,SOLDDATE,CUSTID,PRODNAME,PRODCODE,REGION_U,TEMP,HUM,CONSTRUCTION,CONSTRUCTION_RATE,QUANT
20804,2020-12-27,2001800,PEMA-HR1000,PEMA033046500,서울,-0.841700534,-0.315817707,1.443347955,-0.057577935,5600.0
20805,2020-12-27,2005100,PEMA-HR1000,PEMA143001100,강원도,-1.180254642,0.151257507,1.443347955,-0.057577935,4900.0
20806,2020-12-27,2006400,PEMA-HR1000,PEMA023083500,강원도,-1.180254642,0.151257507,1.443347955,-0.057577935,4900.0
20807,2020-12-27,2001600,PEMA-HR1000,PEMA013128300,강원도,-1.180254642,0.151257507,1.443347955,-0.057577935,4900.0
20808,2020-12-27,2006300,PEMA-HR1000,PEMA013105210,대구광역시,-1.213017943,0.731945611,1.443347955,-0.057577935,7000.0
20809,2020-12-27,2006400,PEMA-HR1000,PEMA013105210,대구광역시,-1.213017943,0.731945611,1.443347955,-0.057577935,7000.0
20810,2020-12-27,2007100,PEMA-HR1000,PEMA013061000,경기도남부,-0.961832637,0.327988669,1.443347955,-0.057577935,7000.0
20811,2020-12-27,2007800,PEMA-HR1000,PEMA043014900,전라북도,-0.918148236,0.52996714,1.443347955,-0.057577935,6300.0
20812,2020-12-27,2006000,PEMA-HR1000,PEMA023033600,전라북도,-0.918148236,0.52996714,1.443347955,-0.057577935,6300.0
20813,2020-12-27,2003500,CSA5000,PEMA013021700,부산광역시,-0.721568432,-0.479925215,1.443347955,-0.057577935,4900.0
20814,2020-12-27,2001600,CSA5000,PEMA023035315,경기도남부,-0.961832637,0.327988669,1.443347955,-0.057577935,7000.0
20815,2020-12-27,2005700,PEMA-HR1000,PEMA013005900,전라남도,-0.907227136,0.832934847,1.443347955,-0.057577935,7000.0
20816,2020-12-27,2004500,PEMA-HR1000,PEMA053013600,전라북도,-0.918148236,0.52996714,1.443347955,-0.057577935,6300.0
20817,2020-12-27,2003300,PEMA-PR1000,PEMA023129801,충청북도,-1.038280339,0.245934915,1.443347955,-0.057577935,9100.0
20818,2020-12-27,2003300,PEMA-HR1000,PEMA033046500,서울,-0.841700534,-0.315817707,1.443347955,-0.057577935,5600.0
20819,2020-12-27,2005800,PEMA-HR1000,PEMA013078017,울산광역시,-0.874463835,0.340612324,1.443347955,-0.057577935,4900.0
20820,2020-12-27,2007600,PEMA-HR1500,PEMA063048100,전라남도,-0.907227136,0.832934847,1.443347955,-0.057577935,6300.0
20821,2020-12-27,2007800,PEMA-HR1500,PEMA013082100,울산광역시,-0.874463835,0.340612324,1.443347955,-0.057577935,4900.0
20822,2020-12-27,2003000,PEMA-HR1000,PEMA013060100,인천,-0.765252833,-0.416806943,1.443347955,-0.057577935,4900.0
20823,2020-12-27,2005200,PEMA-SR3000F,PEMA013072101,충청남도,-1.005517038,0.466848868,1.443347955,-0.057577935,4900.0
20824,2020-12-27,2002500,PEMA-PR1000,PEMA013129800,경기도남부,-0.961832637,0.327988669,1.443347955,-0.057577935,9800.0
20825,2020-12-28,2002300,PEMA-HR1500F,PEMA293022500,경상남도,-1.060122539,1.445182087,1.443347955,-0.057577935,5600.0
20826,2020-12-28,2004104,CSA5000,PEMA033120700,경기도남부,-0.896306036,0.845558501,1.443347955,-0.057577935,7000.0
20827,2020-12-28,2005700,CSA5000,PEMA033035303,서울,-0.743410632,0.264870397,1.443347955,-0.057577935,6300.0
20828,2020-12-28,2004800,CSA5000,PEMA023039000,충청남도,-0.896306036,0.896053119,1.443347955,-0.057577935,7000.0
20829,2020-12-28,2006800,PEMA-HR1000F,PEMA013057200,경상남도,-1.060122539,1.445182087,1.443347955,-0.057577935,4200.0
20830,2020-12-28,2005600,PEMA-HR1000,PEMA023109400,대구광역시,-1.060122539,1.230579962,1.443347955,-0.057577935,4900.0
20831,2020-12-28,2003200,PEMA-SR3000F,PEMA023013000,대구광역시,-1.060122539,1.230579962,1.443347955,-0.057577935,3500.0
20832,2020-12-28,2005600,PEMA-SR2000,PEMA043062000,경기도남부,-0.896306036,0.845558501,1.443347955,-0.057577935,4200.0
20833,2020-12-28,2006800,PEMA-PR1000,PEMA013901520,충청남도,-0.896306036,0.896053119,1.443347955,-0.057577935,8400.0
20834,2020-12-28,2003500,PEMA-SR2000,PEMA013116420,울산광역시,-0.64512073,0.264870397,1.443347955,-0.057577935,4200.0
20835,2020-12-28,2006000,PEMA-HR1000,PEMA043101200,경상북도,-1.431439947,0.845558501,1.443347955,-0.057577935,7000.0
20836,2020-12-28,2007500,PEMA-HR1000,PEMA013030400,대전광역시,-0.885384935,0.346924151,1.443347955,-0.057577935,6300.0
20837,2020-12-28,2002300,PEMA-HR1000,PEMA013048900,전라북도,-0.798016133,0.422666077,1.443347955,-0.057577935,6300.0
20838,2020-12-28,2006700,PEMA-CSA5000,PEMA023052200,경상북도,-1.431439947,0.845558501,1.443347955,-0.057577935,7699.999999999999
20839,2020-12-28,2002400,PEMA-HR1000,PEMA013050400,경기도남부,-0.896306036,0.845558501,1.443347955,-0.057577935,6300.0
20840,2020-12-28,2007200,PEMA-HR1000,PEMA013080117,경기도남부,-0.896306036,0.845558501,1.443347955,-0.057577935,6300.0
20841,2020-12-28,2001500,PEMA-HR1000,PEMA033088300,경기도남부,-0.896306036,0.845558501,1.443347955,-0.057577935,6300.0
20842,2020-12-28,2001300,PEMA-HR1500,PEMA043048519,울산광역시,-0.64512073,0.264870397,1.443347955,-0.057577935,5600.0
20843,2020-12-28,2007302,PEMA-SR2000,PEMA053041502,경기도남부,-0.896306036,0.845558501,1.443347955,-0.057577935,4200.0
20844,2020-12-28,2007400,PEMA-HR1000,PEMA023041503,충청남도,-0.896306036,0.896053119,1.443347955,-0.057577935,6300.0
20845,2020-12-29,2005900,AE,SSA073046500,서울,-1.464203248,0.182816643,1.443347955,-0.057577935,6300.0
20846,2020-12-29,2005900,PEMA-PR2000,PEMA023045801,충청북도,-1.387755547,0.668827339,1.443347955,-0.057577935,5600.0
20847,2020-12-29,2003200,CSA5000,PEMA033035303,서울,-1.464203248,0.182816643,1.443347955,-0.057577935,7000.0
20848,2020-12-29,2004200,CSA5000,PEMA013072700,대구광역시,-1.125649141,0.858182156,1.443347955,-0.057577935,6300.0
20849,2020-12-29,2004500,CSA5000,PEMA013091500,울산광역시,-0.710647332,0.422666077,1.443347955,-0.057577935,5600.0
20850,2020-12-29,2006900,CSA5000,PEMA023024000,충청북도,-1.387755547,0.668827339,1.443347955,-0.057577935,7000.0
20851,2020-12-29,2003200,PEMA-SR2000,PEMA063078013,충청북도,-1.387755547,0.668827339,1.443347955,-0.057577935,4900.0
20852,2020-12-29,2001102,PEMA-SR2000,PEMA043080115,대구광역시,-1.125649141,0.858182156,1.443347955,-0.057577935,3500.0
20853,2020-12-29,2002200,PEMA-SR2000,PEMA053041502,경기도남부,-1.507887649,0.908676773,1.443347955,-0.057577935,6300.0
20854,2020-12-29,2005000,PEMA-SR2000,PEMA013116420,울산광역시,-0.710647332,0.422666077,1.443347955,-0.057577935,3500.0
20855,2020-12-29,2007600,PEMA-HR1500,PEMA313001100,강원도,-1.387755547,0.59939724,1.443347955,-0.057577935,6300.0
20856,2020-12-29,2001700,CSA5000,PEMA023091600,충청남도,-1.398676647,0.883429465,1.443347955,-0.057577935,7699.999999999999
20857,2020-12-29,2003100,PEMA-HR1500,PEMA023110500,울산광역시,-0.710647332,0.422666077,1.443347955,-0.057577935,4900.0
20858,2020-12-29,2007400,PEMA-HR1500,PEMA023022400,경상남도,-1.07104364,1.230579962,1.443347955,-0.057577935,4900.0
20859,2020-12-29,2003600,PEMA-HR1500,PEMA013126700,경상남도,-1.07104364,1.230579962,1.443347955,-0.057577935,4900.0
20860,2020-12-29,2001102,PEMA-SR3000F,PEMA043043500,경기도남부,-1.507887649,0.908676773,1.443347955,-0.057577935,4900.0
20861,2020-12-29,2007500,PEMA-SR3000F,PEMA033041501,인천,-1.496966549,0.195440298,1.443347955,-0.057577935,4900.0
20862,2020-12-29,2001600,PEMA-HR1500,PEMA013128400,충청북도,-1.387755547,0.668827339,1.443347955,-0.057577935,6300.0
20863,2020-12-29,2006609,PEMA-HR1000,PEMA013115800,경기도남부,-1.507887649,0.908676773,1.443347955,-0.057577935,7699.999999999999
20864,2020-12-29,2005400,PEMA-PCM2000,PEMA063061300,경기도북부,-1.628019752,0.782440229,1.443347955,-0.057577935,5600.0
20865,2020-12-29,2005500,PEMA-PCM2000,PEMA043031800,경기도남부,-1.507887649,0.908676773,1.443347955,-0.057577935,4200.0
20866,2020-12-29,2007302,PEMA-HR1000,PEMA013049303,경상북도,-1.354992246,0.668827339,1.443347955,-0.057577935,7000.0
20867,2020-12-29,2007200,PEMA-SN400,TSN4012008116,경기도북부,-1.628019752,0.782440229,1.443347955,-0.057577935,7000.0
20868,2020-12-29,2006000,PEMA-SR3000F,PEMA023035303,서울,-1.464203248,0.182816643,1.443347955,-0.057577935,4900.0
20869,2020-12-29,2004600,PEMA-SN400,TSN4012001730,경기도남부,-1.507887649,0.908676773,1.443347955,-0.057577935,5600.0
20870,2020-12-29,2004100,PEMA-HR1000,PEMA013125500,충청남도,-1.398676647,0.883429465,1.443347955,-0.057577935,7000.0
20871,2020-12-29,2005300,CSA5000,PEMA023089240,충청남도,-1.398676647,0.883429465,1.443347955,-0.057577935,7699.999999999999
20872,2020-12-29,2007500,PEMA-HR1000,PEMA013131100,강원도,-1.387755547,0.59939724,1.443347955,-0.057577935,6300.0
20873,2020-12-29,2006609,PEMA-HR1000,PEMA013000210,인천,-1.496966549,0.195440298,1.443347955,-0.057577935,6300.0
20874,2020-12-29,2001600,PEMA-HR1000,PEMA033041500,경기도남부,-1.507887649,0.908676773,1.443347955,-0.057577935,7699.999999999999
20875,2020-12-29,2001800,PEMA-HR1000,PEMA023024801,경기도남부,-1.507887649,0.908676773,1.443347955,-0.057577935,7699.999999999999
20876,2020-12-29,2002300,PEMA-HR1000,PEMA013017200,전라북도,-1.267623444,1.419934778,1.443347955,-0.057577935,7699.999999999999
20877,2020-12-29,2006900,PEMA-HR1000,PEMA033046500,서울,-1.464203248,0.182816643,1.443347955,-0.057577935,6300.0
20878,2020-12-29,2005700,PEMA-HR1000,PEMA013114400,전라북도,-1.267623444,1.419934778,1.443347955,-0.057577935,7699.999999999999
20879,2020-12-29,2003500,PEMA-HR1000,PEMA013010900,충청남도,-1.398676647,0.883429465,1.443347955,-0.057577935,7000.0
20880,2020-12-30,2005900,PEMA-HR1000,PEMA13031400,경기도북부,-2.741971976,-0.984871393,1.443347955,-0.057577935,7000.0
20881,2020-12-30,2001700,PEMA-HR1000,PEMA013023005,경기도남부,-2.567234373,-0.700839168,1.443347955,-0.057577935,6300.0
20882,2020-12-30,2006600,PEMA-HR1000,PEMA013078800,경상북도,-2.195916964,-1.37620468,1.443347955,-0.057577935,7000.0
20883,2020-12-30,2005000,PEMA-HR1000,PEMA013049303,경상북도,-2.195916964,-1.37620468,1.443347955,-0.057577935,7000.0
20884,2020-12-30,2006300,PEMA-HR1000,PEMA033009000,전라남도,-2.032100461,1.331569197,1.443347955,-0.057577935,7000.0
20885,2020-12-30,2001102,PEMA-HR1000,PEMA013122400,부산광역시,-1.824599556,-1.407763816,1.443347955,-0.057577935,5600.0
20886,2020-12-30,2002800,PEMA-HR1500,PEMA043060400,전라남도,-2.032100461,1.331569197,1.443347955,-0.057577935,7000.0
20887,2020-12-30,2005400,PEMA-HR1500,PEMA023035307,서울,-2.665524275,-0.782892922,1.443347955,-0.057577935,6300.0
20888,2020-12-30,2002800,PEMA-HR1500,PEMA053046500,서울,-2.665524275,-0.782892922,1.443347955,-0.057577935,6300.0
20889,2020-12-30,2007400,PEMA-HR1000,PEMA033091500,울산광역시,-1.944731659,-1.388828335,1.443347955,-0.057577935,6300.0
20890,2020-12-30,2006800,PEMA-HR1500,PEMA013104200,경상남도,-1.835520656,-1.205785345,1.443347955,-0.057577935,6300.0
20891,2020-12-30,2002000,CSA5000,PEMA033035303,서울,-2.665524275,-0.782892922,1.443347955,-0.057577935,7000.0
20892,2020-12-30,2004800,CSA5000,PEMA013031700,인천,-2.632760974,-1.205785345,1.443347955,-0.057577935,7000.0
20893,2020-12-30,2004600,PEMA-CR1000,PEMA033040300,충청남도,-2.272364666,-0.467301561,1.443347955,-0.057577935,4200.0
20894,2020-12-30,2005100,CSA4000,PEMA033030400,대전광역시,-2.294206867,-0.277946744,1.443347955,-0.057577935,6300.0
20895,2020-12-30,2002100,PEMA-PR1000,PEMA023129801,충청북도,-2.43618117,0.201752125,1.443347955,-0.057577935,9100.0
20896,2020-12-30,2002800,PEMA-500FR,PEMA023058600,서울,-2.665524275,-0.782892922,1.443347955,-0.057577935,7699.999999999999
20897,2020-12-30,2006100,PEMA-SR3000F,PEMA023117000,충청남도,-2.272364666,-0.467301561,1.443347955,-0.057577935,4200.0
20898,2020-12-30,2002900,PEMA-SR3000F,PEMA033006300,경기도남부,-2.567234373,-0.700839168,1.443347955,-0.057577935,4200.0
20899,2020-12-30,2003600,PEMA-SR3000F,PEMA033041501,인천,-2.632760974,-1.205785345,1.443347955,-0.057577935,4200.0
20900,2020-12-30,2003500,PEMA-580FX,PEMA033101400,충청남도,-2.272364666,-0.467301561,1.443347955,-0.057577935,12600.0
20901,2020-12-30,2006000,CSA5000,PEMA053054200,경상북도,-2.195916964,-1.37620468,1.443347955,-0.057577935,7699.999999999999
20902,2020-12-30,2001300,PEMA-HR1000,PEMA043030401,인천,-2.632760974,-1.205785345,1.443347955,-0.057577935,7000.0
20903,2020-12-30,2001700,PEMA-HR1000,PEMA013060100,인천,-2.632760974,-1.205785345,1.443347955,-0.057577935,7000.0
20904,2020-12-30,2004600,CSA5000,PEMA003039101,충청북도,-2.43618117,0.201752125,1.443347955,-0.057577935,7000.0
20905,2020-12-30,2003900,CSA5000,PEMA023040605,경기도남부,-2.567234373,-0.700839168,1.443347955,-0.057577935,7000.0
20906,2020-12-30,2006800,PEMA-HR1000,PEMA023109400,대구광역시,-2.086705962,-1.098484283,1.443347955,-0.057577935,5600.0
20907,2020-12-31,2005500,PEMA-HR1000,PEMA013041507,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7000.0
20908,2020-12-31,2007302,PEMA-PR1000,PEMA013129802,경상남도,-1.846441757,-0.625097241,1.443347955,-0.057577935,10500.0
20909,2020-12-31,2006800,PEMA-PR1000,PEMA013024804,충청남도,-2.217759165,0.435289732,1.443347955,-0.057577935,11200.0
20910,2020-12-31,2005900,PEMA-PR1000,PEMA023129801,충청북도,-2.414338969,-0.322129534,1.443347955,-0.057577935,9800.0
20911,2020-12-31,2003700,PEMA-HR1000,PEMA013049303,경상북도,-2.272364666,-0.846011194,1.443347955,-0.057577935,6300.0
20912,2020-12-31,2005500,PEMA-HR1000,PEMA013103400,강원도,-2.44710227,-0.814452058,1.443347955,-0.057577935,6300.0
20913,2020-12-31,2006300,PEMA-HR1000,PEMA033088300,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7000.0
20914,2020-12-31,2002400,PEMA-HR1000,PEMA013127700,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7000.0
20915,2020-12-31,2002500,PEMA-HR1000,PEMA013052401,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7000.0
20916,2020-12-31,2007500,PEMA-HR1000,PEMA033088300,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7000.0
20917,2020-12-31,2005500,PEMA-HR1000,PEMA013117700,충청남도,-2.217759165,0.435289732,1.443347955,-0.057577935,7699.999999999999
20918,2020-12-31,2006100,PEMA-HR1000,PEMA013099140,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7000.0
20919,2020-12-31,2007400,PEMA-HR1000,PEMA013080117,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7000.0
20920,2020-12-31,2002500,PEMA-HR1000,PEMA013010900,충청남도,-2.217759165,0.435289732,1.443347955,-0.057577935,7699.999999999999
20921,2020-12-31,2006100,PEMA-HR1500,PEMA013046101,울산광역시,-1.890126158,-1.458258434,1.443347955,-0.057577935,5600.0
20922,2020-12-31,2006600,PEMA-HR1500,PEMA013111900,경상남도,-1.846441757,-0.625097241,1.443347955,-0.057577935,6300.0
20923,2020-12-31,2002300,PEMA-SN400,TSN4012032804,부산광역시,-1.791836255,-1.660236905,1.443347955,-0.057577935,7000.0
20924,2020-12-31,2003000,CSA4000,PEMA073072100,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,6300.0
20925,2020-12-31,2006800,PEMA-500FR,PEMA023058600,서울,-2.44710227,-0.883882157,1.443347955,-0.057577935,9100.0
20926,2020-12-31,2001300,PEMA-500FR,PEMA023058600,서울,-2.44710227,-0.883882157,1.443347955,-0.057577935,9100.0
20927,2020-12-31,2002800,PEMA-SR3000F,PEMA023101600,강원도,-2.44710227,-0.814452058,1.443347955,-0.057577935,4200.0
20928,2020-12-31,2003500,PEMA-580FX,PEMA033101400,충청남도,-2.217759165,0.435289732,1.443347955,-0.057577935,16099.999999999998
20929,2020-12-31,2005500,PEMA-580FX,PEMA013118900,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,14699.999999999998
20930,2020-12-31,2003200,PEMA-SR2000,PEMA033072700,대구광역시,-2.032100461,-1.10479611,1.443347955,-0.057577935,4900.0
20931,2020-12-31,2006800,PEMA-SR2000,PEMA043062000,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,6300.0
20932,2020-12-31,2004100,CSA5000,PEMA023001000,인천,-2.381575668,-1.003806874,1.443347955,-0.057577935,7699.999999999999
20933,2020-12-31,2005300,CSA5000,PEMA013070800,충청북도,-2.414338969,-0.322129534,1.443347955,-0.057577935,7000.0
20934,2020-12-31,2003900,CSA5000,PEMA003039101,충청북도,-2.414338969,-0.322129534,1.443347955,-0.057577935,7000.0
20935,2020-12-31,2006100,CSA5000,PEMA033035307,서울,-2.44710227,-0.883882157,1.443347955,-0.057577935,7699.999999999999
20936,2020-12-31,2002000,CSA5000,PEMA023035315,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,7699.999999999999
20937,2020-12-31,2003800,CSA5000,PEMA553048200,경상북도,-2.272364666,-0.846011194,1.443347955,-0.057577935,7000.0
20938,2020-12-31,2003700,CSA5000,PEMA553048200,경상북도,-2.272364666,-0.846011194,1.443347955,-0.057577935,7000.0
20939,2020-12-31,2006000,AE,SSA013035309,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,8400.0
20940,2020-12-31,2005100,PEMA-HR1500,PEMA033030500,부산광역시,-1.791836255,-1.660236905,1.443347955,-0.057577935,6300.0
20941,2020-12-31,2001700,PEMA-HR1500,PEMA043060400,전라남도,-1.944731659,0.750881093,1.443347955,-0.057577935,8400.0
20942,2020-12-31,2004400,PEMA-PR2000,PEMA023045801,충청북도,-2.414338969,-0.322129534,1.443347955,-0.057577935,4900.0
20943,2020-12-31,2003300,PEMA-HR1500,PEMA013120100,충청북도,-2.414338969,-0.322129534,1.443347955,-0.057577935,6300.0
20944,2020-12-31,2001102,PEMA-HR1500,PEMA023125100,경상남도,-1.846441757,-0.625097241,1.443347955,-0.057577935,6300.0
20945,2020-12-31,2006609,PEMA-HR1000S,PEMA043078010,경기도남부,-2.425260069,-0.132774718,1.443347955,-0.057577935,9100.0
20946,2021-01-01,2007000,PEMA-580FX,PEMA043090700,경기도북부,-2.070531848,-0.056386421,-2.148124487,-2.085600616,10500.0
20947,2021-01-01,2004600,PEMA-HR1000,PEMA013118500,강원도,-2.05007691,0.199754955,-2.148124487,-2.085600616,5000.0
20948,2021-01-01,2006100,PEMA-HR1000,PEMA013041507,경기도남부,-1.896664874,1.008622458,-2.148124487,-2.085600616,4500.0
20949,2021-01-01,2007100,PEMA-PR1000,PEMA013129802,경상남도,-1.671660555,0.280641705,-2.148124487,-2.085600616,8000.0
20950,2021-01-01,2006200,PEMA-SR2000,PEMA043091500,울산광역시,-1.50802105,-0.845032237,-2.148124487,-2.085600616,4000.0
20951,2021-01-01,2001102,PEMA-PR1000,PEMA013901520,충청남도,-1.886437405,1.568089148,-2.148124487,-2.085600616,5500.0
20952,2021-01-01,2002700,PEMA-HR1500,PEMA013111900,경상남도,-1.671660555,0.280641705,-2.148124487,-2.085600616,6000.0
20953,2021-01-01,2003700,PEMA-HR1500,PEMA023092200,부산광역시,-1.39551889,-1.114654738,-2.148124487,-2.085600616,3500.0
20954,2021-01-01,2003900,PEMA-SR3000F,PEMA043072100,경기도남부,-1.896664874,1.008622458,-2.148124487,-2.085600616,2500.0
20955,2021-01-01,2003200,PEMA-SR3000F,PEMA013072101,충청남도,-1.886437405,1.568089148,-2.148124487,-2.085600616,2000.0
20956,2021-01-01,2006100,PEMA-HR1000,PEMA13031400,경기도북부,-2.070531848,-0.056386421,-2.148124487,-2.085600616,5000.0
20957,2021-01-01,2005700,PEMA-580FX,PEMA033040000,전라북도,-1.589840802,0.166052142,-2.148124487,-2.085600616,10500.0
20958,2021-01-01,2004800,CSA5000,PEMA013070800,충청북도,-1.958029689,1.022103583,-2.148124487,-2.085600616,5000.0
20959,2021-01-01,2002800,CSA5000,PEMA013085300,경기도남부,-1.896664874,1.008622458,-2.148124487,-2.085600616,5000.0
20960,2021-01-01,2006900,CSA5000,PEMA013021700,부산광역시,-1.39551889,-1.114654738,-2.148124487,-2.085600616,3500.0
20961,2021-01-01,2004000,CSA5000,PEMA013021700,부산광역시,-1.39551889,-1.114654738,-2.148124487,-2.085600616,3500.0
20962,2021-01-01,2004800,CSA5000,PEMA013031700,인천,-1.773935246,-0.82481055,-2.148124487,-2.085600616,5000.0
20963,2021-01-01,2001700,CSA5000,PEMA023035314,울산광역시,-1.50802105,-0.845032237,-2.148124487,-2.085600616,5000.0
20964,2021-01-01,2005100,CSA5000,PEMA023039000,충청남도,-1.886437405,1.568089148,-2.148124487,-2.085600616,5000.0
20965,2021-01-01,2003000,PEMA-SR2000,PEMA033082100,울산광역시,-1.50802105,-0.845032237,-2.148124487,-2.085600616,4000.0
20966,2021-01-01,2005600,PEMA-SR2000,PEMA043110500,울산광역시,-1.50802105,-0.845032237,-2.148124487,-2.085600616,4000.0
20967,2021-01-01,2006400,CSA5000,PEMA013111300,충청북도,-1.958029689,1.022103583,-2.148124487,-2.085600616,5000.0
20968,2021-01-01,2006612,PEMA-HR1000,PEMA013132400,경기도북부,-2.070531848,-0.056386421,-2.148124487,-2.085600616,5000.0
20969,2021-01-01,2004200,PEMA-PR1000,PEMA013024804,충청남도,-1.886437405,1.568089148,-2.148124487,-2.085600616,5500.0
20970,2021-01-01,2004800,PEMA-SR2000,PEMA053048519,울산광역시,-1.50802105,-0.845032237,-2.148124487,-2.085600616,4000.0
20971,2021-01-02,2006600,PEMA-HR1000,PEMA013121600,경기도북부,-2.070531848,-1.910041116,-2.148124487,-2.085600616,5000.0
20972,2021-01-02,2002800,PEMA-PR1000,PEMA013024804,충청남도,-1.865982467,0.105387079,-2.148124487,-2.085600616,6000.0
20973,2021-01-02,2003700,AE,SSA013035307,서울,-1.937574751,-2.011149554,-2.148124487,-2.085600616,4000.0
20974,2021-01-02,2003700,AE,SSA013082500,경기도남부,-1.886437405,-1.384277239,-2.148124487,-2.085600616,5000.0
20975,2021-01-02,2005300,PEMA-580FX,PEMA073050413,인천,-1.906892343,-2.044852367,-2.148124487,-2.085600616,8000.0
20976,2021-01-02,2002300,PEMA-HR1500,PEMA033060200,전라남도,-1.456883704,-0.036164734,-2.148124487,-2.085600616,5000.0
20977,2021-01-02,2007200,PEMA-HR1000,PEMA023011300,전라남도,-1.456883704,-0.036164734,-2.148124487,-2.085600616,5000.0
20978,2021-01-02,2002400,PEMA-HR1500,PEMA043048500,경기도남부,-1.886437405,-1.384277239,-2.148124487,-2.085600616,5000.0
20979,2021-01-02,2004000,PEMA-HR1500,PEMA023000210,인천,-1.906892343,-2.044852367,-2.148124487,-2.085600616,4000.0
20980,2021-01-02,2003900,CSA5000,PEMA013107700,경기도북부,-2.070531848,-1.910041116,-2.148124487,-2.085600616,5000.0
20981,2021-01-02,2003000,CSA5000,PEMA033003100,인천,-1.906892343,-2.044852367,-2.148124487,-2.085600616,4500.0
20982,2021-01-02,2005700,PEMA-580FX,PEMA033103000,전라남도,-1.456883704,-0.036164734,-2.148124487,-2.085600616,10500.0
20983,2021-01-02,2003600,PEMA-CR1000,PEMA023123000,인천,-1.906892343,-2.044852367,-2.148124487,-2.085600616,2500.0
20984,2021-01-02,2002900,PEMA-SR3000F,PEMA023027100,전라남도,-1.456883704,-0.036164734,-2.148124487,-2.085600616,3500.0
20985,2021-01-02,2006300,PEMA-PCM2000,PEMA063061300,경기도북부,-2.070531848,-1.910041116,-2.148124487,-2.085600616,3500.0
20986,2021-01-02,2006612,PEMA-HR1000,PEMA013060901,강원도,-1.927347282,-1.006805738,-2.148124487,-2.085600616,5000.0
20987,2021-01-02,2004600,PEMA-SN400,TSN4012030609,경기도북부,-2.070531848,-1.910041116,-2.148124487,-2.085600616,5500.0
20988,2021-01-02,2005100,PEMA-HR1000,PEMA013026702,충청남도,-1.865982467,0.105387079,-2.148124487,-2.085600616,5000.0
20989,2021-01-02,2002600,PEMA-580FX,PEMA073050413,인천,-1.906892343,-2.044852367,-2.148124487,-2.085600616,8000.0
20990,2021-01-02,2005600,PEMA-SR2000,PEMA043080500,울산광역시,-1.436428766,-1.586494115,-2.148124487,-2.085600616,3000.0
20991,2021-01-02,2007500,PEMA-SR2000,PEMA033082100,울산광역시,-1.436428766,-1.586494115,-2.148124487,-2.085600616,3000.0
20992,2021-01-02,2002800,PEMA-HR1000,PEMA013080110,경기도남부,-1.886437405,-1.384277239,-2.148124487,-2.085600616,5000.0
20993,2021-01-02,2001700,PEMA-HR1000,PEMA013052400,경기도남부,-1.886437405,-1.384277239,-2.148124487,-2.085600616,5000.0
20994,2021-01-02,2007400,PEMA-HR1000,PEMA023024801,경기도남부,-1.886437405,-1.384277239,-2.148124487,-2.085600616,5000.0
20995,2021-01-02,2005100,PEMA-HR1000,PEMA013119000,전라북도,-1.559158395,-0.710220987,-2.148124487,-2.085600616,4500.0
20996,2021-01-02,2007400,PEMA-HR1000,PEMA013044801,경상남도,-1.528475988,-0.386673985,-2.148124487,-2.085600616,4500.0
20997,2021-01-02,2006300,PEMA-HR1000,PEMA013002700,경상남도,-1.528475988,-0.386673985,-2.148124487,-2.085600616,4500.0
20998,2021-01-02,2002300,PEMA-HR1000,PEMA363048300,충청남도,-1.865982467,0.105387079,-2.148124487,-2.085600616,5000.0
20999,2021-01-02,2001300,PEMA-HR1000,PEMA013125500,충청남도,-1.865982467,0.105387079,-2.148124487,-2.085600616,5000.0
21000,2021-01-02,2004700,PEMA-HR1000,PEMA033046500,서울,-1.937574751,-2.011149554,-2.148124487,-2.085600616,4500.0
21001,2021-01-02,2002700,PEMA-HR1000,PEMA013010900,충청남도,-1.865982467,0.105387079,-2.148124487,-2.085600616,5000.0
21002,2021-01-03,2003700,PEMA-HR1000,PEMA013044801,경상남도,-1.630750679,-0.777626612,-2.148124487,-2.085600616,4500.0
21003,2021-01-03,2006700,PEMA-PCM2000B,PEMA073061300,경기도북부,-2.213716415,-1.215763176,-2.148124487,-2.085600616,3000.0
21004,2021-01-03,2006600,PEMA-HR1000,PEMA153001100,강원도,-1.998939565,-1.202282051,-2.148124487,-2.085600616,5000.0
21005,2021-01-03,2007600,PEMA-500FR,PEMA023058600,서울,-1.998939565,-1.57301299,-2.148124487,-2.085600616,8000.0
21006,2021-01-03,2001800,PEMA-HR1000,PEMA013078018,강원도,-1.998939565,-1.202282051,-2.148124487,-2.085600616,5000.0
