수주번호,거래처코드,제품코드,"영업등록구분(계획, 추가)",수주량,수주단가,수주금액,수주예정일자,수주일자,납기예정일자,납기일자,생산계획확정여부,자재계획확정여부,판매수량,진행현황,적재창고위치,적재창고위치명,긴급여부,비고
SN4021032524,2007400.0,TSN4012006104,계획,10000.0,1918.0,19180000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,10000.0,완료,20000.0,태안,N,
SR2021032510,2007500.0,PEMA033049301,계획,5000.0,1919.0,9595000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,5000.0,완료,20000.0,태안,N,
SR2021032514,2007600.0,PEMA023041301,계획,5000.0,1920.0,9600000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,5000.0,완료,20000.0,태안,N,
SR2021032522,2007700.0,PEMA043005600,계획,5000.0,1921.0,9605000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,5000.0,완료,20000.0,태안,N,
SR2A21032540,2007800.0,PEMA043043200,계획,7000.0,1922.0,13454000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,7000.0,완료,20000.0,태안,N,
SR3F21032507,2001102.0,PEMA013042200,계획,7000.0,1923.0,13461000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,7000.0,완료,20000.0,태안,N,
SR3F21032518,2001200.0,PEMA043128800,계획,10000.0,1924.0,19240000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521032611,2001300.0,PEMA013020300,계획,10000.0,1925.0,19250000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521032612,2001400.0,PEMA013111300,계획,10000.0,1926.0,19260000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032609,2001500.0,PEMA033088300,계획,7000.0,1927.0,13489000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021032610,2001600.0,PEMA033088300,계획,10000.0,1928.0,19280000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032613,2001700.0,PEMA033063700,계획,5000.0,1929.0,9645000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021032615,2001800.0,PEMA013036500,계획,1500.0,1930.0,2895000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,1500.0,완료,20000.0,태안,N,
HR1021032616,2002000.0,PEMA013105210,계획,9000.0,1931.0,17379000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,9000.0,완료,20000.0,태안,N,
HR1021032617,2002100.0,PEMA033041500,계획,10000.0,1932.0,19320000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521032519,2002200.0,PEMA013120100,계획,10000.0,1933.0,19330000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,10000.0,완료,20000.0,태안,N,
SN4021032618,2002300.0,TSN4012006108,계획,10000.0,1934.0,19340000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,10000.0,완료,20000.0,태안,N,
SR2021032544,2002400.0,PEMA043062000,계획,6000.0,1935.0,11610000.0,2021-03-25,2021-03-25,2021-03-28,2021-03-28,Y,Y,6000.0,완료,20000.0,태안,N,
SR3F21032614,2002500.0,PEMA033007400,계획,5000.0,1936.0,9680000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,5000.0,완료,20000.0,태안,N,
580F21032824,2002600.0,PEMA013107101,계획,15000.0,1937.0,29055000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,15000.0,완료,20000.0,태안,N,
CSA521032807,2002700.0,PEMA013072700,계획,10000.0,1938.0,19380000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521032808,2002800.0,PEMA023024101,계획,10000.0,1939.0,19390000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521032811,2002900.0,PEMA033003100,계획,10000.0,1940.0,19400000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521032812,2003000.0,PEMA043040601,계획,10000.0,1941.0,19410000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521032816,2003100.0,PEMA013023500,계획,10000.0,1942.0,19420000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032802,2003200.0,PEMA013015900,계획,10000.0,1943.0,19430000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032803,2003300.0,PEMA013035303,계획,5000.0,1944.0,9720000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021032815,2003400.0,PEMA023069403,계획,5000.0,1945.0,9725000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021032817,2003500.0,PEMA013072100,계획,8000.0,1946.0,15568000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021032819,2003600.0,PEMA013131100,계획,10000.0,1947.0,19470000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032820,2003700.0,PEMA023056800,계획,10000.0,1948.0,19480000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032822,2003800.0,PEMA013066700,계획,10000.0,1949.0,19490000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032823,2003900.0,PEMA013035311,계획,6000.0,1950.0,11700000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,6000.0,완료,20000.0,태안,N,
HR1021032827,2004000.0,PEMA023024801,계획,8000.0,1951.0,15608000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021032828,2004100.0,PEMA13031400,계획,10000.0,1952.0,19520000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521032813,2004104.0,PEMA043060400,계획,10000.0,1953.0,19530000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
PCM221032805,2004200.0,PEMA063061300,계획,5000.0,1954.0,9770000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,5000.0,완료,20000.0,태안,N,
PCMB21032806,2004300.0,PEMA073061300,계획,5000.0,1955.0,9775000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,5000.0,완료,20000.0,태안,N,
PR1021032818,2004400.0,PEMA013085800,계획,4000.0,1956.0,7824000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,4000.0,완료,20000.0,태안,N,
PR2021032821,2004500.0,PEMA023901510,계획,10000.0,1957.0,19570000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,10000.0,완료,20000.0,태안,N,
RR1021032801,2004600.0,PEMA023129801,계획,22000.0,1958.0,43076000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,22000.0,완료,20000.0,태안,N,
RR1021032801,2004700.0,PEMA023129801,계획,3000.0,1959.0,5877000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,3000.0,완료,20000.0,태안,N,
SP1021032825,2004800.0,PEMA013125900,계획,1000.0,1960.0,1960000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,1000.0,완료,20000.0,태안,N,
SP1021032826,2004901.0,PEMA013125900,계획,1000.0,1961.0,1961000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,1000.0,완료,20000.0,태안,N,
SR2021032814,2005000.0,PEMA043062007,계획,7000.0,1962.0,13734000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,7000.0,완료,20000.0,태안,N,
SR3F21032608,2005100.0,PEMA053006900,계획,10000.0,1963.0,19630000.0,2021-03-26,2021-03-26,2021-03-29,2021-03-29,Y,Y,10000.0,완료,20000.0,태안,N,
SR3F21032809,2005200.0,PEMA023117000,계획,500.0,1964.0,982000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,500.0,완료,20000.0,태안,N,
SR3F21032810,2005300.0,PEMA023117000,계획,4500.0,1965.0,8842500.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,4500.0,완료,20000.0,태안,N,
500F21032903,2005400.0,PEMA023058600,계획,20000.0,1966.0,39320000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,20000.0,완료,20000.0,태안,N,
580F21032904,2005500.0,PEMA033103000,계획,15000.0,1967.0,29505000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,15000.0,완료,20000.0,태안,N,
580F21032916,2005600.0,PEMA023098200,계획,20000.0,1968.0,39360000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,20000.0,완료,20000.0,태안,N,
580F21032926,2005700.0,PEMA013099150,계획,20000.0,1969.0,39380000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,20000.0,완료,20000.0,태안,N,
580F21032943,2005800.0,PEMA033040000,계획,20000.0,1970.0,39400000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,20000.0,완료,20000.0,태안,N,
AE21032951,2005900.0,SSA013035303,계획,2000.0,1971.0,3942000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,2000.0,완료,20000.0,태안,N,
AE21032952,2006000.0,SSA013035307,계획,1000.0,1972.0,1972000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,1000.0,완료,20000.0,태안,N,
AE21032953,2006100.0,SSA013035309,계획,1000.0,1973.0,1973000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,1000.0,완료,20000.0,태안,N,
AE21032954,2006200.0,SSA073046500,계획,1000.0,1974.0,1974000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,1000.0,완료,20000.0,태안,N,
CSA421032935,2006300.0,PEMA013046500,계획,10000.0,1975.0,19750000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521032901,2006400.0,PEMA023001000,계획,7000.0,1976.0,13832000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,7000.0,완료,20000.0,태안,N,
CSA521032922,2006500.0,PEMA043015600,계획,5000.0,1977.0,9885000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
CSA521032927,2006600.0,PEMA023001000,계획,7000.0,1978.0,13846000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,7000.0,완료,20000.0,태안,N,
CSA521032940,2006606.0,PEMA033035303,계획,5000.0,1979.0,9895000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
CSA521032941,2006609.0,PEMA033035307,계획,8000.0,1980.0,15840000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,8000.0,완료,20000.0,태안,N,
CSA521032942,2006612.0,PEMA033035309,계획,7000.0,1981.0,13867000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,7000.0,완료,20000.0,태안,N,
CSA521032946,2006700.0,PEMA033114500,계획,7000.0,1982.0,13874000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,7000.0,완료,20000.0,태안,N,
CSA521032947,2006800.0,PEMA043099300,계획,5000.0,1983.0,9915000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
CSA521032947,2006900.0,PEMA043099300,계획,5000.0,1984.0,9920000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021032804,2007000.0,PEMA013055600,계획,3000.0,1985.0,5955000.0,2021-03-28,2021-03-28,2021-03-31,2021-03-31,Y,Y,3000.0,완료,20000.0,태안,N,
HR1021032902,2007100.0,PEMA013041507,계획,7000.0,1986.0,13902000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021032912,2007200.0,PEMA013117801,계획,7000.0,1987.0,13909000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021032913,2007302.0,PEMA013122400,계획,8000.0,1988.0,15904000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021032914,2007400.0,PEMA013122400,계획,8000.0,1989.0,15912000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021032917,2007500.0,PEMA023100800,계획,10000.0,1990.0,19900000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032920,2007600.0,PEMA033028900,계획,10000.0,1991.0,19910000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032921,2007700.0,PEMA033063700,계획,5000.0,1992.0,9960000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021032924,2007800.0,PEMA013085100,계획,10000.0,1993.0,19930000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032929,2001102.0,PEMA043101200,계획,10000.0,1994.0,19940000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032934,2001200.0,PEMA013040601,계획,10000.0,1995.0,19950000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032936,2001300.0,PEMA013060100,계획,10000.0,1996.0,19960000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032939,2001400.0,PEMA013132400,계획,8000.0,1997.0,15976000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021032945,2001500.0,PEMA033046500,계획,10000.0,1998.0,19980000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021032950,2001600.0,PEMA063041501,계획,5000.0,1999.0,9995000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021032955,2001700.0,PEMA013030401,계획,8000.0,2000.0,16000000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,8000.0,완료,20000.0,태안,N,
HR1521032915,2001800.0,PEMA023078017,계획,10000.0,2001.0,20010000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521032918,2002000.0,PEMA023114700,계획,5000.0,2002.0,10010000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
HR1521032923,2002100.0,PEMA033014200,계획,10000.0,2003.0,20030000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521032937,2002200.0,PEMA013071300,계획,5000.0,2004.0,10020000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
PR1021032910,2002300.0,PEMA013033302,계획,15000.0,2005.0,30075000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,15000.0,완료,20000.0,태안,N,
PR2021032925,2002400.0,PEMA023024804,계획,10000.0,2006.0,20060000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,10000.0,완료,20000.0,태안,N,
PR2021032938,2002500.0,PEMA013129803,계획,4000.0,2007.0,8028000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,4000.0,완료,20000.0,태안,N,
SR2021032911,2002600.0,PEMA013116420,계획,5000.0,2008.0,10040000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
SR2A21032948,2002700.0,PEMA063023200,계획,5000.0,2009.0,10045000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
SR3F21032919,2002800.0,PEMA033015600,계획,5000.0,2010.0,10050000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,5000.0,완료,20000.0,태안,N,
SR3F21032928,2002900.0,PEMA043001000,계획,7000.0,2011.0,14077000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,7000.0,완료,20000.0,태안,N,
SR3F21032933,2003000.0,PEMA023035303,계획,6000.0,2012.0,12072000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,6000.0,완료,20000.0,태안,N,
SR3F21032944,2003100.0,PEMA033041501,계획,3000.0,2013.0,6039000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,3000.0,완료,20000.0,태안,N,
SR3F21032949,2003200.0,PEMA063031400,계획,6000.0,2014.0,12084000.0,2021-03-29,2021-03-29,2021-04-01,2021-04-01,Y,Y,6000.0,완료,20000.0,태안,N,
500F21033008,2003300.0,PEMA023058600,계획,10000.0,2015.0,20150000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
500F21033008,2003400.0,PEMA023058600,계획,10000.0,2016.0,20160000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
580F21033009,2003500.0,PEMA043090700,계획,15000.0,2017.0,30255000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,15000.0,완료,20000.0,태안,N,
580F21033035,2003600.0,PEMA023098200,계획,20000.0,2018.0,40360000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,20000.0,완료,20000.0,태안,N,
AE21033026,2003700.0,SSA073046500,계획,1000.0,2019.0,2019000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,1000.0,완료,20000.0,태안,N,
CSA521033010,2003800.0,PEMA063069401,계획,10000.0,2020.0,20200000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521033025,2003900.0,PEMA083017000,계획,13000.0,2021.0,26273000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,13000.0,완료,20000.0,태안,N,
CSA521033028,2004000.0,PEMA013133400,계획,10000.0,2022.0,20220000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521033033,2004100.0,PEMA033035303,계획,9000.0,2023.0,18207000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,9000.0,완료,20000.0,태안,N,
HR1021033005,2004104.0,PEMA023041503,계획,10000.0,2024.0,20240000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033011,2004200.0,PEMA013080012,계획,10000.0,2025.0,20250000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033012,2004300.0,PEMA013118500,계획,10000.0,2026.0,20260000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033016,2004400.0,PEMA013002700,계획,10000.0,2027.0,20270000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033017,2004500.0,PEMA013080600,계획,10000.0,2028.0,20280000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033020,2004600.0,PEMA023109400,계획,5000.0,2029.0,10145000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021033022,2004700.0,PEMA013043200,계획,10000.0,2030.0,20300000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033024,2004800.0,PEMA013106300,계획,10000.0,2031.0,20310000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033027,2004901.0,PEMA013078001,계획,10000.0,2032.0,20320000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033029,2005000.0,PEMA033046500,계획,5000.0,2033.0,10165000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021033031,2005100.0,PEMA033088300,계획,7000.0,2034.0,14238000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021033036,2005200.0,PEMA013039505,계획,7000.0,2035.0,14245000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021033037,2005300.0,PEMA023048506,계획,8000.0,2036.0,16288000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021033038,2005400.0,PEMA013108400,계획,7000.0,2037.0,14259000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,7000.0,완료,20000.0,태안,N,
HR1521033007,2005500.0,PEMA013120100,계획,10000.0,2038.0,20380000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521033013,2005600.0,PEMA023068500,계획,10000.0,2039.0,20390000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521033014,2005700.0,PEMA023126700,계획,10000.0,2040.0,20400000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521033015,2005800.0,PEMA413022500,계획,10000.0,2041.0,20410000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521033018,2005900.0,PEMA013901100,계획,10000.0,2042.0,20420000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521033030,2006000.0,PEMA053046500,계획,8000.0,2043.0,16344000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,8000.0,완료,20000.0,태안,N,
SP1021033032,2006100.0,PEMA013110300,계획,5000.0,2044.0,10220000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,5000.0,완료,20000.0,태안,N,
SR2021033006,2006200.0,PEMA033049301,계획,5000.0,2045.0,10225000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,5000.0,완료,20000.0,태안,N,
SR2021033019,2006300.0,PEMA063009000,계획,5000.0,2046.0,10230000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,5000.0,완료,20000.0,태안,N,
SR2021033023,2006400.0,PEMA033043200,계획,7000.0,2047.0,14329000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,7000.0,완료,20000.0,태안,N,
500F21033116,2006500.0,PEMA023058600,계획,12000.0,2048.0,24576000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,12000.0,완료,20000.0,태안,N,
AE21033142,2006600.0,SSA013035303,계획,2000.0,2049.0,4098000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,2000.0,완료,20000.0,태안,N,
CAS521033108,2006606.0,PEMA013070800,계획,10000.0,2050.0,20500000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
CE1021033126,2006609.0,PEMA023123000,계획,10000.0,2051.0,20510000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521033104,2006612.0,PEMA023035315,계획,8000.0,2052.0,16416000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,8000.0,완료,20000.0,태안,N,
CSA521033117,2006700.0,PEMA553048200,계획,10000.0,2053.0,20530000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521033123,2006800.0,PEMA043080700,계획,10000.0,2054.0,20540000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521033125,2006900.0,PEMA023103700,계획,8000.0,2055.0,16440000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,8000.0,완료,20000.0,태안,N,
CSA521033139,2007000.0,PEMA033035303,계획,8000.0,2056.0,16448000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,8000.0,완료,20000.0,태안,N,
CSA521033143,2007100.0,PEMA013085300,계획,10000.0,2057.0,20570000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033021,2007200.0,PEMA013068400,계획,5000.0,2058.0,10290000.0,2021-03-30,2021-03-30,2021-04-02,2021-04-02,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021033110,2007302.0,PEMA043014900,계획,10000.0,2059.0,20590000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033113,2007400.0,PEMA053008700,계획,5000.0,2060.0,10300000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021033114,2007500.0,PEMA013119500,계획,10000.0,2061.0,20610000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033115,2007600.0,PEMA053023002,계획,7000.0,2062.0,14434000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021033118,2007700.0,PEMA013121910,계획,7000.0,2063.0,14441000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021033119,2007800.0,PEMA013105210,계획,10000.0,2064.0,20640000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033122,2001102.0,PEMA013120800,계획,10000.0,2065.0,20650000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021033128,2001200.0,PEMA033046500,계획,15000.0,2066.0,30990000.0,2021-03-31,2021-03-31,2021-04-03,2021-04-03,Y,Y,15000.0,완료,20000.0,태안,N,
