고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
08740,0.3,-0.7,0.3,3.3,3.0,1.2999999999999998,0.0,1.7999999999999998,1.1,1.0,-3.5,1.7999999999999998,2.0,8.0
08741,6.3,2.3,1.2999999999999998,1.7999999999999998,8.3,0.6,0.0,4.5,-5.6,0.6,-2.0,1.0,0.6,-2.0999999999999996
08742,0.6,0.3,0.3,1.5,2.1,0.0,1.5,2.5999999999999996,4.2,0.3,1.7999999999999998,-0.4,0.6,3.1999999999999997
08743,1.0,0.6,0.0,4.3,0.6,0.8999999999999999,0.0,3.8,1.5,1.2999999999999998,1.7999999999999998,2.1,1.0,0.0
08744,0.0,-0.09999999999999998,2.5999999999999996,1.5,-1.7000000000000002,0.0,1.7999999999999998,4.8999999999999995,0.0,0.3,-4.199999999999999,0.3,2.3,-4.6000000000000005
08745,0.0,1.0,1.0,1.7999999999999998,1.1,1.2999999999999998,4.5,0.0,5.5,4.9,1.5,-0.20000000000000018,1.2999999999999998,0.0
08746,1.0,0.0,0.0,-1.7000000000000002,0.3,-0.4,2.4,0.0,0.19999999999999973,0.3,6.8,0.8999999999999999,1.6,2.1
08747,2.8,-0.09999999999999998,0.8999999999999999,1.5,-4.199999999999999,0.3,0.0,10.399999999999999,-5.6,0.3,6.0,0.4999999999999999,1.2999999999999998,0.8999999999999999
08748,1.0,0.0,0.3,9.1,1.0,2.8,0.0,0.6,-1.1,6.5,-3.8999999999999995,6.6,1.2999999999999998,1.7999999999999998
08749,1.2999999999999998,1.6,0.3,6.3,0.3,-4.199999999999999,9.4,0.0,3.1,0.0,5.5,0.3,1.2999999999999998,0.0
08750,1.0,0.8999999999999999,-0.09999999999999998,-1.4,3.5,-2.4,-3.5,-3.5,-2.4,0.40000000000000013,1.4,0.8999999999999999,1.6,0.0
08751,1.6,8.0,0.3,2.1,1.2999999999999998,1.6,0.0,0.0,2.1,0.0,0.0,-0.7,2.0,3.1
08752,0.6,-0.4,-0.09999999999999998,8.0,1.7999999999999998,0.6,0.0,0.0,0.0,3.1,0.0,2.1,7.1,1.5
08753,0.0,0.0,0.3,-1.7999999999999998,-2.0,-4.6000000000000005,6.0,0.0,-2.0,2.5999999999999996,-2.6999999999999997,-1.4,1.2999999999999998,0.0
08754,2.3,1.0,0.8999999999999999,0.0,6.0,0.6,0.0,3.5999999999999996,1.2999999999999998,1.0,6.8,0.6,2.0,5.0
08755,0.3,1.2999999999999998,0.6,3.3,-2.6999999999999997,1.1,0.3,-2.8,1.8999999999999997,-0.7000000000000002,-1.5,1.7999999999999998,-2.4,0.0
08756,2.0,1.2999999999999998,1.0,1.7999999999999998,2.4,3.3,2.1,0.0,0.0,5.199999999999999,-2.8,1.2,7.799999999999999,0.0
08757,1.0,0.0,0.0,-4.199999999999999,-0.5999999999999999,0.0,0.0,0.0,8.0,0.0,0.0,1.5,1.6,0.0
08758,2.0,0.0,0.3,0.0,1.2999999999999998,1.2999999999999998,0.0,6.8999999999999995,0.0,0.6,0.0,3.5999999999999996,1.0,-2.0999999999999996
08759,1.6,1.0,1.2999999999999998,5.1,5.3,2.5999999999999996,6.0,-2.6999999999999997,1.7999999999999998,0.8999999999999999,6.8,0.6,1.2999999999999998,-3.5
08760,1.2999999999999998,0.0,0.3,0.0,1.2,0.3,0.0,1.5,-3.1,0.3,3.5999999999999996,2.1,1.0,0.0
08761,0.0,1.0,0.3,1.5,2.6999999999999997,0.0,0.0,-2.8,8.1,8.3,2.1,6.1,6.0,0.0
08762,0.0,1.2999999999999998,1.0,0.09999999999999964,3.8999999999999995,1.5,0.0,0.0,-3.5,1.7999999999999998,6.5,6.0,-3.5,0.0
08763,1.0,1.0,-0.7,7.6,-1.2999999999999998,7.4,2.1,0.0,0.8999999999999999,6.8,1.7999999999999998,2.8,7.5,0.0
08764,1.0,0.0,0.6,0.0,3.0,0.3,1.7999999999999998,3.5999999999999996,1.6999999999999997,1.2999999999999998,0.0,0.3,2.0,1.5
08765,0.0,1.2999999999999998,0.0,1.5,0.3,2.8,7.799999999999999,-2.8,6.8,1.6,-3.5,2.5,1.2999999999999998,0.0
08766,0.0,0.3,1.2999999999999998,-1.7999999999999998,2.1,0.0,3.3,5.9,-2.5000000000000004,-0.4,7.799999999999999,-0.09999999999999998,0.6,9.2
08767,0.0,0.0,1.2999999999999998,7.799999999999999,-0.09999999999999998,0.3,0.6,-2.8,4.0,5.5,-2.6999999999999997,2.8,1.2999999999999998,0.0
08768,1.0,0.3,1.2999999999999998,3.3,-0.09999999999999998,1.0,8.8,0.0,1.7999999999999998,0.0,0.0,2.8,2.5999999999999996,5.0
08769,0.0,0.0,2.3,7.3,0.6,-0.19999999999999996,4.6,-2.8,1.5,-0.09999999999999998,3.5999999999999996,5.199999999999999,1.2999999999999998,0.0
08770,4.3,0.0,1.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.199999999999999,0.0,0.0
08771,0.6,0.3,1.0,1.6,-3.2,0.0,0.0,3.3,1.7999999999999998,0.3,-4.199999999999999,0.6,2.3,5.9
08772,2.0,0.8999999999999999,-0.7,5.6,5.0,1.0,0.0,1.7999999999999998,6.8,0.6,6.8,2.1,2.3,0.0
08773,1.0,0.3,0.6,6.0,0.20000000000000007,3.3,1.5,5.0,0.6,0.0,7.799999999999999,0.6,2.0,1.7999999999999998
08774,0.0,1.2999999999999998,0.0,1.7999999999999998,0.3,1.2999999999999998,3.3,0.0,1.2999999999999998,1.6,0.0,1.2999999999999998,0.8999999999999999,0.0
08775,1.0,1.2999999999999998,1.2999999999999998,1.5,4.0,0.3,0.0,0.7999999999999999,4.9,-3.8999999999999995,0.0,1.7999999999999998,2.5999999999999996,-3.5
08776,0.3,0.0,2.0,1.5,4.199999999999999,0.3,0.0,3.5999999999999996,2.1,0.6,8.1,0.6,1.2999999999999998,6.8
08777,0.3,0.0,1.0,0.0,3.0,0.3,0.0,2.1,4.2,0.6,0.0,-1.1999999999999997,1.2999999999999998,0.0
08778,0.0,0.3,0.3,-3.5999999999999996,3.8,0.3,2.0,0.0,-2.0,0.3,1.7999999999999998,1.2999999999999998,0.3,0.0
08779,1.0,0.0,1.0,0.0,-3.2,-3.5,0.0,2.5,3.3,-2.4,0.0,-3.5,2.5999999999999996,0.0
08780,-0.4,-4.300000000000001,-0.4,-2.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,3.3,0.0
08781,1.0,-0.4,0.3,1.0,0.6,0.7,6.0,2.1,4.1,-1.7999999999999998,-1.4,2.8,1.2999999999999998,3.9
08782,1.0,1.0,1.2999999999999998,-2.0999999999999996,-0.4,-3.2,0.0,-3.5,5.6,3.7,-3.5,0.3,2.0,0.0
08783,0.0,1.0,0.0,5.3,-0.4,0.3,1.6,5.0,8.899999999999999,0.6,1.5,-0.09999999999999998,1.2999999999999998,0.0
08784,0.3,0.3,1.0,1.7999999999999998,-2.9999999999999996,3.8,0.0,2.8,3.1,-0.4,-3.4000000000000004,2.8,6.2,1.5
08785,0.0,0.3,0.3,1.2999999999999998,1.6,8.5,0.0,0.0,5.3,0.6,6.8,1.5,1.0,0.0
08786,0.8999999999999999,2.5,0.0,0.0,7.5,-0.4,0.0,-2.4,-0.5999999999999996,0.0,7.5,0.0,1.0,-3.8999999999999995
08787,0.6,-0.7,-0.4,1.5,0.8999999999999999,0.3,0.0,3.5999999999999996,-0.10000000000000053,0.6,7.799999999999999,1.2999999999999998,2.3,0.0
08788,1.2999999999999998,0.0,1.0,11.2,1.2999999999999998,1.2999999999999998,-4.199999999999999,3.3,9.4,-0.09999999999999998,1.7999999999999998,-0.09999999999999998,2.0,9.4
08789,1.0,0.6,0.7999999999999999,0.0,2.3,0.6,0.0,0.0,0.0,-1.1,0.0,5.3,2.5999999999999996,0.0
08791,0.6,2.0,0.6,1.5,6.0,1.0,0.0,-1.3000000000000007,-0.19999999999999996,1.2999999999999998,8.1,7.6,1.9,-0.20000000000000018
08792,0.3,0.3,0.3,-2.0999999999999996,0.3,-4.199999999999999,2.3,-4.199999999999999,0.20000000000000007,-0.4,3.3,-3.8999999999999995,-0.09999999999999998,-4.9
08793,0.0,-0.7,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8999999999999999,0.0,0.0
08794,0.0,0.3,-0.4,2.4,-0.4,3.1,1.7999999999999998,0.0,-3.1,-0.7,0.8999999999999999,1.6,-2.6,0.0
08795,0.0,-1.4,-0.4,0.0,0.3,0.3,6.8,1.7999999999999998,2.1,-4.9,6.699999999999999,-4.6000000000000005,-0.09999999999999998,2.1
08796,0.6,1.0,1.2999999999999998,0.0,0.0,0.3,0.0,2.1,7.9,1.0,2.4,1.2999999999999998,1.2999999999999998,-1.5
08797,0.0,1.2999999999999998,0.0,7.799999999999999,0.8999999999999999,3.8,0.0,0.0,1.5,2.1,1.2,-0.8,1.2999999999999998,0.0
08798,0.6,1.2999999999999998,-0.09999999999999998,0.0,1.5,-0.7,0.0,-4.6000000000000005,2.6999999999999997,2.0,0.0,2.0,1.2999999999999998,8.3
08799,1.2999999999999998,1.0,0.3,8.5,0.7999999999999999,0.0,5.7,-2.0,4.5,0.0,7.799999999999999,0.3,1.2999999999999998,0.0
08800,0.3,0.3,1.2999999999999998,0.7999999999999999,8.399999999999999,0.0,0.0,0.0,7.0,-1.4,1.5,2.1,6.8,-4.9
08801,1.2999999999999998,1.2999999999999998,1.0,7.3,9.3,0.3,0.0,1.5,0.0,1.7999999999999998,0.0,-2.9000000000000004,2.1,1.9
08802,1.0,0.6,0.3,2.4,1.6,0.09999999999999987,0.0,1.5,-1.4,-0.4,0.3,1.2999999999999998,0.3,-0.7000000000000002
08803,0.0,-0.4,0.3,0.0,1.7999999999999998,0.0,1.5,2.1,-3.4000000000000004,0.6,3.9,-4.199999999999999,0.6,2.0
08804,0.3,0.0,0.8999999999999999,7.799999999999999,5.3,3.3,0.0,2.1,2.1,4.8,1.5,5.199999999999999,6.3,0.0
08805,1.0,0.0,0.3,1.7999999999999998,1.2999999999999998,-0.20000000000000018,6.0,0.0,-2.4,-0.4,-4.199999999999999,2.1,1.6,0.0
08806,0.3,1.2999999999999998,-0.4,0.0,6.5,0.3,-3.2,2.1,7.799999999999999,0.09999999999999987,0.0,7.799999999999999,1.2999999999999998,2.6999999999999997
08807,1.2999999999999998,1.2999999999999998,1.2999999999999998,3.8,0.6,0.3,-1.1,-1.2999999999999998,0.3,-0.4,7.4,-0.8,2.3,6.0
08808,1.0,0.3,1.2999999999999998,5.6,-0.09999999999999998,1.2999999999999998,-1.7000000000000002,-3.5,1.5,2.3,8.3,0.7999999999999999,2.5999999999999996,0.0
08809,1.0,0.0,-0.7,0.0,5.199999999999999,-0.7,0.0,0.0,3.9,0.3,3.0,2.3,-3.5999999999999996,8.1
08810,1.0,0.0,0.3,6.3999999999999995,3.1,0.3,0.0,0.0,-4.9,0.0,1.7999999999999998,0.3,1.2999999999999998,-3.5
08811,0.0,0.3,1.2999999999999998,2.8,0.6,0.0,0.0,0.0,0.0,2.6999999999999997,7.199999999999999,5.1,2.3,0.0
08812,0.3,-0.4,0.3,1.5,-1.4,0.0,-0.4,0.0,-4.199999999999999,1.6,0.7999999999999999,3.3,1.2999999999999998,0.0
08813,1.2999999999999998,2.3,6.3,1.7999999999999998,0.0,1.2999999999999998,1.5,0.0,1.7999999999999998,0.3,8.899999999999999,0.6,0.6,0.0
08814,-3.2,0.6,-3.5999999999999996,0.0,0.0,-1.1,0.0,6.0,7.0,3.3,0.0,-3.5999999999999996,0.0,0.0
08815,0.0,-0.09999999999999998,1.0,3.5999999999999996,1.5,0.3,0.0,8.1,1.7999999999999998,6.3,6.0,2.1,3.0,2.1
08816,0.6,0.3,-0.09999999999999998,1.5,7.3,2.0,-1.4,0.0,5.6,0.6,1.4,0.3,1.2999999999999998,-4.199999999999999
08817,0.3,0.3,2.5999999999999996,0.0,1.1,0.3,0.0,3.9,1.2,-0.09999999999999998,-4.199999999999999,-2.4,1.2999999999999998,0.0
08818,1.0,0.0,2.0,7.0,5.3,0.3,1.7999999999999998,0.0,-2.6999999999999997,0.6,1.7999999999999998,0.6,1.2999999999999998,1.5
08819,1.2999999999999998,1.2999999999999998,0.6,5.0,1.9,0.3,0.0,-3.5,2.3,-0.7,2.8,1.4,0.3,0.0
08820,1.2999999999999998,1.2999999999999998,0.8999999999999999,8.0,0.8999999999999999,2.8,1.0,0.0,1.2,-0.7,1.1,1.7999999999999998,2.3,0.0
08821,0.0,1.0,1.0,2.1,0.3,3.0,-4.199999999999999,0.0,-2.0,-0.4,1.1,-0.4,1.0,0.0
08822,-0.4,-0.7,1.6,0.0,4.0,0.8999999999999999,0.0,2.4,4.1000000000000005,-0.7,7.5,1.2999999999999998,2.0,-2.5000000000000004
08823,2.0,8.3,6.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
08824,0.0,0.0,0.6,1.7999999999999998,3.3,9.0,0.0,5.0,1.7999999999999998,5.5,-2.6999999999999997,1.5,3.5,0.0
08825,1.2999999999999998,0.3,3.0,3.9,2.1999999999999997,1.2999999999999998,3.5999999999999996,9.1,-2.6,1.2999999999999998,5.1,0.6,2.0,8.3
08826,0.0,0.0,-1.4,7.5,-1.2999999999999998,-2.4,-2.0,0.0,0.0,0.09999999999999987,0.0,0.0,-3.5,0.0
08827,1.0,0.6,0.3,2.1,0.20000000000000007,1.2999999999999998,2.4,-3.5,0.7999999999999999,0.3,2.6999999999999997,1.6,2.0,1.7999999999999998
08828,-0.7,0.3,-1.1,0.0,0.0,1.2999999999999998,0.0,2.1,1.7999999999999998,1.9,1.2,1.2999999999999998,1.5,-1.3000000000000007
08829,0.0,1.2999999999999998,0.8999999999999999,0.0,1.2,1.2999999999999998,0.0,0.0,1.6999999999999997,6.3,0.0,0.6,2.6999999999999997,6.0
08830,0.3,3.0,-0.8,3.3,6.0,1.0,0.0,9.7,2.1,0.6,6.0,-0.4,1.0,0.0
08831,1.0,0.6,1.2999999999999998,4.8999999999999995,1.2999999999999998,1.2999999999999998,0.0,0.0,1.5,1.0,1.7999999999999998,1.6,1.0,1.2
08832,2.0,1.0,0.0,0.0,1.0,7.5,5.0,0.0,3.0,1.2999999999999998,6.3,7.5,1.0,0.0
08833,2.9,1.2999999999999998,1.6,0.0,-1.6,0.0,0.0,9.899999999999999,7.4,1.2999999999999998,0.0,2.4,2.3,9.1
08834,0.0,0.0,0.3,6.0,6.4,5.0,0.0,0.0,1.5,1.2,0.0,1.5,1.7999999999999998,0.0
08835,0.0,0.0,1.0,3.3,2.1,1.0,1.7999999999999998,0.0,1.4,0.6,0.0,-0.7,1.2999999999999998,7.1
08836,1.2,-0.09999999999999998,2.0,1.7999999999999998,2.8,1.2999999999999998,0.0,7.0,6.6,0.6,3.8,7.0,1.0,8.0
08837,0.0,0.0,0.3,2.4,-2.9000000000000004,-2.9000000000000004,0.0,0.0,4.3,4.8,3.3,1.5,1.6,0.0
08838,0.6,1.0,0.3,-2.4,1.2999999999999998,-3.5,0.0,1.2,0.0,1.5,5.8,2.6999999999999997,3.5,0.0
08839,0.0,0.0,0.0,2.4,1.2999999999999998,0.6,7.6,0.0,-0.5999999999999999,1.1,-2.6999999999999997,2.5,1.2999999999999998,1.7999999999999998
08840,1.2999999999999998,0.0,1.0,2.8,2.5,1.1,5.0,0.0,1.2,5.8,1.5,6.0,8.2,0.0
08841,0.0,0.0,1.6,-2.0999999999999996,1.2999999999999998,6.8,0.0,5.0,1.5,6.2,1.7999999999999998,5.3,1.2999999999999998,0.0
08842,0.3,1.0,1.2999999999999998,0.0,0.0,0.3,0.0,-4.9,0.0,5.6,1.7999999999999998,6.8,-2.0999999999999996,1.7999999999999998
08843,0.3,-0.4,1.2999999999999998,1.5,7.3,0.3,0.0,0.0,-4.9,-0.7,1.5,3.1,1.0,0.39999999999999947
08844,2.0,0.3,-0.7,0.0,1.5,-0.7,0.0,-4.199999999999999,8.8,-0.4,2.1,3.1,3.4,1.6
08845,0.0,0.0,1.0,1.7999999999999998,6.2,1.6,-4.199999999999999,0.0,3.3,1.6,1.5,8.8,2.3,0.0
08846,2.0,1.2999999999999998,7.3,3.9,-3.1,0.3,0.0,3.0,8.1,0.3,1.5,0.3,3.0,1.5
08847,1.0,1.7999999999999998,1.2999999999999998,3.0,6.5,2.3,0.0,0.0,0.0,0.6,0.0,7.0,0.8999999999999999,3.5999999999999996
08849,0.8999999999999999,0.6,0.3,4.0,-1.6,1.2999999999999998,0.0,-3.4000000000000004,2.1,-0.09999999999999998,3.9,-1.1,-3.8999999999999995,1.7999999999999998
08850,0.0,0.3,0.6,2.4,5.3,1.2999999999999998,0.0,3.5999999999999996,-3.5,-0.09999999999999998,7.5,-0.7,0.6,7.1
08851,1.0,1.2999999999999998,0.0,9.3,5.199999999999999,3.8,0.0,-3.5,-2.3,0.0,6.0,7.5,2.9,0.0
08852,1.2999999999999998,1.0,0.3,3.5999999999999996,8.399999999999999,0.0,0.0,7.799999999999999,0.0,5.8,0.0,0.0,1.0,0.0
08853,1.0,0.3,0.3,3.1,2.0,0.0,-1.7000000000000002,0.0,6.5,2.1,5.3,1.2,0.3,0.0
08854,1.0,5.0,1.0,3.5999999999999996,3.0,1.6,1.7999999999999998,1.5,0.0,0.0,7.0,1.0,2.0,3.5999999999999996
08855,0.3,0.0,0.3,3.5999999999999996,1.5,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,-1.6,-0.09999999999999998,0.0
08856,0.0,1.0,0.4999999999999999,7.0,2.8,0.3,0.0,1.5,2.4,0.6,0.0,6.6,1.0,0.0
08857,0.0,1.2999999999999998,0.6,0.6,2.1,2.1,0.0,0.0,0.0,2.5999999999999996,1.7999999999999998,2.5,2.5,0.0
08858,0.3,1.2999999999999998,1.0,1.4,1.2999999999999998,2.5999999999999996,7.5,-3.5,9.6,0.0,1.1,2.5999999999999996,1.0,6.0
08859,2.0,0.0,1.2999999999999998,7.799999999999999,4.9,1.2999999999999998,1.5,1.7999999999999998,3.5999999999999996,0.3,3.3,1.9,1.0,6.0
08860,1.0,1.2999999999999998,0.6,2.1,0.20000000000000007,3.1,1.9,0.0,-2.4,5.3,2.1,3.4,1.6,0.0
08861,1.2999999999999998,6.8,1.6,1.5,2.1999999999999997,1.2999999999999998,0.0,6.8,-2.6999999999999997,6.3,0.0,-3.5999999999999996,0.0,7.799999999999999
08862,0.0,0.0,0.3,1.5,0.0,1.5,0.0,0.8999999999999999,0.0,3.0,0.0,1.7999999999999998,3.3,0.0
08863,1.0,0.3,0.3,8.1,2.1,0.6,6.3,6.8,-2.8000000000000003,0.0,6.5,1.7999999999999998,1.2999999999999998,-1.7000000000000002
08864,0.0,0.0,-0.09999999999999998,2.9,2.0,0.0,0.0,0.0,7.0,0.0,6.8,0.3,2.3,2.1
08865,0.3,0.0,2.0,7.3,7.5,1.2999999999999998,0.0,1.5,2.5999999999999996,1.7999999999999998,1.2,2.8,2.5999999999999996,5.0
08866,1.2999999999999998,-0.7,0.3,3.5999999999999996,2.0,0.0,0.0,3.1999999999999997,2.1,0.3,8.5,0.6,2.0,1.6999999999999997
08867,0.3,0.4999999999999999,1.0,2.1,4.3,0.3,0.0,3.4,4.3999999999999995,0.0,0.0,1.6,-2.4,4.2
08868,-0.4,-0.4,1.6,0.0,3.5999999999999996,0.3,0.0,-2.2,-4.199999999999999,-1.1,0.0,3.1,1.2999999999999998,-0.5
08869,0.3,1.4,1.6,-4.199999999999999,0.0,0.6,0.0,0.0,4.3,-0.8,3.3,-5.6,-2.0999999999999996,1.7999999999999998
08870,1.0,0.3,2.3,6.3,1.2999999999999998,0.3,1.5,1.5999999999999999,-2.2,3.1,2.1,0.6,2.3,8.0
08871,1.0,0.3,1.2999999999999998,-4.199999999999999,-0.4,0.6,6.0,0.0,-0.20000000000000018,-0.4,5.0,1.0,1.6,0.0
08872,1.0,1.0,1.6,-2.4,7.0,8.1,2.8,0.0,7.1,0.8999999999999999,6.1,0.7999999999999999,1.2999999999999998,0.0
08873,1.0,1.0,0.0,1.0,0.20000000000000007,0.3,-3.2,0.0,1.7999999999999998,1.7999999999999998,7.799999999999999,3.8,1.2999999999999998,0.0
08874,-0.09999999999999998,5.6,1.2999999999999998,-4.199999999999999,-1.4,7.0,0.0,9.6,4.2,2.3,6.0,8.0,3.0,7.3
08875,0.0,1.2999999999999998,0.6,3.1,2.1,1.7999999999999998,0.0,0.0,5.3,1.2999999999999998,1.7999999999999998,1.2999999999999998,1.2999999999999998,0.0
08876,0.0,1.0,1.6,1.5,4.0,1.7999999999999998,0.0,1.5,0.0,1.2,1.2,0.40000000000000013,2.8,0.0
08877,0.0,0.3,1.0,2.1,0.6,1.6,1.5,0.0,6.8,7.799999999999999,1.7999999999999998,-0.09999999999999998,2.3,0.0
08878,0.0,2.0,1.2999999999999998,-3.8999999999999995,1.5,8.1,1.5,0.0,3.5999999999999996,6.5,0.0,6.8,5.6,0.0
08879,0.0,0.3,1.0,8.5,1.2,0.09999999999999964,0.0,0.0,4.0,6.0,0.8999999999999999,1.2,3.0,0.0
08880,1.0,1.0,0.6,1.6,1.2999999999999998,1.2999999999999998,1.4,3.5999999999999996,-0.7000000000000002,0.3,4.3,1.6,1.2999999999999998,1.5
08881,0.3,0.6,0.3,0.0,6.8,0.0,1.5,2.1,8.0,0.3,6.8,0.3,2.0,4.2
08882,0.3,-0.4,0.8999999999999999,3.9,1.0,1.0,0.0,1.7999999999999998,7.1,-0.7,-3.4000000000000004,0.3,2.0,2.1999999999999997
08884,0.0,0.6,0.8999999999999999,-1.7000000000000002,-4.199999999999999,1.0,0.0,-2.6999999999999997,-4.9,-0.4,7.5,-0.4,2.5999999999999996,4.8999999999999995
08885,1.2999999999999998,0.6,0.0,2.6999999999999997,3.0,-3.2,0.0,0.0,-2.0999999999999996,-3.8999999999999995,1.2,2.5,-3.5999999999999996,0.0
08886,0.3,0.6,0.0,-2.6999999999999997,1.5,3.5999999999999996,0.0,3.0,0.0,2.6999999999999997,-2.9000000000000004,2.1,-0.3999999999999999,0.0
08887,1.6,1.4,3.7,0.0,1.5,2.8,-3.5,0.0,0.0,5.5,0.0,2.4,2.5,0.0
08888,-1.1,-4.199999999999999,0.3,0.0,0.0,-0.7,0.0,0.0,0.0,0.8999999999999999,0.0,-0.4,3.1,1.5
08889,2.3,0.6,1.2999999999999998,7.799999999999999,6.5,0.0,0.0,0.0,6.0,-0.4,0.0,-3.7,1.2999999999999998,-4.6000000000000005
08890,1.0,1.2999999999999998,1.0,7.0,1.2,2.4,0.0,0.0,0.9999999999999998,1.0,3.5999999999999996,0.6,-1.7000000000000002,8.1
08891,1.0,0.0,0.0,3.9,5.6,5.3,1.5,3.3,5.9,1.0,0.7999999999999999,3.8,1.2999999999999998,0.0
08893,1.2999999999999998,1.2999999999999998,1.2,3.5999999999999996,1.3,1.2999999999999998,1.5,0.0,1.5,0.3,-4.199999999999999,0.6,1.0,3.0
08894,1.2999999999999998,1.0,1.0,1.7999999999999998,-0.4,2.0,-4.199999999999999,-2.8,2.8,0.6,3.1999999999999997,1.6,0.8999999999999999,2.4
08895,1.6,0.0,1.0,2.4,2.0,0.6,0.0,0.0,3.0,6.8,1.7999999999999998,1.5,0.6,0.0
08896,0.0,0.0,1.0,1.6999999999999997,3.0,0.0,0.0,0.0,0.0,-4.199999999999999,4.0,1.7999999999999998,2.3,0.0
08897,0.3,-0.4,0.6,1.5,1.2,0.0,0.0,3.1,2.6999999999999997,1.2,3.5999999999999996,6.2,2.0,0.2999999999999998
08898,0.0,0.3,0.3,-2.4,0.6,-1.4,1.5,0.0,-2.0,1.5,3.0,2.9,0.6,0.0
08899,1.2999999999999998,-0.7,1.6,7.5,1.7999999999999998,3.5999999999999996,0.0,-4.199999999999999,2.6999999999999997,-2.6999999999999997,1.7999999999999998,-2.9999999999999996,1.2999999999999998,0.0
08900,0.0,1.0,1.0,1.1,2.6999999999999997,0.0,1.5,6.5,1.2,1.5,0.0,1.2,4.3999999999999995,0.0
08901,0.0,0.0,0.8999999999999999,-2.0999999999999996,-3.2,1.7999999999999998,1.7999999999999998,0.0,0.0,0.0,0.0,5.199999999999999,1.2999999999999998,0.0
08902,-0.7,-0.7,1.2999999999999998,0.0,1.2,0.6,1.5,0.0,0.0,0.7999999999999999,3.5999999999999996,-0.09999999999999998,1.7999999999999998,-3.5
08903,0.0,0.0,1.2999999999999998,6.5,2.6999999999999997,-2.0,0.0,0.0,0.0,8.3,0.0,3.0,7.9,0.0
08904,0.6,0.6,1.2999999999999998,2.4,6.0,0.3,0.0,7.799999999999999,-1.0,0.3,1.7999999999999998,-3.5999999999999996,1.0,7.3
08905,0.0,1.0,1.2999999999999998,3.3,5.0,0.3,0.0,-0.5,-3.2,1.7999999999999998,0.0,2.5,1.0,1.7999999999999998
08906,1.0,0.0,1.2999999999999998,0.6,1.5,3.1,0.0,0.0,0.0,1.7999999999999998,0.0,6.8,3.3,0.0
08907,1.2999999999999998,1.2,1.0,11.2,1.2999999999999998,0.6,0.0,5.0,2.1,1.2999999999999998,1.7999999999999998,1.2999999999999998,2.3,-1.6000000000000005
08908,0.0,0.0,0.6,1.7999999999999998,1.5,0.0,5.0,1.7999999999999998,1.7999999999999998,-1.4,6.0,-2.9000000000000004,2.3,0.0
08909,0.3,0.3,1.2999999999999998,2.1,0.3,0.0,0.0,0.0,2.4,-0.7,0.09999999999999964,0.40000000000000013,1.6,-0.19999999999999996
08910,1.6,1.6,-0.09999999999999998,0.0,2.4,1.0,0.0,-5.0,2.4,1.0,5.6,1.0,2.3,4.2
08911,0.0,0.0,-1.4,1.7999999999999998,-3.5,-0.4,7.799999999999999,4.3999999999999995,-3.1,3.3,-4.199999999999999,2.1,0.6,2.1
08912,0.6,0.0,0.0,-2.8000000000000003,2.5,0.0,0.0,0.0,0.0,1.2999999999999998,7.799999999999999,-4.6000000000000005,3.3,0.0
08913,2.0,4.5,2.5999999999999996,1.7999999999999998,6.0,2.0,8.3,6.8,7.3,2.8,8.1,2.8,2.3,7.3
08914,1.0,1.2999999999999998,1.2999999999999998,7.799999999999999,-1.4,0.3,0.0,5.3999999999999995,7.4,1.2999999999999998,6.6,1.0,2.0,6.6
08915,-2.0,-3.5,1.2999999999999998,1.5,0.0,1.5,0.0,0.0,0.0,1.5,0.0,1.2,0.0,0.0
08916,1.0,-0.7,0.3,2.6999999999999997,3.1,-0.4,2.3,0.0,-0.7000000000000002,-0.4,2.1,1.9,1.2999999999999998,0.0
08917,0.3,1.2999999999999998,1.6,7.3,2.8,3.3,1.5,5.0,6.5,-0.4,-0.09999999999999998,1.6,1.2999999999999998,0.0
08918,0.6,1.8999999999999997,1.0,0.0,0.0,0.6,1.7999999999999998,-4.199999999999999,6.0,-0.4,6.0,0.3,1.7999999999999998,7.0
08919,0.20000000000000007,2.1,0.0,1.7999999999999998,2.5,1.2999999999999998,0.0,1.7999999999999998,2.1,0.3,1.7999999999999998,-4.0,1.6,1.2999999999999998
08920,1.2999999999999998,-0.7,0.0,8.1,2.8,0.3,3.9,0.0,-0.20000000000000018,0.7999999999999999,0.7999999999999999,2.1,7.0,0.0
08921,1.2999999999999998,1.0,2.5999999999999996,1.6,0.3,0.7999999999999999,3.0,0.0,0.0,5.3,7.799999999999999,7.199999999999999,1.6,0.0
08922,2.3,0.4999999999999999,0.3,3.0,5.6,1.2999999999999998,1.7999999999999998,8.8,9.8,0.0,7.5,2.3,2.3,2.1
