,article,target
363,경북도 서울시와 협약 체결하고 국회와는 세미나 개최 서울시와 경북도는 지난 일 서울시청에서 오세훈 서울시장 이철우 경북지사가 참석한 가운데 지자체 최초로 메타버스 업무협약을 체결했다 경북도 제공 경북도가 메타버스 사업 활성화를 위해 서울시와 협약을 체결하고 국회와는 세미나를 함께 여는 등 메타버스 산업 육성을 위해 전방위 소통에 나서고 있다 서울시와 경북도는 지난 일 서울시청에서 오세훈 서울시장 이철우 경북지사가 참석한 가운데 지자체 최초로 메타버스 업무협약을 체결했다 양 시도는 협약에서 메타버스 사업 공유 및 기술 증진 메타버스 정책 발굴 반기별 협업회의 개최 메타버스 기업 기관 대학 등 민간 차원 교류 지원 협업 체제 구축 등을 약속했다 서울시는 지난해 월 전국 최초로 서울의 신대륙 메타버스 서울기본계획을 마련하고 년까지 경제 문화 관광 교육 민원에 이르기까지 시정 전 분야에 걸쳐 메타버스 서비스를 단계적으로 추진한다고 밝힌 바 있다 경북도는 지난 월 다시 대한민국 중심으로 메타버스 수도 경북이라는 목표 아래 메타버스 인재 양성 메타버스 기업 육성 메타버스 문화관광 활성 메타버스 특화 서비스존 조성 등 대 분야 개 중점과제를 내놓는 등 메타버스 산업 육성에 적극 나서고 있다 또 지자체 최초로 메타경북 정책자문단 출범 및 메타버스 수도 경북 비전선포식을 개최하는 등 메타버스를 통한 지방 정부 대 전환에 속도를 높이고 있다 경북도는 서울시와 메타버스 협력 체계를 구축한데 이어 오후에는 국회 과학기술정보방송통신위원회 소속 지역 국회의원들과 함께 메타버스 수도 경북 조성을 위한 세미나를 열었다 국회 의원회관에서 열린 행사에는 이철우 경북지사 이준석 국민의힘 대표 김기현 원내대표 권성동 국회의원 김영식 국회의원 과학기술정보통신부와 한국전자통신연구원 관계자 등이 참석했다 세미나에서는 정부 메타버스 정책방향 메타버스 산업의 현재와 미래 및 법적 과제 대안 발표 메타버스 대 이슈와 전망 발표 메타버스 산업 활용 및 활성화 방안 발표 등에 이어 전문가 토론이 있었다 허원석 과학기술정보통신부 소프트웨어정책관은 세계적 수준의 메타버스 플랫폼 개발 메타버스 아카데미 및 융합대학원을 통한 인재 양성 메타버스 전문기업 육성 모범적 메타버스 생태계 조성 등 정부의 메타버스 정책 방향을 설명했다 메타버스 산업의 현재와 미래 및 법적과제 대안을 발제한 최경진 가천대 법학과 교수는 미래 사회의 구체적 지향점이 메타버스라며 메타버스 경쟁력 확보를 위해 RD 지원 기반구축 규제 샌드박스 등 종합적인 로드맵 수립과 메타버스 정책을 효과적으로 추진할 수 있는 메타 거버넌스 구축이 필요하다고 말했다 메타버스 대 이슈와 전망을 발표한 이승환 소프트웨어정책연구소 메타버스연구팀장은 메타버스를 통한 지역 혁신이 가장 중요하다며 메타버스를 창작할 크리에이터 양성을 통한 크리에이터 경제 육성 일하는 방식의 변화와 생산성 혁신 공공 메타버스 인프라 서비스 구축 메타버스 육성을 위한 정책적 지원 방안 마련 등을 제안했다 메타버스 산업 활용 및 활성화 방안을 발제한 엄정현 나인브이알 대표는 경북도가 보유한 다양한 놀거리를 가상공간에서 체험할 수 있도록 유도하고 경북 메타버스 방문에 대한 호기심을 이끌어 내는 게 관건이라며 경북 놀거리를 활용한 게임 갤러리 전시 NFT 판매 등 차별화된 콘텐츠를 우선순위에 두고 추진해야 한다고 강조했다 지난 월 일 메타버스산업 진흥법안을 대표 발의한 김영식 국회의원은 윤석열 정부가 추진할 디지털플랫폼 정부도 메타버스 기반으로 구현될 예정이라며 이를 위해서는 제도적 정비와 기술 개발이 선행돼야 한다 특히 균형 발전 차원에서 지방을 메타버스 산업 허브로 조성해야 한다고 강조했다 이철우 경북지사는 지역 국회의원들과 힘을 합쳐 메타버스 산업단지를 구축하고 메타버스 허브밸리를 조성해 경북으로 기업과 청년들이 몰려올 수 있도록 적극 노력하겠다고 밝혔다,2
364,동해안 산불 여파에 들불축제 취소묘목 나눔 행사는 개최 일 오전 제주시 애월읍 봉성리 새별오름에서 들불축제 부대행사인 새봄새희망 묘목 나눠주기 행사가 진행되고 있다 지난 일부터 개최 예정이었던 올해 들불축제는 동해안 산불과 코로나 확산 여파로 취소됐지만 묘목 나눠주기 행사는 예정대로 개최됐다 뉴스  News 오현지 기자 제주뉴스 오현지 기자  들불축제 취소는 당연한 일이고 너무 잘한 일이죠 내리던 봄비가 그친 일 오전 제주시 애월읍 봉성리 새별오름 들불축제 행사장에는 트렁크마다 묘목 그루를 싣고가는 차량들로 봄 기운이 넘실댔다 제주들불축제 부대 행사인 묘목 나눠주기는 매년 진행되는 연례 행사지만 올해는 그 의미가 각별하다 오름 불 놓기로 대표되는 들불축제가 동해안 산불 여파로 전격 취소됐기 때문이다 제주시는 축제 개최를 일주일 여 앞둔 지난 일 취소를 최종 결정하면서 부대행사인 새희망 묘목나눠주기 행사와 지역특산물 판매 홍보행사만 남겨놨다 이날 묘목 나눔 행사는 사전 예약제로 차량 대를 대상으로 진행됐다 묘목은 황칠나무 목련 산수유 등 봄을 대표하는 나무들로 꾸려졌다 일 오전 제주시 애월읍 봉성리 새별오름에서 들불축제 부대행사인 새봄새희망 묘목 나눠주기 행사가 진행되고 있다 지난 일부터 개최 예정이었던 올해 들불축제는 동해안 산불과 코로나 확산 여파로 취소됐지만 묘목 나눠주기 행사는 예정대로 개최됐다 뉴스  News 오현지 기자 이날 행사에 참가한 이부자 애월읍 이장은 축제 취소가 어려운 결정이었겠지만 산불 피해를 본 분들과 아픔을 나눈다는 차원에서 당연하고 잘한 일이라며 오늘 받은 묘목은 리사무소 밭에 심어서 잘 키우겠다고 말했다 또 다른 도민 강모씨 역시 산불 피해가 가시지 않은 상황에서 일부러 오름에 불을 놓는 행사는 취소되는 게 당연하다며 제주시가 우려하는 시민들 목소리를 경청해서 다행이라고 말했다 불을 소재로 한 축제 중 전국에서 가장 규모가 큰 들불축제는 년 시작됐다 올해는 지난 일부터 이날까지 들불 소망을 품고 피어올라를 주제로 애월읍 새별오름 일대에서 드라이브 인 등 온택트Ontact 축제로 개최할 예정이었다 그러나 최근 동해안 산불로 오름에 불을 놓는 들불축제 개최가 적절하지 않다는 시민사회 의견이 나오며 취소가 결정됐다 일 오전 제주시 애월읍 봉성리 새별오름에서 들불축제 부대행사인 새봄새희망 묘목 나눠주기 행사가 진행되고 있다 지난 일부터 개최 예정이었던 올해 들불축제는 동해안 산불과 코로나 확산 여파로 취소됐지만 묘목 나눠주기 행사는 예정대로 개최됐다 뉴스  News 오현지 기자 제주들불축제는 옛 제주 목축문화인 들불놓기방애가 기원이다 새봄이 찾아올 무렵 소와 말의 방목지에 불을 놓아 진드기 등 해충을 없애 가축에게 먹이기 좋은 풀을 얻고 불에 탄 재는 비옥한 땅을 만드는 데 사용한 조상들의 지혜에서 유래했다 들불축제가 열리는 애월읍 새별오름은 높이 m 둘레 m 면적 만이다 이 가운데 들불이 타는 면적은 만로 축구장 개에 달하는 국내 최대 규모의 불 관련 축제다 축제 취소는 올해로 번째다 년에는 구제역 년에는 코로나로 취소된 바 있다,2
365,보직해임근신 처분 불복 행정소송서 친근감 표시 주장 춘천지법 근무 분위기와 사기에 악영향징계 모두 적법 재판부가 성적 수치심을 주는 등 모욕적 언어로 초급 간부의 인격을 짓밟은 육군 대위의 보직 해임과 근신 처분 등 징계가 적법하다고 판단했다 춘천지법 행정부윤정인 부장판사는 일 원고의 행위는 부대 내 근무 분위기와 사기에 상당한 영향을 주었을 것으로 보이며 이 사건 처분을 보호하려는 공익은 이로 인하여 제한되는 원고의 사익보다 훨씬 크다며 A씨의 청구를 기각했다 또 재판부는 원고는 당시 또래 상담 간부로 임명돼 피해자와 같이 초급간부가 고충을 겪는 경우 이를 청취할 임무가 있었음에도 오히려 반복적으로 모욕적 인사를 하고 성적 수치심을 느끼도록 했다고 지적했다 육군 모 부대 소속 A씨는 초급간부 B씨에게 인신공격성 폭언을 수시로 퍼부운 것으로 드러났다 A씨는 B씨에게 만화에 나오는 괴물을 닮았다며 너 밤에 보면 무서워서 도망갈 것 같다 괴물아 빨리 뛰어가서 저기 있는 용사들 잡아먹고 와라라는 등의 외모를 비하하는 발언을 일삼았다 또 A씨는 B씨가 이성을 만나지 않는다는 이유로 성적 수치심을 주는 발언까지 서슴치 않았다 A씨는 너는 왜 여자를 안 만나고 대대에서 밥 먹냐 왜 이런 식으로 사냐 넌 노답쓰레기야 등의 말을 내뱉었다 아울러 A씨는 용사들과 다른 간부들이 보는 가운데 B씨의 허리띠와 손목을 잡고 끌고 다니는 등 모욕적 행동도 일삼은 것으로 드러났다 B씨는 A씨에게 인격 모독적인 말을 삼가해 달라고 만류했지만 A씨는 이런 모습들이 나한테 인격모독이야라고 맞받아치고 B씨에게 언어폭력을 가한 사실을 다른 간부들에게 자랑삼아 얘기한 적도 있었다 B씨는 A씨의 괴롭힘을 견디지 못하고 고충을 털어놓았으며 해당 부대는 A씨를 과장 직책에서 해임한 뒤 근신 일 징계를 내렸다 이에 A씨는 군인소청심사위원회에 소청 심사를 청구하고 징계항고심사위원회에 항고를 제기했다 하지만 잇따라 기각됐으며 이에 불복한 A씨는 행정소송을 냈다 A씨는 법정에서 노답 쓰레기 괴물 같은 발언은 친분이 있는 사람들 사이에서 사회 통념상 용인될 수 있는 표현이라며 언어폭력이 아니라고 주장했다 또 성적 수치심을 주는 발언이나 B씨를 붙잡아 끌고 다닌 행위도 남자들 사이의 친근감 표시나 농담에 불과하다고 항변했던 것으로 알려졌다 춘천지방법원 연합뉴스,2
366,법원 당시 시속 피해자 앉은키 낮아운전자 과실 아냐 경기 수원시 영통구 수원지방법원 전경 빌라 주차장 바닥에 혼자 앉아있던 생후 개월 된 아이를 시속  속도로 운전하다가 치어 숨지게 한 운전자에게 법원이 무죄를 선고했다 수원지법 형사단독 노한동 판사는 교통사고처리특례법 위반치사 혐의로 기소된 A씨에게 무죄를 선고했다고 일 밝혔다 노 판사는 피고인 차량의 주차장 진입 당시 속도는 시속 로 사고가 난 주차장의 상황과 구조를 고려하더라도 다른 사람에게 위험이나 장해를 초래할 개연성이 높은 정도는 아니다라며 운전자 입장에서 주차장 진입 시 아무도 없다고 판단할 가능성이 높은 상황이었으므로 깊숙이 들어가기 위해 시속 사고 직전 속도로 가속한 것이 잘못이라고 할 수 없다고 판시했다 또 피해자와 같은 만 세 미만의 영유아가 차량이 오고 가는 곳에 혼자 앉아 있는 것은 차량 운전자가 통상 예견하기 어려운 이례적인 사태라며 사고 당시 피해자의 앉은키가 생후 개월 남자의 평균 앉은키 보다 낮았던 것으로 보이므로 피고인이 전방주시를 게을리한 것이라 단정할 수 없다고 설명했다 통상 예견하기 어려운 곳에 피해자가 앉아있어 운전자가 미쳐 알 수 없었을 것이라는 판단이다 운전자 A씨는 지난해 월 일 오후 시 분쯤 승용차를 몰고 경기 수원시 팔달구 자신의 거주지가 있는 빌라 지상 주차장으로 진입하면서 최대한 감속하거나 잠시 멈춰서 내부에 사람이 있는지 확인하지 않은 채 주차장 바닥에 앉아있던 B세 군을 차량 앞 범퍼로 들이받아 숨지게 한 혐의로 기소됐다 B군은 엄마가  거리에 떨어진 곳에 쓰레기를 버리려 간 사이 사고를 당한 것으로 조사됐다,2
367,년월 첫 확진 후 올월까지 하루 명 사망 오미크론 우세화 월주차 이후 하루 명 숨져 전문가들 오미크론 시작 때부터 정점 규모 낮춰야 연이어 빗나간 정점 예측에도 방역 완화 지속 결과 이데일리 양희동 기자 정부는 오미크론 특성을 고려해 확진자 억제에서 중증과 사망 최소화로 목표를 전환하고 방역과 의료체계 개편을 점차 재편하고 있다 이기일 중앙재난안전대책본부 제통제관은 지난 일 정례브리핑에서 오는 일부터 적용할 사회적 거리두기 조정안사적모임 인을 발표하며 이같이 말했다 코로나 확진자가 하루 최다 만명을 넘기는 등 급증세가 이어지며 정점 예측이 연이어 빗나가고 있지만 정부의 방역 목표는 중증 및 사망 최소화에 있다고 재차 강조한 것이다 정부는 오미크론 변이 유행이 주일 이내 정점에 이를 것으로 예상하면서도 위중증 환자와 사망자는 주 시차를 두고 더 늘어날 수 있다고 내다봤다 하지만 정부가 독감 수준의 치명률을 근거로 연이어 방역을 완화한 결과 오미크론 우세종화월 일 이후 하루 사망자가 이전의 배 가까이 발생한 것으로 나타났다 년 월 일 국내 코로나 첫 확진 이후 일별 사망자 추이 자료질병관리청단위명 질병관리청에 따르면 오미크론이 우세종화된 월 주차월 일 이후 불과 달 새 사망자는 명으로 전체 누적 사망자 만 명의 절반에 달했다 오미크론 우세종화 이전 하루 명꼴로 발생했던 사망자는 이후 명으로 배 급증했다 우리나라는 중국 후베이성 우한시에 거주하는 대 여성 A씨가 년 월 일 오후 시 분 중국남방항공 CZ편을 타고 인천공항에 도착했고 이튿날인 일 코로나 첫 감염이 확인되며 팬데믹이 시작됐다 이후 T검사추적치료로 요약되는 K방역이 효과를 발휘하며 확진자 증가 억제를 목표로 오미크론 우세종화 이전까지 하루 확진자는 최다 명대 수준 이하로 막아왔다 사망자도 오미크론 이전까지 지난해 월 일 하루 명이 최다였다 하지만 오미크론 우세종화 이후엔 하루 평균 사망자가 명으로 이전 최다 사망자 수준으로 매일 발생하고 있다 이같은 상황은 지난달 일 오미크론 대응 체제 전환 당시부터 예상됐던 일이다 전문가들은 낮은 치명률에도 확진자가 급증하면 사망자도 대규모로 발생할 수 있다고 여러차례 지적해왔다 또 정점을 확인하지 않고 거리두기 등을 완화해선 안된다고 경고하기도 했다 엄중식 가천대 길병원 감염내과 교수는 지난달 오미크론 체제 전환 직후 이데일리와의 전화 인터뷰에서 거리두기를 완화하면 정점으로 올라가는 속도가 훨씬 빨라져 감당할 수 없다며 유럽지역 사망자를 보면 다 하루 명씩 사망자가 나오고 고령층 사망률도 떨어지지 않고 있다고 강조한 바 있다 이어 만만명이 나오는 상황이 오면 짧게라도 락다운 가능성이 있고 별 문제없이 지나가기 어렵다며 정점까지 천천히 올라가게 하는 것 외엔 방법이 없다고 지적했었다 하지만 정부는 오미크론 체제 전환 당시 정점 시기는 월 말에서 월초 규모를 하루 최대 만명으로 예상했고 이후 다시 월 중순 최대 만명으로 바꿨지만 모두 빗나갔다 그런데도 월 들어 방역패스접종증명음성확인제를 잠정 중단했고 거리두기도 사적모임 인영업시간 오후 시에서 단계적으로 인오후 시까지 풀었다 앞서 손영래 중수본 사회전략반장은 일 정례브리핑에서 위중증 환자와 사망자 수는 유행정점 이후에 주 이후까지 계속 증가할 것이라고 보고 있다며 치명률 관리가 상당히 중요한데 현재까지의 치명률 관리상에서는 최근 주간 치명률이 보다는 낮게 나오고 있어 현재 단기 치명률 자체는 계절독감과 유사한 수준으로 나타나고 있다고 말한 바 있다 이어 계절독감도 연간 최소로는 한 명 그리고 많을 때는 한 명까지 사망자가 발생하고 폐렴 사망자의 경우에는 몇만명 정도 년에 발생하는 상황이라며 전체적인 사망 규모를 다른 질환과의 사망 규모와 비교 분석하면서 이 부분들에 대해서는 평가가 필요하다고 판단하고 있다고 전했다,2
368,오세훈 서울시장이 월 일 시청에서 안심소득 시범사업에 대해 설명하고 있다 서울시 제공 서울시가 오세훈표 복지모델인 안심소득 시범사업에 참여할 가구 모집에 나섰다 서울시는 일부터 내달 일까지 일간 안심소득 시범사업에 참여할 가구를 공개모집한다고 일 밝혔다 안심소득은 최저생계 지원을 넘어 인간다운 삶을 보장하기 위해 소득이 적을수록 더 많이 지원하는 하후상박형 소득보장제도다 올해 공개모집하는 가구는 가구소득이 기준 중위소득  이하이면서 재산이 억만원 이하인 가구가 대상이다 개월간 선정절차를 거쳐 월에 최종 지원할 가구가 선정된다 최종 선정된 가구는 년간 안심소득을 지원받는다 안심소득 시범사업은 서울시가 제시한 소득과 재산 기준을 동시에 충족하면서 서울시에 거주하는 가구는 누구나 신청할 수 있다 기준 중위소득 는 인가구의 경우 월 만원 인가구는 월 만원 인가구는 월 만원 인가구는 월 만원이다 모집기간 첫 주는월 일월 일 신청인의 출생연도 끝자리 기준 요일제로 운영되고 그 이후엔 자유롭게 신청할 수 있다 온라인 신청이 어려운 가구는 마지막 일 간 운영되는 안심소득 접수 콜센터를 통해 신청할 수도 있다 지원집단에 선정되면 중위소득  기준액과 가구소득 간 차액의 절반을 지원받는다 예컨대 소득이 원인 인가구의 경우 기준 중위소득 만원 대비 가구소득 부족분의 절반인 만원을 받는다 안심소득은 현행 복지제도 중 현금성 복지급여인 생계 주거급여 기초연금 서울형기초생활보장 서울형 주택바우처 청년수당 청년월세와 중복해서 받을 수는 없다 정수용 서울시 복지정책실장은 복지사각지대 해소와 빈곤불평등 문제 해결이 전 세계적인 과제로 대두된 상황에서 서울시가 소득보장 정책실험인 안심소득 시범사업을 통해 사회 구성원 모두가 인간다운 생활을 보장받을 수 있는 새로운 복지 해법을 찾아나갈 계획이라며 시민 여러분께서 안심소득 정책실험에 많은 관심을 가지고 참여신청해 주실 것을 부탁드린다고 말했다,2
369,수락산 정상에 있던 정상석 사진뉴스 수도권의 명산인 수락산 정상에 설치된 표지석과 도정봉 비석이 사라진 것으로 확인됐다 수락산 정상 인근 기차바위에 설치됐던 안전로프도 올해 초에 훼손된 상태다 일 관할 지자체 등에 따르면 수락산에서는 수락산 주봉 m라고 각인돼 있던 정상석이 사라졌다 또  거리에 있는 도정봉m의 비석도 자취를 감췄다 등산객들의 항의가 잇따르자 경기 남양주시 측은 수락산 정상석을 새로 설치하는 방안을 검토 중이다 반면 도정봉을 관할하는 경기 의정부시 측은 해당 장소가 사유지이기 때문에 새롭게 비석을 설치하기 어렵다는 입장이다 수락산의 명물인 기차바위의 모습 사진뉴스 앞서 지난달 초에도 수락산 정상 부근 명물인 기차바위에 설치된 안전로프 개가 모두 절단됐다는 신고가 의정부시청에 접수됐다 해당 로프는 가파른 경사로 이뤄진 암벽을 오르내리게 해주는 장치로 시에서 설치한 공유재산이었다 의정부시는 안전로프 개가 동시에 끊어진 것으로 보아 누군가 고의로 시설물을 훼손했다고 보고 경찰에 수사를 의뢰한 상태다 다만 기차바위 안전로프 재설치에 대해서는 고심 중인 것으로 알려졌다,2
370,경향신문 지난 일 속초 청초호변에 핀 홍매화에 눈이 쌓여있다 연합뉴스 한 달 이상 계속됐던 건조특보가 해제된 뒤 눈과 비가 내리는 오락가락한 봄날씨가 계속되고 있다 낮과 밤의 길이가 같아지는 춘분인 일에는 아침기온이 영하권으로 떨어지면서 추운 날씨를 보일 것으로 전망된다 기상청은 일 일 전국 대부분 지역의 아침 기온이 도 내외로 춥겠다고 밝혔다 일 아침 최저기온은 도 낮 최고기온은 도를 보이겠다 일 아침 최저기온은 전날보다 조금 오른 도 낮 최고기온은 도로 예보됐다 내륙 지역을 중심으로는 낮과 밤의 기온차가 도 내외로 매우 크게 나타나면서 건강 관리에 유의해야 한다 일에는 주말 동안 습한 날씨에 찬 기온이 더해지면서 서리가 나타나는 곳도 있어 농작물 냉해 피해에도 유의해야 한다 이날은 전국에 가끔 구름이 끼는 가운데 남해안과 제주도의 날씨는 흐릴 것으로 예보됐다 서울의 낮 최고기온은 도까지 오를 것으로 보인다 일은 추운 가운데 전국이 대체로 맑은 날씨를 보이겠지만 제주도에는 구름이 많이 낄 것으로 보인다 주 초반의 흐리고 추운 날씨가 지나간 뒤부터는 기온이 차차 오를 것으로 전망된다 고기압 가장자리에 드는 일에는 전국에 가끔 구름이 끼겠지만 아침 최저기온은 도 낮 최고기온은 도로 따뜻할 것으로 전망됐다 기상청은 일 기온은 평년보다 조금 낮겠지만 일부터 차차 기온이 오르면서 주 후반에는 아침 기온이 도 내외 낮 기온은 도 내외로 평년보다 높은 기온 분포를 보이겠다고 밝혔다 기온은 오르지만 금요일부터는 서해상에서 접근하는 저기압의 영향으로 다시 날이 흐려지면서 전국에 비가 내릴 것으로 전망된다 일 오후 제주도에서부터 시작된 비는 일 전국으로 확대된다 저기압 이동 속도에 따라 강수 시점은 변경될 수 있다,2
371,업무 실수로 억원 대의 손실을 초래한 해외 현장소장을 해고했다가 중앙노동위원회로부터 복직 명령을 받았던 대우건설이 법원으로부터 해고가 정당하다는 판결을 받았다 일 법조계에 따르면 최근 서울행정법원 행정부이상훈 부장판사는 대우건설이 중앙노동위원회를 상대로 낸 부당해고구제 재심판정 취소 소송에서 원고 승소 판결했다 대우건설의 모로코 사피 화력발전소 공사 현장소장으로 일하던 A씨는 년 월 추기계통에 대한 수압시험을 실시했다 추기계통은 발전설비 중 고온의 증기가 지나가는 통로다 추기계통만 단독으로 시험하는 게 일반적이나 A씨는 급수가열기를 결합한 상태로 수압시험을 진행했다 시험 전 이미 급수가열기가 추기계통에 결합된 상태라 단독 시험을 위해 연결 부위를 절단했다가 시험 후 재연결하면 공사가 지연될 것이란 우려 때문이다 시험 결과 추기계통엔 문제가 없었지만 급수가열기 중 대가 누수 현상을 보여 폐기됐다 이로 인해 공사는 약 개월가량 지연됐고 대우건설은 지연배상금 급수가열기 재설치 비용 등 총 억원의 손실을 봤다 이 사고는 대우건설이 추진하던 인수합병MA이 무산된 원인 년 월 대우건설이 사고로 인한 손실이 포함된 경영실적을 발표하자 우선협상대상자로 선정됐던 호반건설은 해외 잠재 부실의 규모를 예측하기 어렵다며 인수 포기를 선언했다 사고 이후 대우건설은 현장소장 A씨를해고했지만 중앙노동위원회는 해고가 부당하다며 복직을 명령했다 대우건설은 중노위의 명령에 불복하고 법원에 행정소송을 냈다 행정법원은 대우건설의 손을 들었다 재판부는 A씨가 발주처에 급수가열기는 시험 대상에서 제외한다는 취지로 보고하고도 결합한 채 시험을 진행하고 사후 관리를 하지 않는 등 잘못이 무겁다고 판단했다 재판부는 고의에 의한 것으로 보기는 어렵지만 최소한 중대한 과실에 의한 것으로 보인다며 해고 원인이 된 징계사유가 모두 인정되고 징계의 수준도 적정하다고 판단된다고 밝혔다,2
372,국민의힘 경찰대 선후배민주당 전직 시장 경쟁 지역 정계 대선 만큼 인물 부재진정성이 답 국민의힘 소속 충북 충주시장 후보군 왼쪽부터 조길형 충주시장 박창호 전 충주경찰서장 권혁중 전 문체부 부이시관 뉴스 충주뉴스 윤원진 기자   지방선거를 여 일 앞두고 충북 충주시장 선거 레이스에 관심이 쏠리고 있다 일 지역 정계에 따르면 더불어민주당은 전직 시장 간 경쟁 구도가 국민의힘은 경찰대 선후배 간 경쟁구도가 흥미롭다 국민의힘에선 현 조길형 충주시장의 독주에 박창호 전 충주경찰서장이 도전하는 모양새다 조 시장은 경찰대 기 박 전 서장은 기이다 조 시장은 KBS청주방송국의 최근 두 차례 여론조사에서  이상 적합도를 보였다 박 전 서장은 지난 일 충주시장 선거 출마를 선언했는데 낮은 인지도 극복이 과제다 조 시장은 라이트월드 상인회의 손해배상 청구가 이번 선거 최대 난관이다 박 전 서장은 이종배 의원충주이 도지사에 출마한다면 국회의원 보궐선거로 선회할 가능성도 있다 민주당에서 국민의힘으로 갈아탄 권혁중 전 문체부 부이사관도 충주시장 선거 예비후보로 등록한 상태다 국민의힘에 비해 당세가 약한 민주당에서는 우건도한창희 전 충주시장의 치열한 경합이 예상된다 민주당은 이른 시일 내에 단일 후보를 정해 지지율을 높여야 하는 과제가 있다 그런데 양 전 시장이 한 치의 양보 없이 대립하고 있어 누가 단일 후보가 되든 뒤탈이 우려된다 양 후보 모두 후보검증위원회 통과가 차 관건이다 우 전 시장은 년 공백을 한 전 시장은 년 공백을 어떻게 채워 시민에게 어필할지가 중요하다 우 전 시장은 년 월 지방선거에서 현 조 시장과 맞붙어 여 표 차이로 석패했다 당시 민주당 바람이 거셌는데도 패배하며 아쉬움이 컸다 한 전 시장은 년 국회의원 보궐선거 당시 에 못 미치는 득표율로 낙선했다유권자에게 년은 매우 긴 시간이다 최근 국민의힘 대선 승리도 지방선거에 어떤 영향을 미칠 지 주목된다 민주당 심판론이 이어질지 힘의 균형을 맞출지 궁금하다 지역 정계 관계자는 충주시장 후보군도 대선후보 만큼 인물 부재라면서 결국 시민에게 어떤 진정성을 가지고 다가갈 지가 답이 될 것이라고 봤다 조 시장은 충주시장 선거 본후보 등록이 시작되는 월 초순 선거운동에 돌입할 계획이다 민주당 소속 충주시장 후보 왼쪽부터 우건도 전 충주시장 한창희 전 충주시장 뉴스,2
373,모로코 화력발전 현장소장 부실 수압시험 손실 법원 고용관계 지속할 수 없어 사측 손 들어줘 한국일보 화력발전소 공사 과정에서 수압 시험을 잘못해 억 원 이상 손해를 끼쳤다는 이유로 현장 소장을 권고 사직시킨 회사 처분이 정당하다는 법원 판결이 나왔다 일 법조계에 따르면 서울행정법원 행정부부장 이상훈는 A사가 중앙노동위원장을 상대로 낸 부당해고 구제 재심판정 취소소송에서 원고 승소 판결했다 재판부는 사회통념상 고용관계를 계속할 수 없을 정도로 근로자인 B씨에게 책임 사유가 있다며 A사의 해고 조치가 정당했다고 밝혔다 B씨는 해외종합건설업체인 A사에서 년 월부터 이듬해 월까지 모로코 화력발전소 건설공사 현장소장으로 근무했다 B씨는 발전소 설계부터 구매관리 시공 시운전 및 검사까지 모든 과정을 책임졌다 B씨는 년 월 공사 현장에서 시간을 비용을 절약하기 위해 추기계통과 고압급수가열기를 분리하지 않고 수압 시험을 실시해 원칙과 절차를 어긴 것으로 나타났다 그러나 개월 뒤 화력발전기 시운전 과정에서 추기계통에 연결된 고압급수가열기 중 대에서 누수 현상이 발생해 사용불가 판정을 받았다 이로 인해 공사는 개월 가량 지연됐고 A사는 지연 배상금과 급수가열기 재설치 비용 등 총 억 원의 손실을 봤다 추진 중이던 인수합병MA도 무산됐다 A사는 결국 B씨에게 책임을 물어 권고사직 결정했다 서울지방노동위원회가 부당해고라고 주장한 B씨에 대해 비위 정도에 비해 징계가 과도하다며 구제신청을 받아들이자 A사는 이에 불복해 소송을 냈다 재판부는 B씨가 통상적 절차를 따르지 않은 자체로 책임이 있다고 봤다 B씨가 상부에 보고했더라도 결정에 따른 책임이 면제될 이유가 없다고도 했다 재판부는 발주처 승인이 있었더라도 애초 B씨가 책임자이며 앞선 수압 시험으로 인해 발생할 수 있는 손상 등에 대한 별도의 면제 약정이 없는 이상 책임 면제는 불가능하다고 지적했다,2
