고객번호,일상용품_중_구매지수
09495,3.0
09496,0.4
09497,2.4000000000000004
09498,7.800000000000001
09499,1.4000000000000001
09500,6.6
09501,6.4
09502,-2.5999999999999996
09503,8.4
09505,-2.0
09506,-1.0
09507,1.6
09508,5.0
09509,0.0
09511,5.4
09512,-0.3999999999999999
09515,7.4
09516,-1.6
09517,2.4000000000000004
09518,-1.4
09519,5.0
09521,2.0
09523,2.0
09525,1.2000000000000002
09526,1.6
09528,-2.4000000000000004
09529,5.0
09530,1.6
09531,1.6
09532,5.0
09533,2.0
09535,-2.4000000000000004
09536,-2.0000000000000004
09538,2.4000000000000004
09539,2.4000000000000004
09543,-1.0
09544,-0.3999999999999999
09545,3.0
09546,2.0
09547,1.6
09549,0.0
09551,4.0
09553,-1.0
09554,-3.0
09555,4.4
09556,0.0
09558,6.2
09559,2.4000000000000004
09561,1.4000000000000001
09562,2.0
09563,8.4
09565,7.0
09567,4.0
09568,0.0
09569,-3.0
09570,2.4000000000000004
09571,2.4000000000000004
09575,2.0
09576,2.0
09577,2.0
09579,7.0
09581,5.0
09582,2.0
09584,0.0
09585,2.0
09586,0.8
09587,1.8
09589,-2.4000000000000004
09590,4.0
09591,0.0
09593,-1.0
09594,3.0
09595,1.0
09596,0.0
09597,5.4
09598,-3.0
09599,8.0
09600,-0.6000000000000001
09601,2.0
09602,2.4000000000000004
09603,5.0
09604,2.0
09605,6.0
09606,4.800000000000001
09607,3.0
09608,0.0
09609,-3.0
09611,0.4
09612,2.4000000000000004
09613,-3.0
09614,2.0
09615,-3.0
09616,-0.19999999999999996
09618,3.8
09619,-2.0
09620,0.0
09621,1.6
09623,6.000000000000001
09624,5.6
09625,7.0
09626,8.0
09628,1.6
09629,3.0
09631,5.4
09632,-2.0
09633,7.4
09634,0.8
09635,5.0
09636,2.0
09638,2.0
09639,1.6
09641,2.0
09642,2.4000000000000004
09643,-2.2
09644,0.0
09645,1.4000000000000001
09648,1.6
09649,2.0
09650,5.0
09651,2.0
09652,7.0
09653,2.8000000000000003
09655,5.4
09657,2.4000000000000004
09658,-0.5999999999999996
09659,0.0
09660,4.0
09661,2.0
09662,4.6000000000000005
09663,5.0
09665,-1.0
09666,-2.4000000000000004
09667,1.8
09668,2.0
09669,0.8
09670,2.4000000000000004
09671,2.4000000000000004
09672,-2.0
09673,6.800000000000001
09675,2.8000000000000003
09676,2.0
09677,4.2
09678,1.4000000000000001
09679,2.0
09680,0.0
09681,2.0
09682,1.6
09683,0.0
09684,2.0
09685,-3.0
09686,3.0
09687,-0.19999999999999996
09688,-2.4000000000000004
09689,-3.0
09690,5.8
09691,7.0
09692,6.000000000000001
09693,6.0
09694,5.0
09695,-2.5999999999999996
09698,1.4000000000000001
09700,6.4
09701,0.0
09702,-3.0
09703,0.0
09704,4.6000000000000005
09705,2.0
09706,-3.0
09707,-2.4000000000000004
09708,-1.2000000000000006
09709,0.8
09710,0.0
09711,1.2000000000000002
09712,9.4
09713,4.0
09715,7.600000000000001
09716,2.0
09717,-3.0
09718,1.4000000000000001
09719,1.4000000000000001
09720,4.0
09724,1.6
09725,1.0
09726,7.4
09727,5.0
09728,6.000000000000001
09729,-3.0
09730,2.0
09731,-1.0
09732,2.0
09733,1.0
09734,2.4000000000000004
09736,2.0
09737,1.4000000000000001
09738,2.0
09739,-1.0
09740,-2.0
09741,0.0
09742,1.0
09743,0.4
09744,7.4
09745,8.4
09746,3.6
09747,2.0
09748,7.0
09749,2.4000000000000004
09750,-0.5999999999999996
09752,7.0
09753,1.6
09754,-2.4000000000000004
09755,5.8
09756,-3.0
09757,5.0
09759,3.0
09760,4.4
09761,2.0
09762,1.6
09767,3.4000000000000004
09768,2.4000000000000004
09770,1.6
09772,6.000000000000001
09774,3.6
09775,0.0
09776,3.0
09777,0.0
09778,-3.0
09779,-0.3999999999999999
09781,-0.5999999999999996
09782,7.600000000000001
09784,2.0
09785,0.0
09786,3.0
09787,0.0
09788,2.4000000000000004
09789,2.0
09790,2.0
09792,5.0
09793,-1.0
09794,-1.4
09796,2.4000000000000004
09797,2.0
09798,4.800000000000001
09799,4.4
09800,6.4
09801,5.0
09803,0.8
09804,-2.0
09806,2.0
09807,4.6000000000000005
09808,7.4
09809,2.0
09810,0.0
09811,5.4
09812,5.6000000000000005
09815,4.0
09816,6.6
09818,6.000000000000001
09819,7.4
09820,1.0
09821,2.0
09822,0.19999999999999996
09823,8.4
09824,8.0
09825,9.0
09826,3.0
09827,7.200000000000001
09828,0.0
09830,4.0
09833,7.000000000000001
09835,2.0
09836,4.4
09837,2.0
09840,0.4
09842,3.0
09845,1.0
09846,6.4
09848,0.8
09849,3.4000000000000004
09850,7.4
09851,2.4000000000000004
09853,5.6000000000000005
09854,1.6
09855,1.4000000000000001
09856,-3.0
09857,4.0
09858,6.000000000000001
09859,4.0
09860,2.0
09861,0.4
09862,-1.0
09863,1.4000000000000001
09864,2.0
09865,2.4000000000000004
09866,6.4
09868,4.0
09869,2.4000000000000004
09870,5.4
09871,4.4
09872,0.0
09873,2.0
09874,3.0
09875,2.4000000000000004
09876,7.0
09877,0.0
09879,8.0
09881,-2.4000000000000004
09882,2.4000000000000004
09884,2.8000000000000003
09885,1.0
09886,0.4
09887,1.4000000000000001
09889,-3.0
09890,-3.6000000000000005
09891,4.4
09892,-0.3999999999999999
09893,3.4000000000000004
09896,3.6
09899,-1.6
09900,-2.5999999999999996
09901,1.0
09902,7.0
09903,0.4
09904,6.000000000000001
09905,2.0
09906,7.4
09907,3.6
09908,2.0
09909,2.0
09910,2.0
09911,6.4
09912,2.8000000000000003
09914,2.4000000000000004
09915,6.000000000000001
09916,2.0
09917,2.0
09918,-0.5999999999999996
09919,2.4000000000000004
09920,8.0
09921,-2.4000000000000004
09922,3.0
09924,-1.0
09925,0.0
09926,2.4000000000000004
09927,10.0
09928,6.4
09929,2.0
09930,1.8
09932,2.0
09933,-0.7999999999999998
09934,-1.0
09936,0.0
09937,0.0
09938,3.0
09939,-3.0
09940,3.0
09941,0.8
09942,0.4
09943,-2.5999999999999996
09944,0.4
09945,-2.5999999999999996
09947,4.0
09948,2.4000000000000004
09949,4.6000000000000005
09950,2.4000000000000004
09951,2.0
09952,1.2000000000000002
09954,8.0
09955,1.4000000000000001
09956,2.0
09957,3.4000000000000004
09958,1.0
09959,2.6
09960,-3.0
09961,2.0
09963,5.8
09964,3.4000000000000004
09965,2.4000000000000004
09966,0.4
09967,6.4
09968,2.0
09969,3.4000000000000004
09970,8.0
09971,0.4
09973,5.0
09974,2.0
09975,2.0
09976,-0.19999999999999996
09977,2.0
09978,2.4000000000000004
09980,0.19999999999999996
09981,2.0
09982,2.0
09983,1.0
09984,2.0
09985,1.0
09986,8.0
09987,2.0
09988,1.0
09989,0.8
09990,0.20000000000000018
09991,0.4
09992,3.6
09993,6.800000000000001
09994,0.6000000000000005
09995,2.0
09996,6.0
09997,-1.2000000000000006
09998,-3.0
09999,-2.5999999999999996
10000,-1.0
10002,3.0
10003,5.0
10004,-1.0
10005,2.0
10006,-1.4
10007,2.2
10008,1.0
10009,0.0
10010,1.8
10011,1.4000000000000001
10012,3.0
10013,1.8
10014,-3.0
10015,1.0
10016,2.0
10017,0.4
10018,-3.0
10020,1.8
10021,-0.5999999999999996
10022,3.0
10023,-0.3999999999999999
10024,2.8000000000000003
10025,2.0
10026,5.4
10027,1.4000000000000001
10028,-0.5999999999999996
10029,2.0
10030,4.0
10031,2.0
10032,4.0
10033,1.0
10034,0.3999999999999999
10035,6.6
10036,2.4000000000000004
10037,-0.3999999999999999
10038,2.0
10039,0.0
10040,0.0
10041,1.4000000000000001
10042,-2.0
10043,-0.3999999999999999
10044,1.6
10045,3.4000000000000004
10046,1.4000000000000001
10048,2.4000000000000004
10049,1.6
10050,1.4000000000000001
10051,2.2
10052,0.0
10053,6.000000000000001
10054,3.4000000000000004
10055,2.0
10056,7.0
10057,4.0
10058,5.8
10059,7.000000000000001
10060,0.8
10061,-0.5999999999999996
10062,3.0
10063,0.4
10064,2.4000000000000004
10065,-3.0
10066,-0.5999999999999996
10067,0.0
10068,-1.4000000000000004
10069,6.000000000000001
10070,2.0
10071,0.0
10072,0.4
10073,3.4000000000000004
10074,3.4000000000000004
10075,0.4
10076,3.0
10077,6.6
10078,4.0
10079,4.0
10080,-2.0
10081,2.0
10083,-1.4
10084,0.4
10085,-0.5999999999999996
10086,-0.6000000000000001
10087,0.8
10088,0.0
10089,2.0
10090,5.4
10091,0.0
10092,3.6
10093,4.6000000000000005
10094,4.0
10095,3.2
10096,2.0
10097,4.4
10098,1.6
10099,4.0
10100,0.3999999999999999
10101,5.6
10102,7.0
10103,3.8
10104,1.0
10105,2.4000000000000004
10106,1.4000000000000001
10108,-3.2000000000000006
10109,6.4
10110,7.000000000000001
10111,2.4000000000000004
10112,-2.0
10113,0.8
10114,8.4
10115,0.0
10116,2.0
10117,0.8
10118,2.0
10121,2.0
10122,-1.0
10123,-3.0
10124,2.4000000000000004
10125,-1.8000000000000003
10126,1.4000000000000001
10127,0.8
10128,2.0
10129,8.4
10130,6.6
10131,-3.0
10132,3.4000000000000004
10133,2.0
10134,5.0
10135,0.0
10136,-0.3999999999999999
10137,6.000000000000001
10138,-1.0
10139,3.0
10140,1.8
10141,0.8
10142,2.4000000000000004
10143,-3.0
10144,1.2000000000000002
10145,5.0
10146,7.0
10147,0.4
10148,-0.19999999999999973
10149,0.4
10150,0.8
10151,1.4000000000000001
10152,0.4
10153,5.0
10154,5.8
10155,2.0
10156,2.0
10157,3.6
10158,-0.19999999999999996
10159,-2.8000000000000007
10160,-0.3999999999999999
10161,1.8
10162,1.8
10163,6.000000000000001
10164,-2.4000000000000004
10165,1.8
10166,0.8
10167,2.0
10168,2.0
10169,2.4000000000000004
10170,4.0
10171,1.4000000000000001
10172,0.8
10173,2.0
10174,5.0
10175,6.000000000000001
10176,-2.4000000000000004
10177,5.4
10178,0.8
10179,3.0
10180,6.0
10181,2.0
10182,3.4000000000000004
10183,4.0
10184,6.4
10185,0.4
10186,-1.0
10187,5.4
10188,3.0
10189,-1.2000000000000006
10190,3.0
10191,2.0
10192,2.4000000000000004
10193,0.8
10194,-0.7999999999999998
10195,-2.5999999999999996
10196,5.0
10197,4.4
10198,6.6
10199,1.0
10200,0.8
10201,2.4000000000000004
10202,6.000000000000001
10203,0.4
10204,5.4
10205,2.0
10206,3.0
10207,1.0
10208,0.0
10209,-3.2000000000000006
10210,-1.0
10211,0.4
10212,2.8000000000000003
10213,5.4
10214,3.6
10215,5.4
10216,2.6
10218,3.4000000000000004
10219,4.4
10220,0.0
10221,2.0
10222,9.8
10223,1.0
10225,4.2
10226,-2.4000000000000004
10227,6.6
10228,2.8000000000000003
10229,2.0
10230,1.8
10231,0.8
10232,0.0
10233,0.4
10234,6.000000000000001
10235,0.8
10236,1.8
10237,3.6
10238,-2.0
10239,1.0
10240,-2.5999999999999996
10241,1.6
10242,2.0
10243,1.4000000000000001
10244,1.4000000000000001
10245,0.8
10246,2.4000000000000004
10247,6.000000000000001
10248,4.0
10249,1.4000000000000001
10250,3.4000000000000004
10251,2.0
10252,3.0
10256,2.4000000000000004
10257,4.0
10258,-2.0
10259,3.0
10260,6.4
10261,2.0
10262,1.6
10263,0.8
10264,-2.5999999999999996
10265,6.4
10266,5.0
10267,1.4000000000000001
10268,-3.6000000000000005
10269,6.000000000000001
10270,8.4
10271,1.4000000000000001
10272,3.2
10273,2.0
10274,4.0
10275,-0.8000000000000007
10276,-3.0
10277,-3.0
10278,0.8
10279,0.0
10280,1.4000000000000001
10281,0.4
10282,2.0
10283,5.0
10284,-3.0
10285,-1.7999999999999998
10286,4.0
10287,5.0
10288,1.6
10289,1.6
10290,0.8
10291,1.4000000000000001
10292,-0.5999999999999996
10293,0.8
10294,1.4000000000000001
10295,-3.0
10296,0.0
10297,3.2
10298,4.4
10299,2.6
10300,0.7999999999999998
10301,1.6
10302,4.0
10303,2.0
10304,1.4000000000000001
10305,0.0
10308,-2.2
10309,0.19999999999999996
10310,1.4000000000000001
10311,3.0
10313,2.4000000000000004
10314,1.8
10315,2.0
10316,2.0
10318,1.2000000000000002
10319,5.0
10320,3.6
10321,2.6
10322,-3.0
10323,6.6
10324,1.0
10325,-1.4
10326,3.4000000000000004
10327,6.4
10328,-2.5999999999999996
10329,6.000000000000001
10330,2.0
10331,0.0
10332,0.8
10333,0.0
10334,7.0
10335,7.4
10337,3.0
10338,2.4000000000000004
10339,-1.0
10341,3.8
10342,3.4000000000000004
10343,3.8
10344,2.0
10346,2.2
10347,-1.0
10348,0.0
10349,2.0
10350,-1.2000000000000006
10351,3.0
10352,-1.0
10353,-1.6
10354,-0.8
10355,-0.5999999999999996
10356,3.0
10357,0.0
10358,1.0
10359,2.0
10360,4.0
10361,4.0
10362,6.000000000000001
10363,3.0
10364,5.0
10365,1.4000000000000001
10366,2.0
10367,0.4
10368,1.8
10369,2.4000000000000004
10371,0.4
10372,5.8
10373,1.4000000000000001
10374,6.800000000000001
10376,4.4
10377,2.4000000000000004
10378,0.4
10379,6.4
10380,1.8
10381,2.4000000000000004
10382,2.0
10383,3.4000000000000004
10384,0.0
10385,-1.0
10386,0.0
10387,6.0
10388,7.0
10389,5.0
10390,2.4000000000000004
10391,2.0
10392,1.8
10393,8.8
10395,0.4
10396,6.000000000000001
10398,3.4000000000000004
10399,1.4000000000000001
10401,8.0
10402,1.4000000000000001
10403,3.4000000000000004
10404,2.4000000000000004
10405,0.4
10406,1.4000000000000001
10407,-1.0
10408,0.4
10409,2.4000000000000004
10410,3.0
10411,1.6
10413,8.0
10414,3.0
10415,-1.2000000000000006
10416,-0.6000000000000003
10417,8.0
10418,1.4000000000000001
10419,4.0
10420,4.0
10421,-0.3999999999999999
10423,2.8000000000000003
10424,9.0
10425,-1.0
10426,2.8000000000000003
10428,0.8
10429,-2.5999999999999996
10430,-2.5999999999999996
10431,6.4
10432,2.4000000000000004
10433,-3.0
10434,9.4
10435,2.0
10436,-1.0
10437,1.6000000000000005
10438,5.4
10439,0.0
10440,1.6
10441,3.0
10442,2.0
10443,1.6
10444,1.0
10445,2.4000000000000004
10446,0.0
10447,4.0
10448,0.8
10450,-0.7999999999999998
10451,7.4
10452,0.0
10453,3.0
10454,1.8
10455,3.4000000000000004
10456,-2.5999999999999996
10457,-1.0
10458,1.8
10459,6.000000000000001
10460,1.4000000000000001
10461,3.0
10462,0.8
10463,1.8
10464,1.2000000000000002
10466,2.4000000000000004
10467,0.0
10469,2.0
10470,2.4000000000000004
10471,-3.0
10474,1.8
10475,-3.0
10476,-2.5999999999999996
10477,4.0
10478,5.0
10479,1.4000000000000001
10480,0.4
10481,5.4
10482,-2.5999999999999996
10483,1.4000000000000001
10484,2.4000000000000004
10485,1.4000000000000001
10486,2.4000000000000004
10487,-2.2
10488,0.0
10489,2.4000000000000004
10491,3.6
10493,7.0
10494,3.4000000000000004
10495,2.0
10496,2.0
10497,1.0
10498,1.4000000000000001
10500,2.4000000000000004
10501,3.0000000000000004
10502,2.4000000000000004
10504,3.8
10505,1.4000000000000001
10506,5.4
10507,2.0
10509,-1.0
10510,2.0
10511,-1.2000000000000002
10512,4.6000000000000005
10513,6.000000000000001
10514,1.0
10516,1.0
10517,0.0
10518,-0.19999999999999996
10519,6.4
10520,3.6
10521,7.0
10522,1.8
10523,-2.4000000000000004
10524,0.0
10525,3.8
10526,-1.0
10527,7.0
10529,-0.3999999999999999
10530,7.4
10531,4.0
10532,1.0
10533,8.4
10534,2.0
10535,-1.0
10536,2.4000000000000004
10538,2.4000000000000004
10540,0.5999999999999996
10541,2.4000000000000004
10542,7.4
10543,4.0
10544,-3.0
10545,-1.4
10546,2.4000000000000004
10547,1.4000000000000001
10548,0.4
10549,0.0
10550,0.0
10551,5.0
10552,2.0
10553,3.2
10554,0.4
10556,2.4000000000000004
10557,-3.0
10558,0.4
10559,-3.0
10560,0.0
10561,-1.0
10562,1.4000000000000001
10563,2.0
10564,0.8
10565,-0.5999999999999996
10566,1.4000000000000001
10567,0.8
10568,-0.3999999999999999
10569,-2.4000000000000004
10570,-1.0
10571,1.8
10572,2.0
10573,3.6
10574,2.6
10575,2.4000000000000004
10576,0.0
10577,7.600000000000001
10578,-1.0
10579,4.6000000000000005
10580,7.4
10581,1.0
10582,-1.0
10583,1.4000000000000001
10584,2.0
10585,1.4000000000000001
10587,-3.0
10588,1.4000000000000001
10589,1.4000000000000001
10590,-0.5999999999999996
10592,5.0
10593,-2.5999999999999996
10594,4.0
10595,6.6
10596,7.600000000000001
10597,2.0
10598,2.4000000000000004
10599,-1.0
10600,7.4
10601,0.4
10602,-3.0
10603,7.600000000000001
10604,10.400000000000002
10605,-2.5999999999999996
10607,4.0
10608,1.4000000000000001
10609,2.0
10610,-2.0
10611,2.4000000000000004
10612,2.0
10614,3.0
10615,5.4
10616,2.0
10617,-3.0
10618,4.0
10619,7.4
10620,1.8
10621,2.4000000000000004
10623,5.0
10624,0.0
10625,3.0
10627,6.000000000000001
10628,-1.0
10629,2.4000000000000004
10630,7.0
10631,-2.5999999999999996
10632,2.0
10633,1.6
10634,-3.0
10635,6.4
10636,3.8
10637,6.4
10638,1.6
10639,2.4000000000000004
10640,-0.5999999999999996
10641,8.0
10642,0.4
10643,2.0
10644,-3.0
10645,3.4000000000000004
10646,2.0
10647,5.0
10648,0.0
10649,4.0
10650,-3.0
10651,-1.0
10652,4.4
10653,1.0
10654,-3.0
10655,-0.5999999999999996
10656,2.0
10657,-1.2000000000000006
10658,7.600000000000001
10659,1.4000000000000001
10660,-2.4000000000000004
10661,-1.0
10662,2.2
10663,6.000000000000001
10664,0.0
10665,2.0
10667,8.4
10668,5.6000000000000005
10669,1.4000000000000001
10670,2.4000000000000004
10671,2.4000000000000004
10672,-2.0
10673,2.0
10674,1.0
10675,2.4000000000000004
10676,1.6
10677,3.0
10678,1.0
10679,7.600000000000001
10681,2.4000000000000004
10683,3.2
10684,-3.0
10685,2.0
10686,-1.0
10687,4.4
10688,3.4000000000000004
10689,2.4000000000000004
10690,3.0
10691,5.0
10692,-1.6000000000000005
10693,3.0
10694,1.6
10696,7.0
10697,4.0
10698,0.0
10699,0.0
10701,0.8
10702,-2.2
10704,3.0
10705,0.4
10706,1.8
10707,3.4000000000000004
10708,3.0
10709,-2.0
10710,-1.0
10711,2.0
10712,3.4000000000000004
10713,2.2
10714,2.8000000000000003
10715,1.8
10716,2.0
10717,-3.0
10719,5.8
10720,3.0
10722,6.000000000000001
10723,7.0
10724,5.0
10725,1.0
10726,2.0
10727,7.4
10728,2.4000000000000004
10729,3.0
10730,0.0
10731,3.0
10732,8.0
10733,2.0
10734,4.0
10735,5.6
10736,2.0
10737,2.4000000000000004
10738,0.19999999999999996
10740,-3.0
10741,6.4
10743,2.0
10744,0.8
10745,8.4
10746,0.0
10747,6.800000000000001
10748,2.0
10749,2.0
10750,-2.4000000000000004
10751,7.0
10752,5.0
10754,1.4000000000000001
10755,1.4000000000000001
10756,0.0
10757,3.0
10758,0.0
10759,1.4000000000000001
10760,2.6
10761,6.0
10762,4.0
10763,7.200000000000001
10764,1.8
10765,1.4000000000000001
10766,-0.7999999999999998
10767,4.0
10768,3.8000000000000007
10769,1.4000000000000001
10770,1.4000000000000001
10771,6.800000000000001
10772,0.8
10774,3.0
10775,-0.3999999999999999
10776,6.800000000000001
10777,0.0
10778,4.0
10779,9.0
10780,0.4
10782,0.7999999999999998
10783,2.4000000000000004
10784,5.6
10785,4.0
10786,-3.6000000000000005
10787,-0.5999999999999996
10788,-2.5999999999999996
10789,-0.19999999999999996
10790,4.0
10791,3.6
10793,-1.0
10794,4.0
10795,2.0
10796,-3.0
10797,4.0
10798,-0.19999999999999996
10799,-1.2000000000000006
10800,-1.7999999999999998
10801,5.6000000000000005
10802,2.4000000000000004
10803,7.0
10804,3.4000000000000004
10805,0.0
10806,4.4
10807,1.4000000000000001
10808,-3.0
10809,3.4000000000000004
10810,-3.0
10812,1.0
10813,-1.4
10814,2.0
10815,-3.0
10816,3.2
10817,3.4000000000000004
10818,0.8
10819,-2.0000000000000004
10820,2.4000000000000004
10821,-3.0
10822,2.4000000000000004
10823,2.8000000000000003
10824,6.0
10825,5.4
10826,3.0
10827,6.0
10828,6.4
10829,2.0
10830,1.4000000000000001
10831,5.0
10832,-0.19999999999999996
10833,-3.6000000000000005
10834,5.4
10835,2.4000000000000004
10836,3.0
10837,2.8000000000000003
10838,2.0
10839,3.4000000000000004
10840,0.4
10841,-1.2000000000000006
10842,-2.5999999999999996
10843,-1.0
10844,-2.0
10845,-0.5999999999999996
10846,5.8
10847,2.6
10848,1.4000000000000001
10849,3.0
10850,-0.5999999999999996
10851,3.0
10852,3.4000000000000004
10853,0.0
10854,3.0
10855,2.4000000000000004
10856,4.800000000000001
10858,1.6
10861,1.8
10862,0.8
10863,0.8
10864,8.0
10865,0.0
10866,2.4000000000000004
10867,5.0
10868,1.2000000000000002
10869,1.4000000000000001
10871,-0.19999999999999996
10872,3.0
10873,2.8000000000000003
10874,7.4
10875,10.0
10876,1.4000000000000001
10877,3.4000000000000004
10878,2.0
10879,1.8
10880,2.4000000000000004
10882,2.0
10885,5.0
10886,5.4
10887,1.4000000000000001
10888,0.0
10889,1.6
10890,5.0
10891,5.0
10892,-3.0
10893,-2.4000000000000004
10894,0.4
10895,-3.6000000000000005
10896,3.0
10897,0.6000000000000005
10898,6.4
10899,6.000000000000001
10901,8.0
10902,2.0
10903,1.0
10905,4.4
10906,2.4000000000000004
10907,0.8
10908,-2.2
10909,4.0
10910,0.0
10911,1.8
10912,-1.0
10913,0.4
10914,7.4
10915,4.0
10916,5.4
10918,2.0
10919,-1.0
10920,6.000000000000001
10921,6.000000000000001
10922,1.0
10923,3.6
10924,0.0
10926,0.8
10927,1.6
10928,-0.6000000000000003
10929,8.4
10930,1.8
10931,2.4000000000000004
10932,7.4
10933,1.0
10934,1.0
10935,6.6
10937,6.4
10938,8.8
10939,3.4000000000000004
10940,1.4000000000000001
10941,-0.6000000000000001
10942,-2.4000000000000004
10943,3.0
10945,8.0
10946,2.4000000000000004
10947,2.0
10948,-2.4000000000000004
10949,2.4000000000000004
10950,0.4
10951,6.4
10952,-2.5999999999999996
10953,3.0
10954,0.8
10955,5.0
10956,-1.4
10957,-3.6000000000000005
10958,0.4
10960,6.4
10961,7.0
10962,1.4000000000000001
10963,-1.0
10964,0.8
10965,5.0
10966,-2.5999999999999996
10967,3.4000000000000004
10968,2.0
10969,-1.4
10970,2.0
10971,5.0
10972,1.0
10973,-0.3999999999999999
10974,-1.0
10975,2.0
10976,3.0
10977,-2.5999999999999996
10978,2.6
10979,2.0
10980,1.8
10981,-1.0
10982,8.4
10983,1.8
10984,7.800000000000001
10986,-0.5999999999999996
10987,-3.0
10988,1.4000000000000001
10989,3.4000000000000004
10990,2.4000000000000004
10991,6.800000000000001
10992,0.8
10993,1.4000000000000001
10994,8.0
10995,2.0
10996,2.8000000000000003
10997,3.8000000000000007
10998,-3.0
10999,0.0
11000,7.4
11001,-0.3999999999999999
11002,-0.5999999999999996
11003,4.0
11005,2.8000000000000003
11006,2.4000000000000004
11007,2.4000000000000004
11008,-0.19999999999999996
11009,1.6
11010,2.0
11011,2.4000000000000004
11012,2.0
11013,2.4000000000000004
11014,6.000000000000001
11015,0.0
11016,3.4000000000000004
11017,4.0
11018,4.0
11019,0.4
11020,-3.0
11021,1.6
11022,3.8
11024,1.0
11026,1.0
11027,1.6
11028,2.4000000000000004
11029,0.0
11030,1.8
11031,2.6
11032,5.0
11033,4.0
11034,4.0
11035,6.000000000000001
11036,0.0
11037,0.0
11038,3.4000000000000004
11039,2.4000000000000004
11041,3.6
11042,2.0
11043,3.8
11044,3.4000000000000004
11045,3.4000000000000004
11046,4.4
11047,2.0
11049,6.6
11052,-2.5999999999999996
11053,2.4000000000000004
11054,-3.0
11055,4.4
11056,6.000000000000001
11057,1.0
11058,-3.0
11059,1.4000000000000001
11060,9.0
11061,7.4
11062,-2.2
11063,-2.5999999999999996
11064,6.000000000000001
11065,4.0
11066,8.4
11067,1.4000000000000001
11068,4.0
11069,4.6000000000000005
11070,2.4000000000000004
11073,1.4000000000000001
11074,2.4000000000000004
11076,1.0
11078,2.0
11079,0.0
11080,0.0
11082,4.0
11083,2.4000000000000004
11084,6.000000000000001
11087,3.0
11088,5.8
11090,4.0
11091,6.6
11092,0.0
11093,-2.5999999999999996
11095,4.0
11096,2.4000000000000004
11097,4.0
11098,2.0
11100,7.4
11101,7.4
11102,0.8
11103,-3.0
11104,2.0
11105,8.4
11106,0.4
11107,5.0
11108,-2.5999999999999996
11109,2.4000000000000004
11110,1.0
11111,5.4
11112,1.4000000000000001
11113,4.4
11114,2.2
11115,7.0
11116,2.0
11117,1.4000000000000001
11118,3.0
11119,0.8
11120,-0.3999999999999999
11121,0.4
11122,1.4000000000000001
11123,1.4000000000000001
11124,1.4000000000000001
11125,-1.6
11126,-2.4000000000000004
11127,-3.0
11128,2.4000000000000004
11130,2.4000000000000004
11131,2.0
11132,0.0
11133,0.8
11135,1.2000000000000002
11136,0.3999999999999999
11137,4.6000000000000005
11138,4.0
11139,6.000000000000001
11140,0.4
11141,-0.3999999999999999
11142,3.4000000000000004
11143,5.4
11144,2.0
11146,-0.3999999999999999
11149,2.0
11150,5.0
11151,2.4000000000000004
11152,2.0
11153,1.6
11154,-2.4000000000000004
11155,2.0
11156,-3.6000000000000005
11157,0.0
11158,-0.5999999999999996
11160,6.000000000000001
11161,0.8
11162,2.0
11164,4.0
11165,0.8
11166,0.0
11167,6.000000000000001
11168,-2.4000000000000004
11169,0.0
11170,-2.5999999999999996
11171,2.0
11172,4.800000000000001
11175,1.4000000000000001
11176,2.0
11177,2.4000000000000004
11178,8.4
11179,4.6000000000000005
11180,2.0
11181,2.0
11182,2.4000000000000004
11183,6.000000000000001
11184,-2.8000000000000007
11185,1.0
11186,5.4
11187,4.0
11188,2.0
11189,0.4
11190,0.0
11191,6.4
11192,3.0
11193,4.0
11194,3.4000000000000004
11196,-0.3999999999999999
11197,6.0
11199,2.0
11200,0.0
11201,1.4000000000000001
11202,2.0
11203,3.6
11204,8.4
11205,3.0
11206,7.000000000000001
11207,7.4
11208,2.0
11210,2.0
11211,1.0
11212,3.6
11213,7.000000000000001
11214,6.4
11215,2.0
11216,2.4000000000000004
11217,1.2000000000000002
11218,-1.0
11219,3.0
11220,6.000000000000001
11221,1.4000000000000001
11222,1.8
11223,6.000000000000001
11224,1.0
11226,3.0
11228,-0.6000000000000001
11229,7.0
11230,-0.5999999999999996
11231,2.4000000000000004
11233,1.8
11234,1.2000000000000002
11235,-0.5999999999999996
11236,-0.19999999999999996
11237,7.0
11238,0.4
11239,4.0
11240,0.8
11241,-2.2
11242,1.0
11243,4.6000000000000005
11244,-3.0
11245,2.0
11246,5.0
11247,-1.0
11248,0.4
11250,0.0
11251,-1.0
11252,2.0
11253,2.0
11254,4.6000000000000005
11255,2.0
11258,1.6
11259,7.4
11261,0.0
11262,6.000000000000001
11263,6.4
11264,0.8
11265,3.4000000000000004
11266,2.0
11267,0.4
11268,3.6
11269,4.6000000000000005
11270,2.4000000000000004
11271,2.0
11272,-3.0
11273,8.0
11274,2.4000000000000004
11275,1.4000000000000001
11276,4.4
11277,2.0
11278,8.0
11279,3.8
11280,0.0
11281,3.4000000000000004
11283,6.000000000000001
11284,-0.3999999999999999
11285,4.4
11286,3.4000000000000004
11287,3.4000000000000004
11288,8.8
11289,0.0
11290,2.0
11291,4.0
11292,7.0
11293,0.4
11294,7.4
11295,2.0
11297,6.6
11298,3.6
11299,4.0
11300,0.0
11301,2.0
11303,2.0
11304,3.0000000000000004
11305,0.8
11306,7.0
11307,0.0
11309,-1.0
11310,6.000000000000001
