고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
12189,0.0,0.0,2.8000000000000003,6.6,10.4,0.8,10.8,0.0,14.0,3.6,19.8,6.2,10.0,0.0
12190,1.0,0.0,1.0,0.0,9.0,4.6,0.0,0.0,19.0,1.8,0.0,13.6,9.0,0.0
12191,1.0,1.8,3.6,0.0,2.6,2.8000000000000003,10.8,6.8,12.6,2.6,5.0,4.6,2.0,15.6
12192,1.8,0.0,0.0,21.6,7.2,1.0,0.0,0.0,15.0,29.400000000000002,0.0,6.2,6.8,0.0
12193,0.0,0.0,0.0,13.2,1.8,11.8,0.0,0.0,18.6,11.8,18.0,5.800000000000001,3.0,0.0
12194,0.0,1.8,1.0,0.0,0.0,2.8000000000000003,0.0,0.0,6.0,2.8000000000000003,0.0,12.4,9.0,0.0
12195,0.0,1.8,1.0,0.0,7.2,9.0,10.8,0.0,18.0,6.8,0.0,7.2,5.4,0.0
12196,0.0,1.8,2.6,13.6,7.2,16.8,0.0,0.0,15.6,5.0,14.8,7.2,0.0,0.0
12197,2.8000000000000003,2.8000000000000003,0.0,4.800000000000001,0.0,5.0,0.0,3.2,0.0,5.0,11.600000000000001,4.0,10.8,0.0
12198,0.0,1.8,1.8,11.600000000000001,1.8,2.8000000000000003,7.6,0.0,14.8,10.0,10.0,13.0,3.0,0.0
12199,1.8,0.0,2.8000000000000003,7.800000000000001,12.2,4.0,0.0,0.0,0.0,4.0,11.200000000000001,0.0,10.0,0.0
12200,1.8,0.0,2.8000000000000003,0.0,0.0,1.0,0.0,23.400000000000002,10.8,0.0,10.8,2.6,0.0,0.0
12201,0.0,0.0,1.8,13.4,5.800000000000001,0.0,0.0,16.6,9.0,3.6,7.2,9.0,7.2,0.0
12202,1.0,2.8000000000000003,1.0,27.6,4.0,10.8,10.8,13.0,15.8,0.0,8.2,4.800000000000001,11.200000000000001,0.0
12203,3.6,1.8,0.0,7.2,23.400000000000002,2.8000000000000003,10.8,5.6,10.8,6.6,16.8,19.400000000000002,4.4,3.4
12204,1.0,2.8000000000000003,0.0,16.8,10.0,4.0,26.4,0.0,15.0,1.8,16.8,3.6,1.0,0.0
12205,1.8,0.0,2.8000000000000003,4.4,4.0,6.6,0.0,5.800000000000001,13.0,9.200000000000001,10.8,5.4,0.0,0.0
12206,5.4,1.8,2.0,10.8,11.200000000000001,3.6,0.0,31.0,16.8,2.8000000000000003,16.8,16.2,2.0,3.6
12207,4.6,4.6,2.8000000000000003,9.0,9.0,1.0,0.0,15.0,14.8,1.8,0.0,0.0,9.0,12.6
12208,0.0,5.6000000000000005,3.6,0.0,0.0,2.8000000000000003,0.0,0.0,5.0,1.8,6.0,0.0,2.8000000000000003,6.0
12209,1.0,1.0,3.6,23.400000000000002,12.6,13.0,0.0,0.0,10.8,3.6,15.8,2.6,12.6,0.0
12210,2.8000000000000003,11.8,3.6,0.0,9.0,1.8,0.0,14.4,25.6,0.8,0.0,0.0,9.0,8.6
12211,1.0,2.8000000000000003,1.0,17.8,1.8,10.8,10.8,4.0,21.6,0.0,3.8000000000000003,2.6,1.0,0.0
12212,1.8,1.0,2.0,6.0,18.0,4.8,1.0,19.400000000000002,1.8,2.0,10.8,1.8,2.8000000000000003,12.6
12213,1.0,1.8,0.0,5.4,1.8,4.800000000000001,16.599999999999998,9.0,14.4,0.8,15.6,3.6,2.6,0.0
12214,3.6,6.2,1.8,0.0,6.0,0.0,4.0,19.8,22.400000000000002,0.8,6.0,2.0,12.799999999999999,26.0
12215,1.0,0.8,2.8000000000000003,10.8,11.8,3.6,15.0,9.0,9.0,5.6000000000000005,5.6,4.4,1.0,0.0
12216,0.0,0.0,3.8000000000000003,7.2,10.8,10.8,8.6,0.0,9.0,8.0,16.2,6.8,11.0,0.0
12217,2.8000000000000003,0.0,2.8000000000000003,7.800000000000001,13.0,0.0,0.0,0.0,18.0,8.2,9.0,15.8,0.0,0.0
12218,2.8000000000000003,12.6,2.0,0.0,0.0,12.799999999999999,0.0,17.6,16.2,2.8000000000000003,16.8,1.8,14.6,14.4
12219,0.0,0.0,4.6,9.0,1.8,1.8,0.0,8.0,6.8,0.8,9.8,2.6,3.0,15.4
12220,4.4,1.8,0.0,7.800000000000001,12.6,4.6,20.4,0.0,13.0,9.0,4.800000000000001,14.8,1.0,0.0
12221,0.0,2.8000000000000003,2.8000000000000003,10.8,18.0,2.8000000000000003,0.0,4.800000000000001,10.8,1.8,18.0,0.0,9.0,0.0
12222,1.0,0.0,0.0,15.6,10.0,5.8,23.400000000000002,0.0,5.2,1.8,6.6,5.4,7.800000000000001,9.0
12223,0.0,0.0,1.0,15.0,3.6,11.600000000000001,0.0,0.0,4.0,2.6,15.0,3.6,1.0,0.0
12224,0.8,5.8,12.6,13.8,1.0,0.0,0.0,9.0,0.0,12.6,0.0,14.8,0.0,0.0
12225,1.0,0.0,1.8,6.0,11.8,11.8,10.0,0.0,11.600000000000001,5.6000000000000005,16.6,2.8000000000000003,2.0,12.6
12226,3.6,12.4,7.0,0.0,0.0,1.8,0.0,14.8,19.400000000000002,1.8,12.6,1.8,10.8,22.4
12227,1.8,1.0,1.0,7.800000000000001,5.0,0.0,0.0,10.8,0.0,1.0,8.4,20.8,7.2,0.0
12228,1.8,2.8000000000000003,3.6,3.6,7.2,1.0,0.0,0.0,12.6,1.8,0.0,1.8,0.0,10.8
12229,1.0,1.8,1.8,10.0,7.2,6.0,0.0,0.0,12.6,10.8,10.8,0.0,7.800000000000001,0.0
12230,1.0,1.0,3.6,0.0,0.0,3.6,0.0,12.6,11.600000000000001,2.6,16.8,0.0,0.0,1.8
12231,1.8,2.8000000000000003,1.8,2.8000000000000003,7.2,2.8000000000000003,0.0,0.0,9.0,2.6,9.0,8.0,16.2,0.0
12232,2.8000000000000003,1.0,1.8,14.4,12.2,12.4,9.0,10.4,12.6,2.6,5.6,4.4,15.4,0.0
12233,1.8,0.0,1.8,9.0,7.2,9.0,0.0,4.0,9.0,0.8,9.0,3.4,14.0,0.0
12234,1.8,1.8,3.6,4.6,14.4,6.0,0.0,0.0,0.0,11.200000000000001,0.0,11.200000000000001,0.0,0.0
12235,0.0,0.0,4.4,0.0,0.0,9.8,0.0,0.0,0.0,1.8,14.0,16.8,0.0,0.0
12236,2.8000000000000003,2.0,0.0,7.800000000000001,8.2,1.8,8.799999999999999,0.0,13.0,1.8,9.6,9.0,15.0,0.0
12237,2.8000000000000003,2.8000000000000003,1.0,0.0,9.0,1.0,5.0,14.8,19.8,1.8,9.8,6.0,2.0,11.8
12238,0.0,0.0,1.0,7.2,0.0,9.0,0.0,5.0,5.0,7.4,0.0,13.8,0.0,0.0
12239,2.8000000000000003,3.6,4.4,4.800000000000001,20.4,1.8,0.0,19.400000000000002,16.6,2.6,0.0,5.4,17.8,14.4
12240,3.6,1.8,2.8000000000000003,0.0,14.4,0.0,0.0,7.0,21.8,1.8,17.6,4.4,9.2,10.8
12241,2.8000000000000003,1.8,1.8,0.0,0.0,0.0,0.0,23.2,14.4,1.8,0.0,7.3999999999999995,0.0,19.2
12243,1.8,2.8000000000000003,1.0,24.8,10.4,16.6,0.0,4.800000000000001,18.8,1.0,5.0,1.8,12.6,9.0
12244,2.8000000000000003,1.8,0.0,3.6,10.8,3.6,1.8,0.0,15.8,1.0,10.8,6.3999999999999995,2.8000000000000003,12.6
12245,0.0,1.0,0.0,9.0,3.4,14.8,9.0,0.0,4.0,14.8,0.0,11.200000000000001,11.8,0.0
12246,1.8,2.8000000000000003,2.8000000000000003,0.0,11.0,1.0,0.0,8.6,31.200000000000003,1.8,0.0,10.8,1.0,19.8
12247,1.0,18.0,2.8000000000000003,6.0,0.0,3.8000000000000003,0.0,0.0,0.0,3.6,9.0,0.8,0.0,5.0
12248,1.0,0.0,0.0,1.8,2.8000000000000003,0.0,0.0,11.200000000000001,0.0,12.200000000000001,0.0,9.2,0.0,0.0
12249,6.8,2.0,2.8000000000000003,0.0,18.0,8.799999999999999,9.0,14.4,10.8,7.800000000000001,0.0,14.8,7.0,0.0
12250,2.0,2.8000000000000003,8.799999999999999,10.8,9.0,2.8000000000000003,0.0,0.0,23.400000000000002,6.8,0.0,17.6,7.0,17.8
12251,0.0,0.0,1.8,0.0,0.0,4.4,0.0,0.0,9.0,14.8,0.0,23.8,0.0,0.0
12252,0.0,0.8,1.0,18.0,2.8000000000000003,2.0,0.0,14.0,13.0,1.8,16.8,2.8000000000000003,11.0,9.0
12254,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,5.0,0.0
12255,1.0,2.0,2.6,0.0,7.2,1.0,16.8,8.799999999999999,4.6,1.0,13.6,3.4,4.6,8.799999999999999
12256,2.0,1.0,2.8000000000000003,0.0,7.2,3.8000000000000003,0.0,5.6,11.600000000000001,2.8000000000000003,9.0,7.800000000000001,19.8,0.0
12257,1.0,0.0,1.0,12.6,8.4,16.6,9.0,10.8,9.0,8.6,9.0,8.0,4.6,0.0
12258,0.0,1.8,0.0,20.599999999999998,9.0,0.0,0.0,0.0,14.8,18.0,9.0,4.0,7.0,0.0
12259,1.8,1.0,1.0,21.6,3.8000000000000003,1.0,0.0,14.4,8.799999999999999,1.0,6.0,1.8,3.8000000000000003,0.0
12260,0.0,4.4,1.0,25.2,8.6,10.0,10.8,0.0,20.2,2.6,12.6,15.6,0.0,0.0
12261,0.0,0.0,1.8,23.400000000000002,7.2,10.8,16.2,9.0,7.2,16.2,0.0,0.0,4.0,0.0
12262,0.0,0.0,1.8,12.6,1.0,0.0,0.0,0.0,0.0,8.2,3.2,9.4,2.8000000000000003,0.0
12263,1.8,10.8,1.0,5.6,11.200000000000001,0.0,0.0,5.6,3.6,1.8,12.6,6.0,7.2,0.0
12264,0.0,1.8,1.0,1.8,4.4,0.0,16.400000000000002,13.0,12.799999999999999,2.6,12.6,2.6,3.6,16.400000000000002
12265,1.0,1.0,2.8000000000000003,6.0,8.2,1.8,4.800000000000001,0.0,7.800000000000001,9.0,19.400000000000002,10.0,4.0,0.0
12266,1.0,0.0,3.6,19.6,0.0,0.0,0.0,0.0,0.0,4.800000000000001,14.4,10.4,7.2,0.0
12267,0.0,1.8,2.8000000000000003,9.8,9.0,1.0,0.0,0.0,12.6,0.0,10.8,0.8,4.0,0.0
12268,1.8,0.8,3.6,0.0,1.0,4.6,9.0,6.6,14.6,0.0,9.0,1.8,1.0,0.0
12269,1.0,2.8000000000000003,1.8,0.0,14.4,13.6,14.200000000000001,5.8,7.800000000000001,3.4,10.8,10.8,7.0,0.0
12270,0.0,0.0,0.0,0.0,0.0,1.8,0.0,4.0,10.8,1.8,0.0,11.600000000000001,0.0,0.0
12271,1.8,2.8000000000000003,2.8000000000000003,0.0,9.2,3.6,1.8,0.0,18.0,14.8,10.8,14.0,3.6,0.0
12272,0.0,0.0,0.0,4.800000000000001,2.8000000000000003,14.8,1.8,0.0,18.0,2.6,10.8,3.6,2.8000000000000003,0.0
12273,0.0,1.8,1.0,6.6,2.6,0.8,10.8,9.0,19.8,1.8,10.8,1.0,1.8,0.0
12275,1.0,0.0,0.0,16.8,3.4,11.8,3.6,0.0,17.8,3.6,0.8,3.6,1.0,0.0
12276,0.0,3.6,3.6,9.0,0.0,0.0,0.0,6.0,20.8,0.8,0.0,3.6,0.0,0.0
12277,0.0,0.0,1.0,0.0,10.8,10.8,19.8,12.6,5.2,6.3999999999999995,10.600000000000001,16.6,16.8,0.0
12278,1.0,0.0,1.8,12.6,3.0,0.0,0.0,4.800000000000001,0.0,3.6,7.2,9.8,0.0,0.0
12279,1.0,0.0,2.8000000000000003,5.4,0.0,14.0,0.0,0.0,4.0,14.0,10.8,10.200000000000001,10.0,0.0
12280,1.8,0.0,1.0,6.2,16.0,0.0,0.0,9.0,10.8,10.8,9.0,20.4,0.0,0.0
12281,0.0,1.8,1.0,18.6,5.8,1.0,9.0,0.0,16.2,9.4,19.8,5.4,18.0,0.0
12282,1.8,0.0,1.0,0.0,0.0,1.8,0.0,5.0,10.8,2.6,9.0,0.8,2.0,0.0
12283,0.0,0.0,0.0,7.800000000000001,1.0,1.8,2.8000000000000003,0.0,8.6,2.8000000000000003,9.6,3.6,2.0,0.0
12284,1.8,0.0,2.8000000000000003,14.0,7.2,0.0,0.0,0.0,0.0,7.2,0.0,9.0,9.4,0.0
12285,1.8,0.0,0.0,22.0,5.0,7.2,0.0,5.0,9.0,9.0,0.0,9.0,9.0,0.0
12286,1.0,0.0,1.0,16.8,5.800000000000001,10.8,0.0,0.0,5.0,12.6,6.0,9.0,2.0,0.0
12287,0.0,1.8,0.0,10.0,15.6,22.4,19.8,0.0,0.0,23.8,7.2,3.2,14.8,0.0
12288,1.0,1.8,0.0,1.8,2.8000000000000003,13.8,13.2,0.0,12.4,1.0,15.8,2.6,2.8000000000000003,0.0
12289,1.8,4.4,0.0,17.4,10.0,0.0,5.8,10.8,10.8,0.0,19.8,3.6,1.8,12.6
12290,3.6,0.8,1.8,0.0,5.0,0.8,0.0,16.8,9.0,1.8,4.800000000000001,3.4,15.6,7.0
12292,1.8,0.8,5.4,0.0,0.0,1.0,0.0,0.0,23.400000000000002,17.6,9.0,1.8,0.0,9.0
12293,0.0,0.0,0.0,4.4,6.6,0.0,21.6,0.0,10.8,3.4,9.0,9.8,6.0,0.0
12294,1.8,1.0,1.0,13.6,10.600000000000001,1.8,0.0,0.0,13.0,1.6,10.8,5.8,4.0,9.0
12295,2.8000000000000003,1.0,0.0,17.8,9.4,16.8,9.0,7.6,1.8,3.6,13.0,9.4,13.4,0.0
12296,1.8,1.8,0.0,10.8,0.0,3.6,0.0,4.800000000000001,9.0,11.8,0.0,1.8,0.0,0.0
12297,1.0,4.6,1.0,0.0,6.8,0.8,0.0,10.8,10.600000000000001,2.6,15.6,2.6,12.6,18.200000000000003
12298,1.0,2.0,2.8000000000000003,6.3999999999999995,0.0,4.0,0.0,0.0,0.0,9.6,0.0,9.0,0.0,0.0
12299,9.0,0.8,2.8000000000000003,19.8,0.0,4.6,0.0,11.600000000000001,0.0,1.0,6.0,1.8,0.0,13.4
12300,1.8,0.0,1.0,12.6,0.0,0.0,0.0,12.2,0.0,12.2,0.0,8.0,8.2,0.0
12301,1.8,0.0,4.6,16.8,12.6,1.8,0.0,14.4,19.400000000000002,3.6,23.0,7.800000000000001,2.8000000000000003,0.0
12302,1.0,0.0,2.6,10.8,7.6000000000000005,4.4,0.0,12.6,13.6,7.800000000000001,0.0,3.6,14.6,10.8
12303,1.0,1.8,2.8000000000000003,0.0,10.0,0.0,0.0,5.0,0.0,2.6,0.0,5.4,2.8000000000000003,4.0
12304,0.0,0.0,1.0,2.8000000000000003,17.200000000000003,17.6,0.0,0.0,12.6,1.6,9.0,6.2,7.2,0.0
12305,0.0,0.0,0.0,3.6,0.0,5.0,0.0,9.0,9.0,0.0,0.0,8.0,9.0,0.0
12306,1.0,1.8,1.0,27.6,6.8,1.0,0.0,0.0,10.8,1.0,10.8,2.8000000000000003,1.0,12.6
12307,1.0,0.0,0.0,6.3999999999999995,1.6,3.8000000000000003,0.0,0.0,5.6,2.6,7.800000000000001,4.4,2.0,5.6
12308,0.0,1.0,0.0,4.4,0.0,0.0,0.0,0.0,11.8,10.8,16.8,1.8,4.0,0.0
12309,1.0,0.0,1.8,14.4,9.0,9.0,0.0,11.200000000000001,4.0,19.6,20.8,4.800000000000001,9.2,0.0
12310,2.6,0.0,1.0,1.8,4.6,13.0,0.0,0.0,10.8,11.0,0.0,7.2,5.800000000000001,0.0
12311,1.8,1.8,10.0,6.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,13.2,7.800000000000001,0.0
12312,1.8,2.6,2.8000000000000003,15.6,0.0,2.8000000000000003,0.0,14.600000000000001,9.0,2.8000000000000003,0.0,2.8000000000000003,9.0,8.6
12313,0.0,1.0,2.8000000000000003,6.0,5.0,1.8,0.0,19.8,14.8,2.6,0.0,8.0,1.8,0.0
12314,1.0,2.8000000000000003,3.8000000000000003,9.6,5.0,6.0,0.0,9.0,9.0,14.0,0.0,16.0,0.0,0.0
12315,3.6,4.4,2.8000000000000003,10.8,0.0,10.8,0.0,10.8,0.0,9.0,9.0,0.0,9.0,12.6
12316,1.0,2.8000000000000003,2.8000000000000003,8.0,7.2,0.0,0.0,9.0,10.8,5.8,0.0,4.800000000000001,0.0,0.0
12317,9.0,1.8,10.8,0.0,9.0,2.8000000000000003,0.0,11.600000000000001,12.6,1.8,5.0,3.6,21.6,14.4
12318,1.8,0.0,1.8,0.0,0.0,9.0,0.0,10.8,9.0,9.0,7.2,9.0,17.200000000000003,0.0
12319,1.0,1.8,3.6,14.0,10.8,0.0,0.0,19.6,19.0,0.0,12.6,12.6,4.6,9.6
12320,0.0,0.8,1.8,6.0,0.0,12.2,0.0,0.0,9.0,13.8,9.0,6.6,0.0,0.0
12321,1.8,0.0,2.8000000000000003,0.0,13.0,2.8000000000000003,0.0,0.0,10.8,2.6,10.8,11.600000000000001,1.0,10.8
12322,0.0,0.0,1.0,11.8,4.0,11.8,0.0,0.0,9.0,1.8,0.0,2.6,13.0,0.0
12323,1.0,1.8,0.0,5.2,5.4,15.6,0.0,5.4,13.8,17.0,11.200000000000001,9.4,4.0,0.0
12324,0.0,0.0,2.8000000000000003,4.6,0.0,16.8,0.0,10.8,0.0,10.8,14.4,16.6,5.0,0.0
12325,2.8000000000000003,0.0,1.8,19.8,0.0,0.0,0.0,0.0,0.0,10.8,8.4,9.4,10.0,0.0
12326,7.0,3.8000000000000003,2.8000000000000003,0.0,12.2,1.8,13.0,0.0,14.4,0.8,16.8,4.4,9.4,6.0
12327,0.0,1.8,1.0,9.0,0.0,10.8,0.0,0.0,0.0,11.600000000000001,9.0,11.200000000000001,10.0,0.0
12328,1.0,0.0,1.8,9.0,0.0,1.8,0.0,10.8,13.6,1.8,10.8,3.6,0.0,15.0
12329,1.8,1.8,3.6,9.0,2.6,2.8000000000000003,0.0,4.0,5.8,10.8,9.0,5.800000000000001,1.8,7.0
12330,2.8000000000000003,1.8,2.0,0.0,9.0,14.8,0.0,0.0,22.4,1.8,6.8,11.600000000000001,9.0,0.0
12331,0.0,1.8,1.8,14.4,0.0,18.0,19.8,3.2,23.6,1.8,10.8,11.600000000000001,7.0,0.0
12332,11.8,2.8000000000000003,3.6,10.8,9.0,1.0,0.0,0.0,0.0,3.4,6.8,16.0,16.8,21.6
12333,1.0,1.8,1.8,0.0,3.6,2.8000000000000003,9.0,4.0,13.8,3.6,0.0,5.800000000000001,1.8,0.0
12334,1.8,0.0,1.0,21.6,9.0,6.0,0.0,0.0,18.0,5.0,3.4,9.0,5.800000000000001,0.0
12335,0.0,1.8,3.6,15.8,13.0,9.0,0.0,0.0,12.6,1.0,5.0,13.2,18.0,0.0
12336,2.0,2.0,2.0,14.0,10.8,10.0,0.0,0.0,15.0,2.8000000000000003,10.8,11.200000000000001,12.2,0.0
12337,1.8,1.8,1.8,7.2,0.0,17.6,0.0,0.0,0.0,9.0,0.0,14.0,9.0,0.0
12338,1.8,2.8000000000000003,1.8,7.3999999999999995,9.0,0.0,18.6,6.0,10.8,1.8,20.400000000000002,11.4,7.0,0.0
12339,6.3999999999999995,1.8,2.8000000000000003,0.0,7.2,0.0,0.0,7.0,16.2,3.6,0.0,2.8000000000000003,0.0,0.0
12340,0.0,0.0,2.8000000000000003,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,19.8,0.0,0.0
12341,3.6,1.8,2.0,0.0,2.6,3.6,9.0,9.0,19.8,2.8000000000000003,0.0,1.0,4.6,7.0
12342,2.8000000000000003,0.0,2.8000000000000003,15.6,9.8,10.8,7.0,3.2,15.6,11.8,10.8,9.0,5.0,0.0
12343,1.0,0.0,0.8,18.6,2.6,7.6,9.8,0.0,19.8,18.400000000000002,9.0,10.600000000000001,2.0,0.0
12344,1.0,0.0,0.0,11.000000000000002,3.2,15.8,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0
12345,2.8000000000000003,1.8,1.0,3.6,2.6,11.8,0.0,0.0,4.0,1.8,9.8,2.6,2.8000000000000003,0.0
12346,3.6,2.6,1.0,0.0,0.0,0.0,0.0,21.6,7.3999999999999995,1.8,10.8,1.8,10.8,0.0
12347,1.8,1.8,4.6,10.8,5.800000000000001,5.0,0.0,0.0,23.8,17.4,0.0,3.8000000000000003,14.0,0.0
12348,2.8000000000000003,2.8000000000000003,1.0,4.800000000000001,12.200000000000001,0.0,0.0,0.0,0.0,3.2,0.0,14.4,11.0,0.0
12349,0.0,1.8,1.8,5.4,14.4,10.8,0.0,0.0,9.0,12.2,0.0,14.4,8.6,0.0
12350,1.8,1.8,1.0,7.2,2.6,15.0,20.8,0.0,10.8,9.8,9.8,5.8,4.6,0.0
12351,2.8000000000000003,1.0,1.8,19.8,12.2,15.6,0.0,0.0,4.800000000000001,2.6,0.0,4.800000000000001,0.0,0.0
12352,1.0,1.0,11.8,20.8,5.4,4.0,0.0,0.0,0.0,10.8,8.8,10.8,7.4,0.0
12353,1.0,6.6,1.0,10.8,0.0,9.0,0.0,4.0,0.0,0.0,0.0,11.200000000000001,0.0,0.0
12354,0.0,2.8000000000000003,2.8000000000000003,9.6,11.4,7.2,18.6,0.0,12.2,9.0,8.6,2.6,10.0,0.0
12355,1.8,1.8,0.0,6.0,4.0,14.8,5.0,0.0,20.8,5.800000000000001,19.8,7.2,10.4,0.0
12356,1.8,0.8,1.8,14.200000000000001,3.2,0.0,0.0,5.0,0.0,5.0,9.0,7.2,0.0,0.0
12357,1.8,3.6,1.8,0.0,11.600000000000001,1.8,0.0,14.4,5.6,2.8000000000000003,4.800000000000001,1.8,2.0,15.200000000000001
12358,3.6,9.0,2.8000000000000003,9.200000000000001,9.0,10.8,0.0,0.0,0.0,9.0,9.0,10.8,6.0,10.8
12359,0.8,1.8,9.0,0.0,0.0,2.6,0.0,0.0,14.4,2.6,9.0,3.4,4.0,15.6
12360,1.0,0.0,1.8,16.6,8.0,3.2,0.0,9.0,6.0,14.4,5.0,5.0,1.8,0.0
12361,1.0,2.8000000000000003,1.0,0.0,5.800000000000001,2.8000000000000003,0.0,4.0,0.0,11.8,19.8,7.800000000000001,10.8,12.6
12362,5.8,11.600000000000001,0.0,0.0,10.8,2.6,0.0,8.0,12.0,1.8,0.0,2.6,2.8000000000000003,15.6
12363,2.8000000000000003,1.0,1.0,8.799999999999999,0.0,16.8,0.0,14.8,0.0,7.6000000000000005,9.0,12.200000000000001,0.0,0.0
12364,1.0,1.0,2.8000000000000003,3.6,0.0,0.0,0.0,9.0,4.800000000000001,5.0,0.0,8.0,7.2,0.0
12365,1.8,1.8,0.0,16.8,9.0,1.0,0.0,0.0,10.8,0.0,10.8,12.6,13.0,18.0
12366,1.0,1.8,2.8000000000000003,13.8,3.6,0.0,9.0,0.0,10.8,3.6,16.8,5.4,3.0,0.0
12367,2.8000000000000003,3.6,1.8,0.0,4.0,3.8000000000000003,0.0,23.400000000000002,12.6,1.8,6.0,3.6,15.0,5.4
12368,1.8,0.8,0.0,12.6,1.6,0.0,0.0,4.0,24.599999999999998,10.8,13.8,9.0,10.0,0.0
12369,2.8000000000000003,2.8000000000000003,1.8,2.8000000000000003,4.4,4.800000000000001,17.6,4.800000000000001,9.0,1.8,15.6,0.8,2.8000000000000003,0.0
12370,0.0,0.0,1.8,15.0,2.8000000000000003,16.8,16.8,0.0,16.2,7.4,19.8,4.800000000000001,2.0,0.0
12371,0.0,1.8,1.0,16.8,0.0,7.6,0.0,10.8,0.0,4.6,3.2,16.400000000000002,3.2,0.0
12372,1.8,1.8,1.0,0.0,0.0,0.0,0.0,0.0,18.0,17.6,23.400000000000002,6.8,6.0,0.0
12373,0.0,2.8000000000000003,2.8000000000000003,13.4,1.8,0.0,7.0,0.0,9.0,5.8,13.0,0.0,12.200000000000001,0.0
12374,1.0,2.0,5.800000000000001,15.0,10.8,10.8,0.0,10.8,5.0,9.0,10.8,18.0,9.0,0.0
12375,1.0,1.8,1.8,15.0,5.0,11.8,13.6,0.0,14.0,1.0,14.0,0.8,2.8000000000000003,0.0
12376,0.8,0.8,0.0,0.0,3.2,0.0,0.0,0.0,0.0,2.6,9.0,11.600000000000001,23.000000000000004,0.0
12377,0.0,10.0,1.0,19.000000000000004,9.0,0.8,7.0,7.0,0.0,1.8,18.0,17.6,6.0,0.0
12378,3.6,6.0,2.8000000000000003,0.0,11.600000000000001,1.0,9.0,11.8,25.2,1.8,7.800000000000001,0.8,1.0,10.8
12379,0.0,2.8000000000000003,1.0,4.6,4.800000000000001,1.8,4.800000000000001,0.0,15.8,2.8000000000000003,11.600000000000001,13.0,3.8000000000000003,0.0
12380,1.0,1.0,2.8000000000000003,6.0,14.4,0.0,18.400000000000002,0.0,0.0,1.8,0.0,18.6,0.0,9.0
12381,3.6,0.0,0.8,10.600000000000001,3.6,1.0,0.0,5.0,27.0,1.8,5.0,2.6,10.8,6.0
12382,1.0,1.0,0.0,6.0,20.8,8.6,14.0,0.0,6.8,7.800000000000001,15.6,18.0,2.0,0.0
12383,2.8000000000000003,1.0,1.0,10.8,5.800000000000001,3.6,0.0,0.0,9.6,6.8,19.8,11.8,18.0,0.0
12384,0.0,1.8,1.0,1.8,5.4,0.0,0.0,0.0,18.0,14.0,5.0,10.8,12.200000000000001,0.0
12385,0.0,0.0,1.8,17.6,10.4,9.0,0.0,0.0,0.0,19.8,12.0,9.0,13.8,0.0
12386,0.0,0.0,4.6,0.0,0.0,1.8,0.0,17.6,6.0,12.6,16.8,1.8,3.8000000000000003,9.0
12387,1.0,2.8000000000000003,2.8000000000000003,5.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,6.0,1.0,0.0
12388,0.0,1.0,1.0,0.0,2.8000000000000003,9.0,0.0,4.0,0.0,6.0,3.2,5.800000000000001,1.8,0.0
12389,0.0,0.8,3.8000000000000003,0.0,14.8,10.8,0.0,0.0,12.6,8.8,10.8,9.0,5.0,0.0
12390,0.0,1.8,2.0,6.0,10.8,13.8,0.0,0.0,0.0,23.200000000000003,7.2,5.800000000000001,19.000000000000004,0.0
12392,11.200000000000001,17.200000000000003,4.6,0.0,0.0,1.0,0.0,13.8,0.0,1.0,9.0,11.8,5.4,14.4
12394,1.0,0.0,0.0,25.2,13.0,18.0,0.0,10.8,4.800000000000001,8.2,15.200000000000001,2.8000000000000003,12.200000000000001,0.0
12395,3.8000000000000003,1.0,1.0,5.4,1.8,9.0,0.0,5.0,9.0,17.200000000000003,5.0,12.200000000000001,7.2,0.0
12396,0.0,0.0,1.0,10.8,11.8,1.8,4.0,6.0,5.8,1.8,12.6,1.8,1.0,6.8
12397,2.8000000000000003,1.0,1.0,1.8,5.0,1.0,0.0,20.8,10.200000000000001,2.6,10.8,0.8,13.0,14.4
12398,0.0,1.0,2.8000000000000003,0.0,9.0,9.0,6.0,0.0,13.0,5.0,10.8,7.6000000000000005,7.0,0.0
12399,0.0,0.0,1.0,3.8000000000000003,0.0,9.0,0.0,0.0,7.2,10.8,14.8,9.8,0.0,0.0
12400,2.8000000000000003,2.8000000000000003,2.0,0.0,0.0,1.8,0.0,6.3999999999999995,15.200000000000001,2.6,10.8,1.8,10.8,3.4
12401,1.8,0.0,1.8,16.8,0.0,15.0,0.0,0.0,0.0,17.8,7.2,18.6,0.0,0.0
12402,0.0,0.0,0.0,5.6000000000000005,6.3999999999999995,10.8,0.0,0.0,0.0,9.0,0.0,14.8,7.8,0.0
12403,1.8,2.6,6.6,0.0,0.0,3.6,0.0,0.0,5.6,1.6,0.0,3.4,3.6,5.8
