고객번호,가공식품_방문지수,신선식품_방문지수,일상용품_방문지수,의약품/의료기기_방문지수,교육/문화용품_방문지수,외식_방문지수,기타_방문지수,디지털/가전_방문지수,가구/인테리어_방문지수,의류_방문지수,전문스포츠/레저_방문지수,패션잡화_방문지수,유아동_방문지수,명품_방문지수
07771,3.8000000000000003,3.6,4.8,2.8000000000000003,5.6000000000000005,5.6000000000000005,0.0,10.200000000000001,1.8,9.0,3.6,8.0,8.4,9.0
07772,3.8000000000000003,1.8,9.0,1.8,7.6000000000000005,5.4,5.4,4.4,3.6,3.6,0.0,6.2,3.6,3.6
07773,3.8000000000000003,5.6000000000000005,3.6,0.0,5.2,3.4,0.0,10.0,10.8,4.6,1.8,6.2,8.8,7.4
07775,1.8,2.8000000000000003,4.6,7.2,5.4,5.6000000000000005,4.6,1.0,5.4,8.6,3.8000000000000003,4.4,4.4,0.0
07776,6.3999999999999995,3.6,4.6,0.0,7.4,9.2,0.0,5.800000000000001,1.0,8.8,0.8,9.0,8.2,3.8000000000000003
07777,1.8,4.4,2.6,11.4,8.8,6.2,4.0,0.0,4.4,8.2,2.8000000000000003,11.0,9.0,1.0
07778,9.4,8.4,4.2,3.4,0.8,3.6,0.0,3.6,3.6,2.6,1.6,7.0,8.8,7.0
07779,3.4,3.8000000000000003,6.2,2.6,4.6,5.6000000000000005,0.0,9.0,1.8,11.0,3.6,12.4,3.4,7.8
07780,0.0,1.8,3.6,8.8,3.6,1.8,0.0,6.2,7.8,6.6,6.6,14.8,6.3999999999999995,0.0
07781,2.8000000000000003,4.4,3.6,0.0,0.8,8.2,1.6,3.4,0.0,11.0,9.0,5.6000000000000005,7.0,1.8
07782,1.8,1.8,1.0,5.6000000000000005,3.8000000000000003,4.6,7.4,0.0,4.6,1.8,5.4,5.2,4.6,0.0
07783,5.2,1.6,3.4,5.4,5.0,0.8,0.0,8.0,0.0,1.8,2.8000000000000003,6.0,4.4,0.0
07784,14.4,9.0,3.8000000000000003,6.3999999999999995,0.0,4.6,0.0,2.8000000000000003,4.6,5.6000000000000005,0.0,5.4,6.3999999999999995,0.0
07785,2.8000000000000003,3.6,3.6,2.6,11.4,1.6,3.6,0.0,10.0,14.6,5.4,4.6,1.8,0.0
07786,4.4,3.4,8.0,2.6,1.8,3.6,0.0,10.8,4.6,5.2,5.4,6.3999999999999995,1.8,1.0
07787,7.0,1.6,2.6,0.0,0.0,5.2,0.0,6.2,0.0,2.6,5.4,7.0,3.6,14.6
07788,5.4,6.2,4.4,4.4,9.0,8.8,0.0,0.0,12.6,5.2,4.4,6.3999999999999995,3.6,9.0
07789,2.8000000000000003,3.6,4.6,1.8,8.0,4.6,3.6,2.6,7.8,8.2,5.4,5.6000000000000005,2.6,16.2
07790,0.8,2.6,5.4,0.8,3.6,16.2,1.8,0.0,6.3999999999999995,6.3999999999999995,5.2,10.0,3.6,1.0
07791,4.6,1.8,5.4,0.0,0.0,5.4,1.8,11.8,3.6,9.8,1.8,7.2,6.8,7.2
07792,6.3999999999999995,7.4,4.6,3.8000000000000003,3.8000000000000003,7.4,0.0,2.0,2.0,4.8,4.6,6.6,3.6,0.0
07793,1.8,2.0,1.8,8.0,5.4,7.8,0.0,0.0,10.8,5.4,10.0,6.3999999999999995,5.2,0.0
07794,0.8,2.6,3.4,4.4,9.0,8.0,1.8,0.8,5.4,6.2,5.4,5.0,5.2,0.0
07795,2.6,3.6,4.4,0.0,7.2,5.2,0.0,2.8000000000000003,3.8000000000000003,8.8,5.4,3.6,6.8,5.2
07796,0.0,0.0,2.6,9.2,6.2,4.4,7.2,5.6000000000000005,5.4,2.8000000000000003,10.200000000000001,3.6,4.2,0.0
07797,1.8,0.8,4.4,6.3999999999999995,12.799999999999999,1.8,0.0,0.0,0.0,1.8,2.4000000000000004,8.8,0.0,0.0
07798,0.0,2.8000000000000003,4.4,0.8,10.8,13.4,3.6,0.0,4.4,7.2,3.6,4.4,4.4,0.0
07799,2.6,3.6,2.6,3.8000000000000003,11.0,6.0,0.0,0.0,0.0,3.6,5.4,0.0,12.6,1.8
07800,2.0,6.8,9.2,2.8000000000000003,7.0,4.4,0.0,0.0,9.0,5.6000000000000005,8.2,2.8000000000000003,6.3999999999999995,0.0
07801,2.8000000000000003,8.2,8.2,0.0,1.0,5.6000000000000005,0.0,2.8000000000000003,1.8,8.8,2.6,9.0,6.6,6.0
07802,1.0,8.2,4.4,1.8,10.600000000000001,9.2,0.0,0.0,1.8,7.2,2.8000000000000003,11.0,3.6,4.4
07803,0.0,6.2,3.4,1.8,11.4,6.0,1.8,3.6,5.8,2.8000000000000003,8.2,1.6,4.6,0.8
07804,5.6000000000000005,4.6,2.6,3.6,10.8,8.0,1.8,1.6,5.4,8.6,0.0,6.0,7.2,9.4
07805,1.8,2.6,5.4,2.6,13.8,2.6,11.0,0.0,3.6,7.4,6.2,2.8000000000000003,1.6,1.8
07806,0.0,0.0,1.8,3.8000000000000003,2.8000000000000003,4.6,0.0,0.0,8.0,5.4,3.8000000000000003,4.6,2.6,0.0
07807,5.800000000000001,6.8,9.4,0.0,4.6,1.8,2.8000000000000003,0.0,7.6000000000000005,1.0,1.8,1.0,9.2,0.0
07808,2.8000000000000003,3.6,2.6,3.6,10.200000000000001,1.8,0.0,1.8,4.8,11.600000000000001,11.0,4.4,9.2,0.0
07809,0.8,1.8,1.6,4.8,9.0,10.8,3.6,0.0,4.6,5.6000000000000005,3.6,6.0,5.2,0.0
07810,1.8,1.8,4.4,9.0,12.2,6.3999999999999995,3.6,1.8,3.6,6.6,3.8000000000000003,4.4,8.2,0.0
07811,5.4,2.6,2.6,4.6,9.0,3.6,0.0,4.4,4.2,6.2,9.6,15.200000000000001,7.8,9.0
07813,3.8000000000000003,3.0,4.6,0.0,4.6,1.8,0.0,5.4,0.0,4.6,1.8,9.8,3.4,4.4
07814,2.6,6.0,3.4,6.6,1.8,4.4,10.0,0.0,7.8,11.8,5.6000000000000005,8.2,7.4,0.0
07815,2.8000000000000003,5.4,9.0,6.3999999999999995,0.0,6.2,0.0,7.4,0.0,6.3999999999999995,10.0,6.3999999999999995,1.8,1.8
07816,7.2,5.2,4.6,0.0,0.0,4.6,1.6,6.8,1.8,5.6000000000000005,12.799999999999999,7.6000000000000005,4.6,13.2
07817,2.8000000000000003,3.6,1.0,4.6,8.2,7.2,0.0,4.6,4.4,10.8,5.6000000000000005,1.0,6.3999999999999995,0.0
07818,2.8000000000000003,1.8,2.8000000000000003,6.2,6.2,1.0,0.0,1.8,0.0,2.0,0.0,2.8000000000000003,4.0,0.0
07819,4.8,7.6000000000000005,4.6,0.0,6.2,0.8,0.0,0.0,0.0,5.2,0.8,7.6,7.2,0.0
07820,2.6,1.8,5.2,3.6,5.4,5.4,0.0,1.8,1.0,8.2,3.8000000000000003,5.6000000000000005,9.2,0.8
07821,2.6,2.6,5.4,7.0,3.6,8.2,0.0,1.8,3.6,10.600000000000001,2.8000000000000003,4.6,7.2,3.6
07822,0.8,2.8000000000000003,9.2,0.0,5.4,2.8000000000000003,0.0,3.6,4.8,1.8,3.6,6.3999999999999995,1.8,0.8
07823,4.6,9.2,3.8000000000000003,0.0,0.0,9.2,0.0,1.0,7.4,5.4,3.6,8.4,3.6,16.2
07824,0.0,3.6,4.4,1.8,10.0,5.4,0.0,4.2,5.4,1.8,9.2,7.4,8.2,9.0
07825,3.8000000000000003,7.4,6.3999999999999995,0.0,10.0,9.0,2.0,2.8000000000000003,11.8,8.0,4.6,3.4,4.4,4.4
07826,1.8,3.0,6.2,5.2,0.0,5.2,0.0,2.6,0.0,2.0,3.6,6.2,1.8,0.0
07827,2.6,2.8000000000000003,5.6000000000000005,2.8000000000000003,7.2,6.3999999999999995,3.6,3.4,7.2,3.8000000000000003,8.2,8.0,9.6,0.0
07828,3.6,0.0,6.2,7.0,7.0,9.2,13.6,1.0,5.2,4.6,5.4,6.3999999999999995,6.2,8.2
07829,2.8000000000000003,1.8,6.6,6.3999999999999995,3.8000000000000003,7.2,0.0,5.800000000000001,3.6,5.6000000000000005,0.0,4.8,7.2,3.6
07830,2.6,0.8,2.6,8.2,3.2,3.6,3.6,0.0,1.8,3.6,7.2,3.6,2.6,0.0
07831,2.6,2.6,2.6,0.0,1.8,4.4,0.0,2.8000000000000003,2.8000000000000003,8.0,11.0,8.4,4.4,3.6
07832,5.4,8.0,7.2,0.0,7.4,2.6,9.0,8.2,3.6,0.8,6.0,7.6,3.4,1.8
07833,1.8,3.6,3.6,0.0,1.8,2.6,0.0,0.0,7.8,3.6,9.0,3.6,6.2,4.6
07834,3.8000000000000003,4.6,2.8000000000000003,3.6,6.0,3.8000000000000003,2.6,2.8000000000000003,2.4000000000000004,11.200000000000001,0.0,9.4,6.3999999999999995,0.0
07835,1.6,1.6,3.4,1.0,6.0,4.6,1.8,1.8,11.200000000000001,9.4,6.2,15.0,2.4000000000000004,11.600000000000001
07836,2.8000000000000003,1.8,2.8000000000000003,6.3999999999999995,5.4,3.4,5.6000000000000005,0.0,6.3999999999999995,13.8,5.4,4.6,8.4,0.0
07837,6.3999999999999995,5.6000000000000005,7.4,2.6,3.8000000000000003,6.3999999999999995,5.4,1.8,9.2,6.0,6.6,3.6,2.8000000000000003,9.8
07838,2.8000000000000003,2.8000000000000003,2.8000000000000003,3.6,5.4,8.2,0.0,0.0,0.0,10.0,0.8,6.3999999999999995,6.2,1.0
07839,1.8,2.6,1.8,10.0,1.8,4.4,0.0,1.8,0.0,2.6,0.0,2.6,5.2,0.0
07840,1.8,2.8000000000000003,0.0,2.6,6.3999999999999995,1.0,0.0,0.0,0.0,1.8,1.8,6.2,4.2,0.0
07842,4.6,2.6,4.4,2.8000000000000003,5.4,5.4,0.0,2.8000000000000003,4.6,8.0,9.2,12.799999999999999,5.0,0.0
07843,5.6000000000000005,6.6,11.0,2.8000000000000003,4.8,3.6,4.6,1.6,5.800000000000001,10.0,7.4,7.2,5.4,0.0
07844,3.6,4.4,2.6,9.0,5.2,5.4,0.0,0.8,5.4,4.0,3.6,3.6,7.2,0.0
07845,0.0,3.6,2.8000000000000003,4.6,5.6000000000000005,3.6,0.0,0.0,2.6,0.0,0.0,3.6,6.6,0.0
07846,4.6,2.8000000000000003,2.8000000000000003,0.0,0.0,3.8000000000000003,0.0,0.0,0.0,2.6,1.0,2.8000000000000003,2.0,7.2
07847,3.6,3.6,2.8000000000000003,4.4,7.2,6.0,4.6,0.0,6.2,5.8,4.6,4.4,8.0,7.2
07848,1.8,1.8,0.8,1.8,3.8000000000000003,9.8,8.0,1.8,6.2,12.6,8.8,14.200000000000001,4.4,0.0
07849,2.8000000000000003,2.0,3.6,1.8,11.4,6.2,0.0,0.0,1.0,4.4,5.4,6.2,8.6,0.0
07850,2.8000000000000003,2.8000000000000003,4.4,0.0,0.0,5.4,0.0,4.0,2.6,6.3999999999999995,4.6,3.8000000000000003,3.4,9.0
07851,2.8000000000000003,6.6,6.3999999999999995,3.6,2.8000000000000003,5.2,0.0,8.2,4.4,7.4,1.8,5.6000000000000005,7.4,1.8
07852,3.6,4.4,3.8000000000000003,0.0,5.4,3.8000000000000003,0.0,1.8,0.0,3.6,0.0,4.4,0.0,0.0
07853,2.8000000000000003,2.8000000000000003,2.8000000000000003,10.8,5.8,0.8,0.0,6.3999999999999995,0.0,0.0,0.0,0.0,7.2,0.0
07854,3.6,1.8,8.8,7.0,12.6,5.2,0.0,0.0,9.8,5.4,1.8,7.8,7.0,0.0
07855,4.6,2.8000000000000003,10.200000000000001,1.8,10.0,7.4,5.4,2.8000000000000003,1.8,6.3999999999999995,1.8,7.4,8.2,0.0
07856,2.6,4.4,2.6,6.2,3.6,3.6,1.8,13.8,4.4,5.4,6.3999999999999995,5.2,4.4,8.2
07857,9.0,10.8,6.2,1.8,1.8,9.0,0.0,9.0,4.6,5.6000000000000005,0.0,8.2,6.3999999999999995,0.0
07858,6.6,4.6,3.0,0.0,5.2,1.8,0.0,5.4,7.2,3.4,2.4000000000000004,6.2,7.8,12.4
07859,7.2,6.3999999999999995,2.6,0.0,0.8,5.4,0.0,10.8,9.0,8.8,2.8000000000000003,11.0,6.2,10.600000000000001
07860,1.8,3.4,6.2,0.0,2.8000000000000003,4.6,0.0,0.0,2.4000000000000004,3.6,4.4,5.2,11.600000000000001,2.6
07861,3.8000000000000003,5.6000000000000005,6.2,0.0,14.200000000000001,5.2,1.8,7.2,8.0,6.8,7.2,4.4,5.2,6.2
07862,3.8000000000000003,9.4,7.2,0.0,0.0,9.0,0.0,2.0,8.0,6.2,5.4,5.4,3.4,0.0
07863,8.799999999999999,6.0,6.8,7.4,1.0,3.8000000000000003,1.8,0.0,0.0,6.6,1.8,8.2,3.0,0.0
07864,0.8,4.4,3.4,4.4,10.0,4.4,0.0,1.8,3.6,8.0,0.0,8.8,13.4,0.0
07865,3.6,6.2,5.2,8.2,2.6,5.6000000000000005,0.0,4.0,10.200000000000001,9.2,4.4,6.3999999999999995,7.0,1.0
07866,4.6,6.2,5.4,0.0,1.8,3.6,0.0,5.6000000000000005,14.4,4.6,8.4,4.8,8.8,0.0
07867,0.0,1.8,4.4,4.6,6.8,6.2,2.6,3.6,6.2,7.2,9.0,8.0,4.2,11.600000000000001
07868,4.4,4.4,1.6,0.0,8.0,6.0,0.0,1.8,6.2,9.0,0.0,4.6,3.6,5.4
07869,2.6,1.8,1.6,1.8,9.0,5.4,1.8,0.0,7.8,3.4,4.6,7.4,4.6,0.0
07870,0.8,1.8,1.6,8.0,11.8,7.2,0.0,0.0,3.6,5.6000000000000005,3.6,8.2,5.0,3.6
07871,1.8,0.8,4.4,1.8,9.2,4.4,0.0,7.2,6.3999999999999995,5.2,1.0,2.6,4.4,3.6
07872,3.6,2.8000000000000003,2.8000000000000003,5.4,10.8,6.2,1.8,0.0,4.6,7.2,0.0,12.6,7.4,10.8
07873,4.4,3.6,6.2,3.6,1.8,11.0,0.0,5.4,1.8,13.0,0.0,11.4,11.600000000000001,10.8
07874,6.2,2.6,9.8,7.2,8.8,1.6,0.0,5.4,0.0,4.4,2.6,8.6,1.8,0.0
07875,4.4,3.8000000000000003,3.6,3.6,7.4,6.3999999999999995,0.0,3.8000000000000003,2.0,8.0,3.4,9.2,0.0,9.8
07876,10.200000000000001,6.6,6.3999999999999995,1.8,7.4,2.6,1.8,1.8,1.8,4.4,4.6,2.0,6.2,3.6
07877,1.0,5.4,1.8,9.0,1.8,4.6,0.0,5.4,4.4,3.6,7.4,6.3999999999999995,7.4,12.799999999999999
07878,1.8,3.6,1.8,6.6,6.6,9.8,0.0,3.4,10.8,9.0,11.8,7.2,5.6000000000000005,3.6
07879,1.8,3.6,1.8,3.6,7.4,6.2,0.0,1.8,8.0,3.6,0.0,4.8,7.6000000000000005,5.4
07880,5.6000000000000005,6.3999999999999995,8.2,6.6,6.8,2.8000000000000003,1.8,3.6,3.6,8.4,1.8,10.200000000000001,4.6,0.0
07881,8.2,5.6000000000000005,4.6,3.0,9.4,7.2,1.0,3.6,7.6000000000000005,8.2,14.4,9.2,6.6,7.2
07882,2.6,4.4,2.6,0.0,4.2,4.4,0.0,3.6,5.4,10.0,0.0,12.6,9.0,0.8
07883,2.6,2.6,7.2,2.6,8.8,3.8000000000000003,0.0,0.0,2.4000000000000004,8.0,1.0,6.2,2.6,0.0
07884,5.4,1.6,5.2,0.0,9.6,4.4,5.4,8.0,10.8,4.4,3.8000000000000003,5.2,8.0,1.0
07885,1.8,1.8,2.8000000000000003,9.0,6.6,6.3999999999999995,0.0,1.8,4.4,9.4,4.6,3.6,4.6,1.8
07886,0.8,3.6,4.4,0.0,5.4,3.6,0.0,6.0,8.8,2.8000000000000003,0.0,4.6,4.4,3.6
07887,1.8,0.8,1.6,1.8,0.0,8.2,0.0,0.0,0.0,6.2,0.0,4.2,6.2,0.0
07888,2.0,2.8000000000000003,4.8,6.3999999999999995,3.6,5.4,0.0,9.0,9.4,5.2,3.6,3.6,7.0,10.8
07889,7.0,6.0,7.800000000000001,4.8,0.0,11.4,0.0,5.4,0.0,7.6000000000000005,0.0,6.3999999999999995,13.0,5.4
07890,5.6000000000000005,3.0,4.6,6.8,4.4,0.8,0.0,1.0,0.8,0.0,0.0,5.6000000000000005,0.0,0.0
07891,5.6000000000000005,4.6,9.4,0.0,0.0,1.0,0.0,1.8,8.0,9.0,1.0,8.6,9.0,0.0
07892,4.6,2.8000000000000003,3.8000000000000003,1.0,13.0,2.8000000000000003,7.2,3.8000000000000003,9.0,5.6000000000000005,1.0,12.4,13.0,4.6
07893,1.8,1.8,5.4,4.6,8.2,6.3999999999999995,0.0,4.6,1.8,4.6,6.3999999999999995,4.6,4.6,1.8
07894,5.6000000000000005,7.4,6.3999999999999995,7.2,9.8,6.2,0.0,6.3999999999999995,3.6,5.4,0.0,4.4,2.8000000000000003,4.6
07895,8.0,5.2,7.0,0.0,3.8000000000000003,6.2,0.0,3.6,1.8,4.6,8.2,7.2,10.0,6.6
07896,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.6,4.4,3.6,0.0,8.2,4.2,7.0,4.2,5.4,7.6,8.8
07897,1.8,1.8,6.3999999999999995,6.3999999999999995,4.6,6.6,0.0,4.6,1.8,12.799999999999999,3.6,19.400000000000002,7.2,11.200000000000001
07898,2.8000000000000003,1.0,1.8,9.6,5.2,7.4,0.0,0.8,1.8,7.4,7.4,4.6,6.2,0.0
07899,4.6,3.6,3.6,3.6,4.8,4.6,0.0,0.0,11.0,8.2,0.8,4.6,6.2,6.3999999999999995
07900,6.2,9.0,3.6,3.8000000000000003,4.4,1.8,0.0,5.0,6.0,6.2,1.8,5.4,6.2,16.2
07901,0.8,2.6,4.6,3.6,9.0,8.4,2.0,2.4000000000000004,1.8,2.8000000000000003,1.8,7.6000000000000005,1.8,0.8
07902,1.8,0.0,3.6,4.6,1.8,5.4,1.8,2.0,3.6,4.6,3.6,4.6,3.8000000000000003,2.6
07903,0.0,2.6,4.6,7.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
07904,2.8000000000000003,3.6,9.0,0.0,2.8000000000000003,7.4,2.8000000000000003,0.0,9.8,8.4,1.8,3.0,3.6,3.6
07905,0.8,2.6,4.4,5.6000000000000005,4.4,3.6,0.0,2.6,1.8,0.8,5.4,6.0,2.0,0.0
07906,3.6,4.4,8.0,1.8,4.6,8.4,9.4,6.8,4.4,7.4,8.4,13.0,7.2,0.0
07907,2.6,2.8000000000000003,3.6,8.0,10.600000000000001,5.2,4.4,0.0,4.2,5.4,2.6,7.8,7.4,0.0
07908,5.4,5.4,6.3999999999999995,0.0,1.8,8.0,0.0,10.0,0.0,2.6,6.3999999999999995,9.6,6.0,9.0
07909,1.8,0.8,4.4,0.0,0.0,5.4,0.0,4.4,11.4,2.8000000000000003,8.4,10.8,4.2,6.2
07910,2.6,2.6,0.8,8.0,4.6,1.8,0.0,0.0,8.0,5.4,0.0,3.6,7.2,0.0
07911,3.8000000000000003,2.8000000000000003,6.3999999999999995,0.0,0.0,5.6000000000000005,0.0,5.2,0.0,6.3999999999999995,5.4,10.200000000000001,9.0,2.4000000000000004
07912,4.8,7.800000000000001,8.4,5.4,11.0,10.200000000000001,5.2,0.0,1.8,5.6000000000000005,10.8,9.2,4.6,0.0
07913,3.6,1.8,1.8,3.6,8.8,1.8,1.8,0.0,1.8,3.6,1.8,9.0,7.4,0.0
07914,1.8,2.0,3.6,4.0,9.4,0.0,0.0,2.0,0.0,1.0,1.8,1.8,6.3999999999999995,0.0
07915,7.2,3.8000000000000003,4.4,0.0,0.0,4.8,0.0,2.6,6.2,0.8,0.0,10.0,1.8,4.6
07916,1.0,1.8,3.6,6.3999999999999995,8.6,10.0,2.8000000000000003,0.0,6.3999999999999995,6.2,8.4,10.0,5.2,0.0
07917,2.8000000000000003,5.6000000000000005,5.6000000000000005,5.4,6.2,4.2,2.8000000000000003,0.0,8.0,9.2,0.0,8.2,7.2,5.4
07918,1.8,0.8,6.3999999999999995,6.3999999999999995,8.0,7.2,6.2,0.8,8.0,5.0,7.0,7.0,7.0,0.0
07920,3.6,1.0,4.4,5.4,3.6,2.6,0.0,0.0,6.3999999999999995,4.4,0.0,9.2,0.0,0.0
07921,2.8000000000000003,1.0,2.8000000000000003,0.8,7.4,10.0,1.8,1.8,2.0,5.4,1.0,11.0,8.0,0.0
07922,2.6,2.6,5.4,3.8000000000000003,8.8,8.0,3.8000000000000003,9.0,6.3999999999999995,9.4,7.2,6.6,5.800000000000001,0.0
07923,6.2,2.6,3.4,0.0,4.4,5.4,3.6,2.6,10.0,4.6,5.4,8.2,2.8000000000000003,15.4
07924,4.4,1.8,4.2,4.8,6.3999999999999995,1.8,0.0,2.6,4.6,3.8000000000000003,0.0,6.2,6.2,0.0
07925,3.6,2.8000000000000003,2.8000000000000003,8.4,8.0,7.2,0.0,0.0,8.0,5.4,7.2,5.6000000000000005,7.0,1.0
07926,3.6,0.0,2.6,3.6,5.4,4.4,0.0,3.8000000000000003,1.8,2.6,3.8000000000000003,5.4,2.4000000000000004,14.0
07927,6.3999999999999995,4.6,5.4,0.0,7.2,9.0,1.8,0.8,2.8000000000000003,7.8,2.8000000000000003,4.4,7.4,0.0
07928,1.0,4.4,5.6000000000000005,0.0,7.2,6.6,0.0,0.0,0.0,6.2,1.8,4.8,7.2,0.0
07929,2.6,4.4,4.4,1.0,4.6,5.4,2.0,5.2,5.4,10.200000000000001,4.6,6.2,6.3999999999999995,9.8
07930,5.4,9.2,7.2,7.2,9.6,6.0,0.0,1.8,8.0,5.2,3.6,12.6,12.799999999999999,3.6
07931,1.0,3.8000000000000003,2.8000000000000003,7.2,5.4,3.6,7.2,0.0,5.4,1.0,8.2,1.8,5.2,0.0
07932,2.8000000000000003,3.0,6.6,3.8000000000000003,3.4,2.6,3.6,0.0,3.6,8.2,2.8000000000000003,8.2,7.4,0.0
07933,1.8,1.8,1.8,3.6,9.2,0.0,0.0,2.8000000000000003,0.0,2.0,5.4,1.8,2.0,0.0
07934,2.6,2.6,4.4,10.8,4.6,7.0,6.3999999999999995,0.0,10.0,7.0,9.8,1.6,5.4,0.0
07935,2.6,0.8,3.4,1.8,11.200000000000001,3.6,0.0,0.0,2.4000000000000004,6.6,0.0,3.6,6.2,3.6
07936,5.6000000000000005,6.2,2.8000000000000003,0.0,0.0,7.2,0.0,3.2,4.6,10.600000000000001,6.8,13.2,9.6,13.2
07937,1.0,3.6,2.8000000000000003,2.6,7.6000000000000005,5.800000000000001,9.4,3.6,8.8,3.6,5.0,5.800000000000001,5.4,0.0
07938,3.6,2.6,2.6,3.6,2.6,3.6,0.0,3.4,3.8000000000000003,2.8000000000000003,5.4,5.4,4.6,6.3999999999999995
07939,4.4,6.2,4.4,3.6,8.6,5.4,0.0,9.8,5.8,3.6,7.8,12.6,5.0,3.4
07940,2.8000000000000003,2.6,1.8,5.4,3.6,2.8000000000000003,5.4,0.0,9.0,7.0,3.6,7.4,4.6,0.0
07941,4.6,5.4,4.6,0.0,5.4,6.3999999999999995,0.0,3.6,6.2,7.2,3.0,10.8,0.8,0.0
07942,3.6,2.8000000000000003,3.6,1.8,6.2,4.6,0.0,1.8,2.8000000000000003,5.4,3.6,2.8000000000000003,3.4,0.0
07943,4.4,4.4,2.6,5.4,9.6,9.0,7.6000000000000005,0.0,9.6,6.3999999999999995,9.0,3.8000000000000003,5.0,0.0
07944,1.0,3.8000000000000003,4.6,4.6,2.8000000000000003,5.6000000000000005,0.0,0.0,1.8,5.6000000000000005,0.0,9.2,4.6,6.6
07945,1.8,2.8000000000000003,2.6,8.0,11.0,1.8,1.8,0.0,1.8,4.4,3.6,6.2,7.4,1.0
07946,1.8,2.8000000000000003,1.8,3.8000000000000003,3.6,4.8,0.0,1.0,3.6,7.0,6.3999999999999995,6.6,5.6000000000000005,0.0
07947,0.0,0.0,1.8,5.4,5.2,3.4,8.4,1.6,5.2,9.8,12.6,10.8,3.4,0.0
07948,1.8,0.0,0.8,1.8,4.8,7.4,0.0,1.6,7.8,2.6,6.3999999999999995,7.2,3.6,1.8
07949,1.8,2.6,7.4,4.8,0.0,1.8,0.0,0.0,0.0,3.6,1.0,0.8,0.8,0.0
07950,4.6,3.6,5.2,1.8,1.8,4.6,0.0,3.6,3.6,7.2,2.0,8.0,2.6,0.0
07951,0.0,4.6,5.2,1.8,8.2,7.4,5.4,0.0,0.8,5.6000000000000005,3.6,8.0,7.4,0.0
07952,2.8000000000000003,0.8,0.0,2.8000000000000003,1.8,0.0,0.0,0.0,1.8,1.8,0.0,1.8,0.0,0.0
07953,1.0,2.8000000000000003,1.8,2.8000000000000003,9.2,3.4,0.0,4.4,4.4,8.2,1.0,2.6,9.0,0.0
07954,5.4,0.0,5.4,0.8,12.799999999999999,3.6,0.0,6.2,11.0,9.8,3.0,6.2,8.4,6.3999999999999995
07955,3.4,2.6,6.2,1.0,12.4,3.6,1.0,4.6,2.8000000000000003,7.0,2.4000000000000004,7.2,7.2,16.2
07956,3.6,2.8000000000000003,1.0,5.4,4.6,4.4,8.0,0.0,4.4,9.0,9.0,3.6,5.4,0.0
07957,10.600000000000001,8.8,7.0,0.0,6.0,7.8,2.6,0.0,2.6,3.2,6.2,1.6,10.200000000000001,0.0
07958,0.8,5.4,5.4,2.8000000000000003,9.8,2.0,0.8,0.8,4.6,5.4,7.2,3.6,8.2,1.8
07959,0.8,0.8,2.6,9.2,0.0,1.8,0.0,1.8,3.6,6.6,0.0,1.8,0.0,0.0
07960,0.0,1.8,1.8,2.4000000000000004,8.0,3.8000000000000003,0.0,1.8,1.8,11.8,6.3999999999999995,12.6,2.6,1.8
07961,1.0,1.0,3.6,6.6,4.0,0.0,0.0,0.0,2.6,8.0,0.0,4.4,3.4,0.0
07962,3.6,1.8,4.4,8.0,0.8,0.0,0.0,0.0,2.6,5.4,8.0,5.4,3.6,0.0
07963,0.0,2.8000000000000003,3.6,5.4,3.4,0.0,0.0,0.0,8.2,8.0,5.4,4.4,5.0,0.0
07964,1.8,2.8000000000000003,2.6,6.3999999999999995,9.0,0.0,0.0,0.0,6.2,3.6,9.8,3.6,9.0,0.0
07965,4.6,2.6,4.6,5.6000000000000005,7.8,6.3999999999999995,1.0,3.6,7.6000000000000005,4.8,2.8000000000000003,12.4,1.6,0.0
07966,10.200000000000001,6.6,5.4,1.0,0.8,10.0,0.0,0.0,1.8,1.8,2.6,6.2,5.4,4.6
07967,1.0,2.8000000000000003,5.4,4.4,0.0,4.4,0.0,11.0,2.0,7.0,3.0,4.4,6.0,12.4
07968,1.8,0.8,1.8,1.6,7.0,3.6,0.0,0.0,0.0,4.4,8.4,7.2,5.2,0.0
07969,2.8000000000000003,2.8000000000000003,4.4,4.8,11.0,7.2,1.0,0.0,6.0,4.4,4.6,4.4,7.6000000000000005,0.0
07970,0.0,1.8,7.2,11.0,7.0,4.4,13.4,2.4000000000000004,5.4,11.0,2.6,10.600000000000001,6.2,0.0
07971,3.6,3.6,6.3999999999999995,1.8,6.3999999999999995,3.8000000000000003,1.8,2.0,0.0,3.4,0.0,3.6,3.6,0.0
07972,1.8,0.8,3.6,4.4,3.6,5.4,0.0,1.0,0.0,10.600000000000001,0.0,3.8000000000000003,2.8000000000000003,0.0
07973,6.3999999999999995,3.6,6.3999999999999995,5.4,8.2,4.6,11.200000000000001,10.8,3.6,12.6,1.8,4.6,9.2,13.4
07974,2.8000000000000003,5.0,8.2,1.8,2.8000000000000003,0.0,0.0,0.0,0.0,3.6,1.0,1.8,6.3999999999999995,0.0
07975,1.0,2.8000000000000003,4.6,7.2,9.6,5.2,0.0,1.8,0.0,5.4,0.0,4.4,5.4,0.0
07976,9.0,10.600000000000001,7.0,2.8000000000000003,4.6,5.4,0.0,9.6,6.0,3.4,8.4,5.4,11.4,10.600000000000001
